x,y,z,x,y,z
1.689146681,-1.181585866,-0.827446849,4.810674191,-0.3142718375,7.676862717
-0.4086208406,-1.940028736,3.163590872,4.80284977,-1.922003031,7.468592167
-5.58783462,27.29322088,11.21426639,3.16133976,-7.054393768,7.830452919
-1.310741092,31.7549092,3.793076232,2.802085876,-8.342310905,4.582879066
-0.1168622924,-1.2184955,5.295810406,0.3895114958,-4.821404457,-0.9780674577
3.16310455,-13.09793143,5.551972448,-4.170286655,-0.6352216601,-1.091668725
1.428768336,-11.39658344,1.844491556,-5.393920898,1.729634285,-0.5821069479
-0.8733877122,-10.35862805,-2.736246334,-4.007241249,0.8904292583,-0.7198805809
-2.343543778,-11.39066107,-3.305588775,-1.961200953,-0.144641906,-0.8937513232
-2.65538533,-12.49082829,-1.179891337,-0.6125542521,-0.3398813903,-0.702280879
-5.764026468,-15.63864,0.3785574185,-0.08515126258,-1.18955195,-0.06514471769
2.774077176,-9.154489575,-1.731340978,0.2967264652,0.5627529621,0.7849416137
2.448944181,-7.96885122,-6.589405863,2.084358454,3.23895669,1.566399097
-0.4022255501,-5.935184999,-9.432719072,4.968858719,4.880086422,1.216620684
-1.466853883,-4.08177247,-3.084731855,5.073865891,3.914419651,0.4953549206
-2.972870148,5.813804937,-8.160421255,3.37426424,2.089593887,1.410452962
-20.66392666,64.33515395,-11.96519698,-3.13293767,-5.099851131,-0.1724010408
-3.068849226,34.59618827,-5.801303767,-3.467269897,-8.303433418,1.157030702
1.755784222,9.406967376,-2.443234863,-0.3491707444,-8.553762436,2.561977863
7.877796153,-7.052448322,8.466762163,-0.0055646603,-0.6227046251,2.274159908
6.203250829,-15.62280764,3.627462183,-0.3867513537,0.3900103867,-0.1792101264
3.480685814,-12.76982293,-1.214540625,-0.3717653453,0.06014723331,-0.8427674174
3.213247176,-11.81872281,-1.592660237,-0.08601896465,1.522588134,-0.2073672265
2.283995319,-14.07378138,-2.091129106,0.4337171018,2.14737916,0.1491007507
1.63127083,-12.83720661,-0.2477960724,0.2615758777,1.818147898,0.3882098794
-1.013921168,-10.83344804,1.194561375,-0.4803206921,1.001791,0.2087993175
-2.898845711,-9.183732621,2.417914544,-1.29483223,0.122666955,-0.1106282324
-3.029662879,-8.222665237,0.06052139646,-1.330524206,0.5809536576,-0.1724696159
-0.4115644929,-7.443260827,-1.566978683,0.2017712593,-1.259152651,-0.599227488
-0.4760327273,-5.958203471,-4.755439208,2.042206287,-2.280023098,-1.573070884
1.385345082,1.588657431,-6.369681747,3.869550943,-1.907296538,-1.344732761
7.949280258,28.63929997,-10.95205571,6.479687691,3.926241875,-0.3162442446
6.369912633,45.16495428,-6.692142015,1.067201018,5.192328453,0.1299602091
-10.10166287,11.45227786,-3.755700148,-7.613339901,7.872038364,-0.5470223427
5.798793246,11.13231291,-8.255638701,-3.106058598,0.1871309727,-0.917927742
-2.043988585,-2.766995108,3.103113315,-2.613712311,-1.257958531,-0.4070158303
-6.426799472,-9.895286899,13.33875094,-0.8049759865,0.03050523251,-0.1571946442
-4.43233772,-11.45094281,5.38823793,0.1928162575,3.327663898,-0.1207894608
-2.696802797,-8.08979289,-1.302319446,0.2306664735,2.583008051,-0.3761322498
-3.01738412,-11.41742048,0.3707897802,-0.3269889355,0.8849725723,-0.6548310518
-2.266193997,-11.3793155,-0.4871860625,-0.629970789,-0.1142066196,-0.7848247886
0.02993117401,-11.7216197,-2.483526542,-0.5922353864,0.2299611568,-0.2027030587
0.6933213602,-12.99524964,-3.692359895,-0.9026604891,1.802209616,0.5862427354
0.5327360998,-11.0276227,-3.956115461,-1.095739365,1.72748208,0.5777551532
0.7220273763,-6.266354643,-2.284436633,0.9814727306,-2.378307104,0.632130146
0.0620005291,-4.169358983,-0.797085613,1.919966221,-1.629937649,1.059276819
10.66986024,5.560719818,-4.258468761,2.983061552,0.8095586896,2.965334892
2.584321496,12.74922204,9.528620994,-0.4862856865,-0.9417372942,2.323951721
-6.360719273,16.54032346,2.097045491,-1.495679259,-1.142130613,-0.3560183048
-11.50458789,23.81071428,-3.368843396,-0.7299717665,-2.389554501,-3.259952068
-3.400289212,27.18586759,-0.4684819466,0.4323334396,-2.005976439,-1.805541635
3.384313937,4.774415711,5.471922175,0.1548193842,-1.013198256,-1.666150928
6.244093127,0.6136334179,6.519967001,-0.7060935497,-2.038554668,-0.5461604595
-0.0180610688,-1.861117697,0.03996843777,-0.6218790412,-1.74525857,-0.007420264184
-0.3500926638,-5.385791706,-3.234574042,-0.6302416325,-1.611190557,0.3465971947
-0.4255832275,-12.32460079,-3.978725937,-0.3572048843,-1.710510969,0.6514444351
0.1929535984,-15.58323901,-4.608365902,-0.006395668723,-1.589694858,0.7181183696
2.454163085,-14.03349846,-6.693007108,0.7883739471,-1.089284062,0.9505620599
2.568393859,-12.56078738,-4.117206187,0.888513267,-1.095636964,0.9743927717
-1.15355658,-8.525465112,3.434274192,0.4027724564,-2.062811613,0.09187897295
-4.860856562,-5.788314522,7.552676895,0.4538235962,2.399468422,-0.9477133751
1.09864937,-6.231021464,1.293159988,-0.2804422677,1.908396006,-1.328732371
-0.962038567,-0.5909276651,-11.0646358,-0.6697828174,1.409825325,-2.199691772
1.344932553,7.483838336,-15.55373118,-0.5174846649,-1.438386083,-1.317927718
4.383398917,18.85123543,-10.2985053,0.9535781145,-3.285837412,1.684733391
14.89019947,33.8310421,13.03376613,0.09200750291,1.236602306,2.449543953
4.875564594,13.15425129,11.41987664,-1.680421829,2.131976604,1.405494332
-5.426300242,8.269189088,-1.253757952,0.5067645907,3.435340881,0.4025865793
-1.348175481,8.762696243,3.632292088,1.13005662,4.225064754,-0.1548562348
-1.134923629,3.31384164,5.352262361,-0.2118545026,3.040088892,-0.1074302495
-2.870518027,-3.804098269,0.2702695143,-0.5597373247,3.329249859,-0.7073177695
-3.515850651,-10.7395633,-4.475384834,0.112483725,3.376861095,-1.403187513
-3.382686043,-13.81087278,-3.545680557,0.5354350805,3.218643665,-1.665698767
-2.70527778,-15.46209334,-1.108200896,-0.01888848469,2.3098104,-1.463978648
-2.381406184,-16.16309642,-3.142327135,-0.6736876965,0.7533687949,-0.908065021
1.136102756,-11.95380348,-4.946994046,-0.2534326017,-1.224700689,-0.1519818157
0.247158907,-8.737350789,2.419534254,-0.07105436176,-1.570828915,0.1888123453
2.587598326,-7.836666855,5.396923925,0.390712887,-0.4201727509,0.6020851731
-1.408187613,-6.999487132,1.002198436,0.6491143703,0.1278034002,0.4934192896
4.687905887,-4.263572806,-6.665052933,0.9530987144,-1.227751255,1.566479206
13.4447119,4.684024077,-5.218914213,0.5318332314,-2.100317001,3.495306969
1.487254427,16.68081564,-3.110198889,-0.6929023266,-1.984042883,0.7326150537
-11.03653316,31.24663936,-1.555537836,-0.1569532156,-2.589808226,-3.384636402
-11.78632276,29.79537204,5.091214885,-0.4573825002,-1.407794952,-1.161519408
0.4122998945,3.992591965,12.3743775,-0.3792731166,0.2707887292,-1.459076881
9.431787929,4.829566521,0.1475163738,0.2906360924,-1.728521705,-0.9511824846
4.713083583,3.076733258,-0.5795499465,0.1283130795,-2.720132589,0.2379455268
-0.9452916495,1.254473992,-1.599815369,-0.3859386742,-2.438324928,0.5885925889
-0.7330756437,-6.351324837,-2.701445655,-0.5302448273,-2.158503771,0.7902209163
0.8426653878,-15.03334654,-3.125632605,0.3978625834,-1.912260294,0.9424889088
0.9167988378,-19.71881322,-2.316304181,0.8880740404,-0.5614064932,0.7487323284
2.414275311,-16.27781468,-1.159632977,0.4679123461,-1.106629848,0.5019911528
1.911063631,-9.566987257,1.831070934,-0.4315202236,-1.152796149,0.5760047436
-4.037685199,-6.972231461,4.833354223,-0.8850963712,0.9712939262,-0.08286661655
-2.794007618,-7.775037205,-2.02063372,0.08133655787,2.601966381,-0.2897281945
0.9439860468,-3.707597212,0.8113239817,-0.5490105748,1.772042274,-0.3873764873
5.682761559,-2.335242106,3.026331689,-1.860694408,0.6163502932,-0.6068671942
-2.706426366,1.084732927,-22.17224565,0.8756252527,1.60400033,-1.731796622
-5.13014229,7.415312497,-14.80309284,0.7415117025,-1.145991683,-2.176222563
14.16415898,38.32150293,8.820847403,-0.3074990511,2.074001074,1.727399588
10.37726378,23.30079609,12.67277827,-1.050822854,2.636972904,1.720051885
-0.668800813,5.304212324,1.538252355,0.1342646629,4.077567577,0.6399621964
-5.247320224,7.104096092,1.046383614,0.02750035562,3.638437986,0.06933631003
-8.565121999,4.468677445,2.366862402,-0.8279085159,3.43461442,0.02089636028
-6.894852453,-1.995895585,-0.5792062111,-1.013543606,2.949413776,-0.1610247642
-5.631518863,-8.425903498,-1.473051276,-0.5402665138,2.602565765,-0.6909262538
-4.425253899,-12.34158816,-1.969917094,-0.2022735178,1.875396609,-1.204276323
-0.7251311145,-12.52168637,-2.547483173,-0.2382125407,1.050120354,-1.054246306
-0.1943421301,-12.84119539,-3.383489761,-0.4571653306,0.5116553307,-0.6835064292
1.131325605,-12.7138117,-4.570409389,-0.3883928061,-0.5981541276,-0.2058268785
3.618954467,-11.36114154,-4.622601348,0.1344667971,-1.891626358,0.3637667
6.305653804,-7.30454443,-2.911449757,1.157985091,-2.112599611,0.8618981838
-1.052572532,-5.021965408,7.451162394,0.5154539943,-1.388334036,0.3013877869
2.323955135,-0.6305372064,-3.029794396,0.8626906276,-1.117317915,1.180245876
13.5209359,10.14144777,-5.35236173,1.659366727,-1.482755423,3.095341921
-4.428771552,12.04764263,-0.6785948426,-0.4843521416,-2.387215376,0.8301080465
-16.18475646,18.08146219,-1.394131469,-0.03154038638,-2.495959282,-2.957716942
-19.02524409,28.6847711,0.788620567,-0.01211986784,-0.6265582442,-2.627718687
2.741984001,13.69678346,4.201634528,0.06068212166,-1.393898845,-0.713218987
8.672064371,4.570574808,2.515714993,-0.7099953294,-2.252651215,-0.1771751493
5.343439588,2.264015776,-1.194451777,-0.49835217,-2.862833977,0.4734596312
1.457336113,0.2291968782,-2.001381907,-0.5459309816,-3.093052626,0.6633198261
-1.458368817,-3.533530685,-2.997590747,-0.7680518031,-2.634750843,0.5732216239
-0.7764642652,-11.2649117,-4.990545018,-0.4971425533,-1.438801885,0.7393116951
0.814880432,-17.28004994,-9.11173063,1.533056736,-0.7936604619,0.7179645896
5.375732084,-19.47615947,0.6627215662,0.7295876741,-0.6747347116,0.8630630374
2.699406258,-13.96121883,3.234831816,-0.8219935298,-0.368047297,0.1056550145
-1.656384667,-10.25847139,-3.322016763,0.1112837642,0.6612618566,-0.3549379408
-2.255976262,-6.689227589,-2.994338468,0.6989583373,1.73314631,-0.5763112307
-1.725399313,-5.419223435,-0.1875298198,0.4764951468,2.07592082,-0.3061551452
3.653661624,-4.681265719,2.860961094,-0.6682242751,1.665996313,-0.6596764326
-2.912704725,0.4950795192,-15.61191566,2.203719139,3.371417522,-1.192316771
-1.223697234,8.503350895,-9.958803386,1.500552773,-0.2387833893,-0.6230438352
9.804085702,36.33398588,4.799953473,0.3872966468,1.42512095,1.589155555
4.937473353,28.6168216,4.760883445,-0.1146488115,2.030644655,0.4213025272
-1.8794673,8.609710498,2.74476691,-0.006147217937,2.095625162,0.05564934388
-2.712740956,8.377258417,2.415356092,-0.4263396263,1.191140413,-0.1257267892
-3.818122118,4.686394898,0.8887918368,-0.4791815877,1.101304054,-0.1170671806
-5.422165334,0.1228109716,0.1089250696,-0.5024493337,1.51066041,-0.3470549285
-5.348793808,-4.411686561,0.1133259349,-0.4657070637,1.950329542,-0.937042892
-3.983182039,-9.630359952,-1.23058692,0.2850588858,1.754521608,-1.383895516
-2.44326862,-15.39344826,-0.5030442144,1.10900104,1.914635539,-1.419040799
-0.7625177191,-16.50485468,1.824678602,0.3212151229,1.345630646,-1.19787848
2.081000511,-14.99539821,-2.303845097,-0.20611009,0.4075412452,-0.991764307
4.891619657,-11.28124441,-4.832568625,0.1994055957,-0.5251941681,-0.3277370632
10.02316509,-7.684130607,-2.12509655,0.7119016647,-1.482216835,1.562220931
7.010256948,-5.317416673,-0.1215752924,1.221951485,-1.358832479,1.754474163
-0.2629879607,-6.906433001,1.179810234,1.300665736,-0.6506357193,1.701185703
4.471372091,2.581353294,-3.727815824,1.767985463,-1.081436515,2.742739439
-1.218316929,8.042244372,-2.650156781,0.5659626126,-1.169881701,1.630243301
-3.57744786,6.616853842,-1.852209583,-1.088947654,-3.346090555,-0.5192359686
-11.00470594,26.30065829,-0.269191181,0.2408174276,-4.259061337,-1.909275532
-13.528855,37.12009534,6.402419064,-0.2375970036,-1.488212585,-0.6509587765
3.902944427,7.780592501,3.465791027,0.005040260032,-1.848309755,0.760114193
4.0902872,1.950656513,0.8119172714,0.009016203694,-2.581783533,0.9295597076
1.430646551,0.1227782384,3.094153179,-0.7141854763,-3.338379145,0.57323879
-1.732769842,-0.6157090551,1.758938887,-1.138384104,-3.441529512,0.5719413161
-2.442924336,-4.040672398,-2.706750191,-0.6527707577,-2.248386621,0.897375226
-1.373105339,-12.52521221,-4.049642471,0.1492522508,-0.7390501499,1.202595234
-0.3549697683,-17.49030831,-7.265102646,0.3998302817,-0.6225137711,1.020192504
2.977718757,-16.82898142,-7.272983755,1.000718951,-1.20386076,0.5800762773
7.254299513,-13.5181033,7.170670213,-0.5898216367,-0.8873332143,0.476282239
-4.609622624,-11.58473987,2.287185639,-0.4544325769,-1.117173314,-0.2607749999
-6.119523914,-4.663638292,0.6054135788,0.1176469475,2.701531887,-0.7673413754
2.193681134,-5.090097864,0.2926175032,0.1473065913,2.124122143,-0.5703451037
3.890650763,-1.605484647,-0.6960503467,-0.1842887402,1.712197423,-1.31928885
-0.405833548,1.58474581,-13.8084248,1.710143685,3.335192919,-1.636473894
1.211534867,9.920762701,-3.759028124,-0.4515959918,-0.3204931021,-0.6322875023
11.90483575,33.23606896,1.099004613,-0.5498983264,1.067412972,1.811806917
5.777517818,25.40353175,5.983694471,-0.5579898357,2.150671482,0.9432587624
-1.17622295,9.192499865,4.390186677,-0.4805195928,2.824520588,0.2600152493
-2.111465938,7.34265818,2.133933352,-0.3761664629,2.946219444,0.02048493363
-2.509382283,2.130194165,2.046954157,-0.4074070752,3.295715809,-0.001944833435
-4.757256779,-2.932910478,0.4332118957,-0.6053581834,3.085876703,-0.8362560868
-4.271568773,-8.519199621,-1.411964062,-0.3516702056,2.027622461,-1.421450853
-1.874768036,-13.07685591,-1.403860836,0.3203392327,2.340877295,-1.308670044
-1.032964891,-13.83779469,-0.7142763968,0.03464591131,1.445220709,-1.179845214
-0.6396329515,-13.48397424,-2.276395365,-0.2822757065,0.0006558767054,-0.86312747
0.1228467645,-12.69455054,-3.675260292,-0.3135560453,-0.7596926093,-0.4961393476
2.286776328,-11.58754908,-4.323811878,0.273221761,-1.579608202,-0.09690897912
4.838765726,-9.120436499,-3.598911796,1.661963344,-1.500534892,0.5672052503
-1.130710834,-4.703241404,8.298532087,0.4887159467,-0.8841106892,0.2281386703
-8.133321651,-2.166317034,4.203395108,-0.1918641329,-0.3474995494,0.2774110436
12.04786708,3.181082105,-6.149401166,2.386189461,-0.3922001123,2.930277824
10.10443818,11.38437278,-9.375142497,1.551087618,-0.4550099671,4.030459881
-7.938469525,23.95634206,0.9319033949,-1.421522975,-5.386720181,-0.797862947
-17.78225011,38.39103297,-1.626333812,-2.0090487,-6.096822262,-5.104418755
-9.0672906,18.58637337,4.097467467,-0.8786625266,-1.022400379,-2.433165789
0.8266910621,1.823506051,3.414199956,-1.513030291,-0.9798526764,0.913607657
8.512139766,-6.387558764,1.181696267,-1.179396272,-1.327609301,0.5257826447
5.497075906,-5.987395663,-1.87440271,-0.788718164,-2.073716879,0.1308757961
1.510118147,-6.246539936,-4.137812921,0.3742170036,-2.002310991,0.6765401363
-0.4532337432,-9.290131971,-3.408860934,1.348927855,-0.599111855,0.7776988745
0.3154165238,-11.27904895,-2.889218051,1.368203282,1.261974454,0.9606619477
2.984972089,-11.79852057,-1.664293394,0.4227053225,1.497285008,1.447842956
3.561123625,-11.95087503,-0.3620424832,-0.7361068726,0.4737108648,1.849926472
-0.09934088339,-11.62118598,-0.4479021729,-1.154040694,-1.735405803,1.420419216
-3.626547991,-12.26733752,-3.395433881,-0.1339067221,-3.982164621,0.2109979689
-3.332641033,-6.618956367,3.345115314,-0.3105593324,5.102178097,-0.691259563
4.005463722,-4.441546862,5.224227517,-1.179457188,1.648183823,-1.195122719
-3.076579821,-4.880447982,-13.48585055,1.500056386,1.319999456,-2.168824673
-2.068222716,-4.933315649,-8.077030439,3.158209562,-0.5527107716,-2.531635523
13.62455643,21.88865199,-8.148826678,4.987126827,-1.861796379,2.924620867
9.343097838,53.95579408,2.087177154,1.459231138,-1.751648307,1.582214117
5.342352377,26.41437351,4.520866482,-3.34568119,0.946570158,-0.2804199755
-2.423259266,9.837773453,-2.089398191,-3.498643637,2.122399807,-0.8005058169
-4.878099958,-0.2687491364,4.37485759,-2.547207832,5.010038853,-0.9155091643
-4.850188745,-4.838099956,1.665343196,-0.7193350792,3.632983685,-0.8843134046
-4.560542075,-6.969948318,-0.2434013081,-0.3834637403,0.002616199665,-1.21452713
-1.761834023,-9.146155462,-0.1115296809,-0.5427229404,-1.258781791,-1.389870167
-0.4236731561,-10.26802716,0.2576379598,-0.735942781,-0.9422273636,-1.331350565
-0.007712035682,-10.54403839,-0.5857213286,-0.8156655431,-0.1934815645,-1.08857882
-0.9467423598,-11.10386657,-2.423928105,-1.073299646,3.352421522,-0.5680345297
-6.322931686,-12.83970486,-7.884093207,-0.7155153751,10.78224182,-0.3553035557
6.001051848,-12.42275721,-6.317596755,0.6575889587,7.994798183,0.6934619546
9.365973102,-12.06750819,3.300553119,1.297122836,-4.972252369,1.147550821
5.431711745,-9.658395375,2.595399355,1.001083016,-2.452228308,2.388925076
11.36097203,-2.722743294,-2.516930799,0.7277092338,-0.2477783114,4.143605709
2.614184428,-0.17877602,2.61096342,-0.8985008001,-2.597257137,3.599356413
-8.709699981,12.98261345,-1.819293987,-0.9576236606,-4.129453659,0.5332758427
-14.43782161,33.82897056,-0.03222534937,0.3886807561,-3.169294834,-2.945061207
-8.421181146,41.23516685,12.28717853,-0.2248733193,-0.1248791888,-1.281489849
1.150631267,6.848555397,2.698350027,0.1081407145,-0.3455070853,-0.1060470194
6.591727584,-0.1538280412,1.979825325,0.4788752198,-1.1500386,0.7673991919
1.991174109,-0.1632277377,-0.255735341,0.2417761683,-1.914940357,0.8394075036
-1.900478816,-1.513883053,-2.209728305,0.557518065,-2.348789454,0.7545622587
-1.074591399,-7.894206605,-0.8175713516,0.250677377,-2.678559065,0.5355390906
-0.6522711916,-11.42520982,-0.5046113176,-0.297051698,-2.228131533,0.4002989829
-0.645566141,-11.64520983,-3.163893655,-0.1672882736,-1.190782785,0.3650491834
0.04290697544,-11.74000057,-2.763238971,-0.07892803848,-0.356000036,0.4500192702
0.2574379071,-11.47747893,-1.745408082,-0.01497870125,-0.1644015163,0.5207622051
-1.3890283,-11.11695869,-1.050580408,0.3673910499,-0.6655484438,0.330501914
-2.06223049,-11.53916353,-0.6340829162,1.078119159,-1.48858583,0.08524877578
-2.807113476,-9.701504449,-0.4194710282,1.409669757,-1.192553997,-0.5330731869
-4.361196729,-6.058664079,-6.810972393,1.960107803,2.778121233,-1.045311451
-1.099622306,-3.852107974,-7.474080912,2.739434004,2.18045187,-1.367842555
16.42441745,26.69819163,-10.67129816,3.735903502,2.297359705,2.352289677
18.54718585,58.60348194,-5.911892971,0.5191507339,0.9231091142,0.2206463218
0.3288366714,20.49018337,3.341675403,-3.193926334,-0.9317256212,-1.363489389
-2.549707864,5.078330854,-0.1851664517,-2.816958666,-0.09980106354,-1.363504648
-3.510209138,-1.632550933,3.041896922,-1.538534164,1.925177336,-0.4939788282
-4.777077624,-6.363443729,4.871366266,-0.3957818151,4.258122444,0.2896451652
-6.449876981,-4.765923777,2.977572626,-0.3832508624,4.454497337,-0.3741051853
-5.288529601,-8.066517228,1.228463937,-0.03998102248,3.967396259,-1.495459437
-2.862446656,-10.92478894,1.626691101,0.1979214102,2.919467449,-2.243643045
-1.531432738,-12.03743571,2.180733243,0.2783016562,1.525458813,-2.457185745
0.08690174612,-11.68959842,1.500046251,0.2204641551,1.20298636,-2.329213858
3.008476299,-11.78822831,0.3433937507,0.0003894835245,2.078914881,-1.56395936
10.34954692,-12.3394722,0.2899019606,-0.312192291,2.820336819,0.8692470193
5.775496541,-9.920289239,-3.635429217,0.368920505,2.500741005,1.446558475
-1.834405339,-7.626020363,-1.214543109,1.054080009,-0.6667199135,0.5278410316
5.064855286,-6.084508715,-2.516509943,1.91949904,-2.24823451,1.904908299
16.86321569,4.505618644,-1.650259024,2.733706713,-1.71287024,5.317676544
6.748834793,21.03952406,-4.615352692,2.637482643,-6.190335274,3.761507273
-10.6813496,35.88543547,-6.053196461,-1.660279512,-11.8963871,-2.321974754
-17.53435204,28.08837406,-7.114099015,-4.57038784,-7.461388588,-2.811168194
-9.439221878,15.27735169,-3.962707114,-2.394757509,-3.801016569,-1.458589554
-0.07993859258,-0.1127653784,7.15509738,1.42251265,5.47829628,0.6535440683
1.84513833,-2.620752408,4.974394094,0.9205923676,1.251986265,1.968458652
6.074471305,-7.732913635,8.226449432,-1.487782598,-4.484333992,2.51188159
2.088489698,-7.281333066,-0.9869231252,-1.546062231,-1.928313136,1.981543899
3.017705607,-10.83200193,0.028678982,-1.666408539,-0.2143107355,1.333832026
3.131469349,-12.46358022,-1.871046532,-1.216360092,-0.109734498,0.6105433702
5.11868683,-13.24615216,-4.319761142,-0.1353140771,0.7296414971,0.5226741433
2.494987847,-12.19634149,-2.160660031,0.2187136114,0.731248796,0.6175866127
-1.489120514,-10.21061074,-0.1119803655,0.07414842397,-0.09028886259,0.3915131688
-2.711382527,-9.722039872,-0.189645789,0.2124295384,-0.9526074529,0.1494673789
-3.248455852,-9.437002449,-0.5517231974,0.5597941279,-1.359972119,-0.1758725345
-3.152967479,-8.408381285,0.9100520669,0.3380729854,-0.6872668266,-0.4631550908
-3.34080505,-7.077374674,-4.354437318,1.102552772,-0.223150596,-1.082297206
-2.680151814,3.147223675,-8.844914508,2.752290964,-0.7474793792,-0.7533476353
12.00213292,23.22467731,-12.42303311,4.054604053,2.489162207,3.234958172
17.11551171,41.62257861,-10.47818031,1.811488509,5.15960598,0.2649405897
14.69342251,19.2495719,-0.04597264662,-1.691970706,3.13705492,-1.25530529
-1.969569158,8.371160685,2.657059108,-3.134556055,0.04431386292,-2.051032066
-3.361568436,4.969484695,4.38835537,-2.811914444,1.226184964,-1.24955368
-4.189167261,0.08120879518,6.701800655,-0.04528264701,3.991541862,-0.03337057307
-3.678987788,-3.137430595,-0.3520950897,0.6807664633,1.535495043,-0.2889892161
-3.597826924,-6.674039372,0.7854981971,0.2848195732,0.3177492321,-0.9976251721
-2.03584941,-10.10968018,1.310175274,-0.5043706298,-0.05516555533,-1.271106243
-1.385763161,-10.62606786,0.9364717257,-1.129508018,0.09414700419,-1.302994251
-1.437578835,-10.71391916,-0.2423718554,-1.399994493,0.122103855,-1.347131729
-1.280688337,-10.7322521,-1.981084969,-1.091934919,-0.02810857818,-1.37018919
-0.577784252,-11.02483687,-4.115513996,-0.1808662713,0.2234787941,-1.26078856
0.2236722695,-10.97709546,-3.209670487,0.6989250779,1.022710443,-1.088158488
0.5130243412,-10.55957966,-1.154402602,1.144545674,1.52969265,-0.8499240875
1.786544979,-9.017859337,-3.134034523,2.226092339,1.31340766,-0.3355238736
4.195578297,-6.045207216,-4.94714836,3.634588957,1.026677489,0.9404076338
6.444923743,0.1328974814,-3.353634136,2.750146389,2.002112627,2.571634054
-19.53492146,36.37918345,-12.20004502,1.115784407,-6.000972271,-1.240072131
-4.823983752,46.07548507,-7.141221415,-1.45998168,-9.63073349,-0.0358802937
-4.730709841,20.22385416,-1.167391336,-1.605577588,-3.04960227,1.94892025
4.201640958,-1.111580017,9.282350816,-1.777968168,4.520931721,3.360589266
1.599423886,-3.42156201,1.006374991,-1.322685122,2.676906824,3.287115574
3.882234817,-6.361445249,2.001828628,-1.59502542,0.4833395779,1.57890749
3.892348799,-12.56158584,1.422958335,-1.759741545,-0.6123654246,-0.09190598875
5.070500014,-12.69330551,-0.4687461505,-1.08627069,-0.8375481963,-0.06953791529
1.541080272,-12.33385026,-2.277785943,0.236679703,-1.026867986,0.4601905942
-1.186526537,-11.20373915,-1.014375269,0.4825252593,-0.3508960009,0.3564412594
-1.922422353,-9.528039395,-0.7082335365,0.2559338212,-0.03121836111,0.07751058787
-2.639363585,-8.688196006,-2.01439921,0.5046403408,-0.5616390109,-0.2094845623
-3.793103412,-7.992127466,-2.113170404,1.043370247,-1.258543849,-0.6672642231
-3.876187353,-7.969678318,-0.7530455418,1.167266369,-1.350720525,-1.017276406
-2.985716477,-6.092854518,-2.535423318,1.431689978,-1.07809937,-1.338476539
-3.868655204,0.8092161957,-6.542032118,2.364228725,-1.455488324,-1.681646943
4.170713905,13.26051737,-9.045477412,3.263113022,0.3900173604,0.5908513069
13.30115099,32.75082227,-10.62262385,2.194340467,5.172623158,2.183888197
9.117223382,27.82745986,-4.285929307,-0.9783504605,3.518388033,-0.253441304
2.929973255,9.521920035,1.067129173,-2.628742218,0.2251547575,-1.108838677
-2.808655737,3.836230606,3.253779677,-3.215264797,-1.527921677,-1.08813417
-3.811046773,2.058211464,6.308496918,-2.268177032,0.7007921934,-0.6491877437
-5.918367135,-1.74946934,4.185902706,-0.0736349076,2.440478086,-0.8074893355
-4.638439261,-5.619298264,0.9264030439,0.4939422607,0.5759443641,-1.358133793
-2.282900947,-9.394061717,1.303541828,0.1596926302,-0.702863574,-1.787649274
-0.1444697727,-10.47686747,2.594120421,-0.5874484181,-0.9457557201,-1.783125281
0.5976204042,-10.46971176,2.252027963,-1.268685818,-0.8414693475,-1.648703218
1.011214759,-10.33846906,0.622465982,-1.536721468,-0.6507660151,-1.489654422
2.717889424,-10.59062479,-1.830361908,-1.127047658,-0.6200861335,-0.8943378329
8.977070231,-11.60691663,-3.871230608,-0.002474946668,0.2943922579,1.20153296
3.970352368,-11.17645133,-2.869623708,0.794824183,1.015347004,2.04824996
0.5065834214,-10.27504493,-4.33307655,2.060644627,1.498119593,1.79933846
3.757781923,-5.470440412,-7.72518041,4.248865128,2.34635973,2.238818169
1.789636515,-2.767047715,-5.333255463,4.431828976,2.694275379,2.692117214
-13.4905922,16.29629727,-6.278275967,2.352771044,-1.803101063,0.106189467
-13.44300861,48.34073652,-8.486700204,-2.357883453,-9.45765686,-1.738855362
-5.376134235,33.34197498,-1.983546976,-4.260436058,-8.146017075,0.677267015
3.755978673,5.295094951,18.25771541,-4.289772511,4.817194939,2.555870056
2.17456113,-1.109018057,-3.574719604,-1.514234424,4.503190994,2.28500843
1.4970421,-8.417831251,-2.616057528,0.05826435238,0.8277383447,0.6775667071
1.604920876,-11.20749879,-2.360567686,0.6245827079,3.407111168,-0.03427764028
1.745813447,-12.79171211,2.238237191,-0.4542471766,0.6634325981,-0.3204452097
4.772269639,-12.32021103,-9.738998606,0.1275426298,-4.391436577,0.2578352392
3.094769265,-11.21507303,4.965692901,-0.5544553399,-2.182754517,0.668817997
-1.312859107,-7.117483981,2.509583943,-0.1973016411,1.029707909,0.1841351539
-1.698717204,-7.091231934,0.09229476427,-0.4760345519,0.8755193353,-0.0413939245
0.0158668467,-8.066223798,-1.289872637,-0.1210243478,-0.3912121058,-0.1429804415
0.4663112515,-7.94389155,-0.5252111111,0.214787215,-1.648203969,-0.6019415259
-2.100403423,-4.198201631,-8.359259819,2.384310246,-1.802323699,-1.732380033
-0.4342878179,5.564765294,-11.60184064,5.422721386,-3.011658192,-1.706938267
9.806260124,18.40519379,-9.318872328,5.87680912,1.868189931,1.4487046
