accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeY
0,8.616554,4.9698925,0.0017562362,0.007177661,-4.05E-03
0.076570325,8.597412,5.020142,0.0066431547,-7.64E-04,8.40E-04
-0.13160525,8.56152,4.814359,-0.020845762,0.02611447,-0.012599086
0.12203395,8.662018,5.0081778,0.029245151,-0.023976443,0.006948587
0.0526421,8.575876,4.855037,0.024969097,2.67E-02,-9.93E-04
-0.124426775,8.537591,4.989035,-0.012293654,-0.011148282,-3.82E-04
0,8.520842,4.8287163,0.01886045,0.005345067,0.0063377223
0,8.583055,4.9363933,-0.028787002,0.018784093,-3.82E-04
0.06699903,8.623733,5.032106,0.0041996953,0.011453714,-5.27E-03
-0.08853444,8.63809,4.9268217,0.0072540194,0.012064579,-0.008323032
0.019142581,8.611769,4.9986067,0.012140937,-0.011148282,-6.49E-03
-0.043070808,8.592627,4.867001,0.026801692,-0.0050396346,-0.008933897
-0.0071784677,8.554341,4.881358,0.0060322895,-0.025198173,0.010002911
-0.047856454,8.563912,4.802395,0.034742933,-0.0386372,0.0026725335
0.05503492,8.606983,4.9531426,0.00481056,-0.00320704,0.003894263
-0.0047856453,8.659625,4.843073,0.0060322895,-0.0019853106,0.008170316
-0.086141616,8.544769,4.8215375,0.014584397,-0.01725693,0.020998476
0.1794617,8.623733,4.9196434,0.048792824,-0.045967575,0.046043932
0.0071784677,8.650054,4.8263235,-0.020234896,0.007177661,0.03565923
-0.011964113,8.82473,5.221139,0.12087487,-0.110108376,0.07231112
0.13160525,8.968299,5.2642097,0.26626068,-0.1791361,0.16882776
0.44506502,9.3104725,4.651647,0.3041343,-0.023365578,0.0778089
0.17467605,9.767502,5.087141,0.36766425,0.035888307,0.13461933
0.4139583,10.250853,4.831109,0.6914226,-0.09483676,0.16577344
0.76570326,10.509277,4.421936,0.88262326,-0.064904384,0.12301289
1.0169497,10.47817,3.7208393,1.0023527,-0.17302746,-0.056581352
0.45942193,10.2723875,3.0675986,1.0585523,-0.044134982,-0.12194388
0.17467605,10.057034,2.9718857,1.2021055,-0.20723587,-0.07735075
0.66041905,9.803394,2.0793629,1.181947,-0.13637556,-0.11339177
0.2847459,9.327223,1.4691931,1.2534182,0.031001387,-0.14698933
0.06460621,9.075976,-0.08135597,1.050611,0.073761925,-0.11094832
0.0047856453,9.008977,-0.26081768,0.6950878,0.07987057,-0.010766491
0.33020952,8.970692,-0.18664017,0.6059015,-0.06062833,0.010613776
0.28953153,9.018549,-0.9595219,0.47028953,0.08781181,-0.064522594
0.39481574,9.109476,-0.6771688,0.36338818,0.1262963,-0.046807513
0.2105684,8.958728,-0.87338024,0.3420079,0.09880738,-0.05780308
0.0023928226,8.891729,-1.3974084,0.20578507,-0.014202606,-0.010155627
0.4546363,8.91805,-1.1796615,0.20211989,0.10308343,-0.04864011
0.05503492,8.968299,-1.8807586,0.1514181,0.082924895,-0.027259842
0.13160525,9.123833,-1.6271194,0.0072540194,0.0016798781,0.028939718
0.2656033,9.212367,-1.591227,-0.031841327,0.0035124724,0.057650365
0.13160525,9.540184,-1.6462619,-0.15584688,0.12507457,0.017944153
0.124426775,9.77468,-0.9762716,-0.031230463,0.056046844,0.013057235
0.49052864,9.736395,-1.4069797,0.048792824,-0.01847866,0.074143715
0.31106696,9.5665045,-1.564906,0.0041996953,0.08048143,-0.007101303
0.5096712,9.662218,-1.5433706,-0.055665053,0.0016798781,0.0045051277
0.46660042,9.724431,-1.2323036,-0.032452192,0.042607818,-0.008323032
0.43070808,9.765109,-1.2083755,-0.05261073,0.048716467,-0.024205517
0.23928227,9.810573,-1.3423735,0.0060322895,0.017562363,-0.026038112
0.27756742,9.674182,-1.4668003,0.0054214248,0.024281874,-0.008323032
0.31345975,9.60479,-1.4763715,-0.012293654,0.043218683,-0.0022143847
0.33499518,9.700503,-1.4452649,-0.012293654,0.034666575,0.02649626
0.4354937,9.7196455,-1.160519,-0.045891218,4.58E-04,0.05093085
0.42831525,9.796216,-1.0360922,0.03413207,0.014508039,0.011835505
0.48095736,9.559326,-1.1318051,0.059177525,0.013286309,-0.009544762
0.42592242,9.30808,-1.4285151,0.043905906,2.92E-02,-0.033368487
0.2440679,9.128618,-1.7347964,-0.03733911,0.03405571,-0.013209951
0.46660042,8.9348,-1.7515461,-0.19066617,0.12690715,-0.045585785
0.3900301,9.01137,-1.3710874,-0.25908303,0.10308343,-0.0193186
0.27996024,9.1669035,-0.61734825,-0.1882227,0.052381653,-0.064522594
0.09571291,9.274581,-1.0145568,-0.29634577,0.05421425,-0.03459022
0.4977071,9.334401,-0.44745782,-0.29329145,-0.04780017,-0.027870705
0.15314065,9.5665045,-0.72023964,-0.39408416,0.0707076,-0.07612903
0.23688944,9.741181,0.0047856453,-0.33788458,0.19532402,-0.09628756
-0.21296121,9.676575,0.29910284,-0.2841285,0.105526894,-0.023594651
0.016749758,9.592826,-0.19621146,-0.2749655,0.048716467,0.039935283
0.62452674,9.391829,-0.07178468,-0.30734134,0.057879437,0.013668099
0.13878371,9.891929,0.23688944,-0.49609855,0.30589053,-0.0938441
0.050249275,9.827323,0.72502524,-0.29512405,0.059712034,0.008781182
0.38524446,9.784252,0.14117654,-0.32627815,0.018173227,-0.00160352
0.3493521,9.745967,1.2753744,-0.3830886,0.029779658,-0.07612903
0.2632105,9.836894,0.7465607,-0.31589344,-0.0013744457,-0.04741838
0.0047856453,9.757931,1.1485549,-0.27557638,0.057879437,-0.084070265
-0.031106694,10.064212,1.1006985,-0.349491,0.10063997,-0.06330086
-0.41635114,10.442278,1.7611175,-0.3116174,0.098196514,-0.007101303
0.18903299,10.514063,2.172683,-0.11675153,-0.12782346,0.069867656
0.29192436,10.313066,0.91884387,-0.011071924,0.045051277,-0.018707734
0.10767702,10.3681,1.902294,-0.2248746,0.045051277,-0.030314164
-0.069391854,10.212567,2.0865414,-0.035506517,0.09636392,-0.040698867
-0.2440679,10.193424,1.6797615,0.013362667,-0.03008509,0.04054615
0.18185452,10.112068,1.6079768,-0.05261073,-0.06918044,0.056428634
0.0526421,9.920643,1.7443677,-0.021456625,-0.052076224,-0.0064904382
0.1052842,9.669396,2.239682,-0.035506517,-0.027030766,-0.030314164
-0.014356935,9.525827,1.5816557,-0.04344776,0.013286309,-0.031535894
-0.11485548,9.650253,1.847259,-0.10453424,-0.022754714,-0.04253146
-0.05503492,9.786645,2.1463618,-0.094760396,0.018173227,0.01244637
0.016749758,9.844072,2.0267208,-0.03489565,0.014508039,0.0020616686
0.040677983,9.80818,2.0315065,-0.0037415468,-0.0074830935,2.29E-04
0.083748795,9.722038,1.9932213,-0.0184023,0.024281874,-0.0028252497
-0.031106694,9.6071825,1.8305093,0.014584397,0.004734202,-0.033368487
-0.062213387,9.547362,1.9621146,-0.02451095,0.021227552,-1.63E-02
-0.17467605,9.590433,1.995614,-0.0074067353,-0.0050396346,-0.005268709
0.10289137,9.5665045,2.0147567,-0.017791437,4.58E-04,-0.009544762
-0.26799613,9.669396,1.9094725,-0.09048434,0.02489274,-0.0064904382
-0.02871387,9.879965,2.1391835,-0.0025198173,-0.050243627,0.01244637
0.1052842,10.856236,1.7156538,-0.04894554,-5.45E-02,-0.030314164
-0.22013968,12.289537,2.589034,-0.008628465,0.00962112,8.40E-04
0.26081768,12.330215,3.1489546,0.37316203,-0.022754714,-0.027870705
0.13160525,11.413764,1.4620147,0.5961277,-0.1583667,-0.03214676
-0.15792629,10.207782,1.0767702,0.621784,0.12751803,-1.03E-01
-0.069391854,9.219545,1.0959128,0.35178176,-0.060017463,-0.05780308
-0.53599226,8.930014,1.6175481,0.45135272,0.12324197,-0.09689843
-0.40677986,9.200403,0.863809,0.4641809,0.3291034,0.013668099
-0.34456646,9.226724,0.6987042,0.5106066,0.09880738,0.063759014
-0.13399807,9.379865,0.15553348,0.46479174,0.067653276,0.07231112
-0.08135597,9.305687,-0.22971097,0.3352884,0.032223117,0.041157015
-0.10289137,9.229117,-0.22253251,0.28031057,-0.06734784,0.05337431
0.42592242,8.9348,0.17228323,0.2173915,0.06826414,0.0032833982
-0.11006984,8.886943,-0.14117654,0.27725625,0.026725333,-0.010766491
0.031106694,8.623733,-0.10767702,0.21616977,-0.03375028,0.036270097
-0.2656033,8.733803,-0.9954142,0.21616977,0.05421425,-0.015653409
-0.19142582,9.133404,-0.91166544,0.07078396,0.023060145,0.009392046
0.14596218,9.363115,-1.2466606,0.03901899,-0.03619374,0.019165883
-0.16031912,9.580862,-1.0743774,-0.07704532,-0.003817905,0.011835505
0.023928227,9.743574,-0.55752766,-0.016569708,-0.014202606,0.058872093
0.15314065,9.801002,-0.7393822,-0.014126248,-0.013591741,0.025885396
0.0741775,9.846465,-0.6963114,-0.01962403,0.0016798781,-0.0058795735
0.10049855,9.817751,-0.7178468,-0.012904518,-0.028863361,0.0032833982
0.040677983,9.84168,-0.6939186,-0.0025198173,0.027336199,0.008781182
0.02871387,9.753145,-0.71306115,0.00481056,0.021838415,-0.011988222
-0.1052842,9.702896,-1.026521,-0.023900084,-0.014202606,0.0112246405
0.07178468,9.848858,-0.6221339,-0.027565273,-0.0019853106,0.008170316
0.078963146,9.84168,-0.6891329,-0.034284785,-0.01725693,0.0051159924
0.0023928226,9.870394,-0.45224348,-0.017791437,-0.008093959,0.0045051277
-0.047856454,9.600004,-0.62452674,0.03657553,-0.011148282,0.010613776
0.09092726,9.272188,-0.50009996,0.017027855,-0.066736974,0.0240528
0.1363909,8.504091,-0.14596218,-0.038560838,-0.10949751,0.047265664
0.5766702,8.269595,-0.13160525,-0.037949976,0.1036943,-0.25083634
-0.2105684,9.980463,-2.4335005,-0.13080142,0.35231626,-0.19158247
-0.24646074,11.10509,-1.8544376,-0.2248746,-0.041691523,-0.046807513
-0.22013968,11.069198,-0.14117654,-0.34888014,-0.057574004,-0.081015944
-0.3469593,10.1288185,0.66759753,-0.14790563,-0.09544762,-0.06269
-0.5910272,9.664611,0.27756742,-0.0049632764,0.020005822,-0.02481638
0.22253251,8.949157,0.27038896,0.107435845,0.03527744,-0.06696605
-0.18664017,8.740981,-1.1700903,-0.04650208,0.33337945,-0.25816673
-0.148355,9.516255,-0.03589234,-0.5284744,0.25030184,-0.25083634
-1.6342978,9.982856,-0.31106696,-0.42218393,-0.043524116,-0.10789399
-1.3399807,10.329815,1.3040884,-0.5577959,-1.4711151,0.3068832
-0.19621146,11.341979,1.9094725,-0.016569708,-0.27015495,0.15050182
0.19860429,10.722239,0.3684947,0.50755227,-0.091782436,0.099800035
0.29671,9.958928,-0.17228323,0.404927,0.08231403,-0.0028252497
0.09092726,9.226724,-0.5096712,0.19723296,0.63209236,-0.23006694
-0.849452,9.111869,-0.33260235,0.03718639,0.34742934,-0.16653702
-0.55752766,8.930014,-0.4211368,-0.16012293,0.03894263,-0.04864011
-0.31345975,8.671589,0.1363909,-0.2248746,0.063377224,-0.09873102
-0.3589234,7.6331043,0.39960137,-0.36659524,-0.034361143,-0.115835235
-0.8327023,5.7284174,-0.4211368,-0.6256019,-0.066736974,-0.12744166
-0.37328035,5.2307105,-3.7256248,-1.6072615,0.5215258,-0.09750929
-1.1988041,5.2163534,-4.666004,-3.634111,0.7371611,0.05093085
-2.8378878,3.6490545,4.098905,-6.182028,-0.5505419,-0.5947532
-2.2492533,3.0269206,12.265609,-6.4428673,-2.1833835,1.0032691
1.6701902,5.3383875,20.171495,-4.208324,-0.7826705,1.5463278
8.142776,2.0697916,16.31905,-0.032452192,1.4634793,-0.22518003
2.6129622,2.804388,5.95095,0.9339359,2.5245514,-0.83237964
-0.6149554,2.0386848,6.3314085,-0.86750436,-0.17974696,-0.17142393
0.5383851,1.8089739,6.276374,-1.3763547,-0.14676027,0.15111268
1.6271194,0.8279166,11.093125,-1.5388447,0.21181737,0.09674571
-0.29671,0.3397808,13.990834,-0.08315397,-2.2285874,0.71677345
4.194618,1.1796615,13.974084,-1.7526474,0.1244637,0.5463422
2.172683,0.11485548,9.052048,-0.07276927,0.43966994,0.27145302
3.266203,-0.47377887,13.88555,-0.14118612,0.9552398,0.072921984
-0.41156548,-0.1698904,10.329815,-0.07154754,7.391311,-0.007101303
0.0047856453,-0.15792629,9.334401,-0.009850195,0.009010255,0.005726857
0.033499517,-0.04546363,9.635897,-6.87E-04,0.002290743,-0.0022143847
-0.019142581,-0.031106694,9.851251,0.0011453715,0.0016798781,-0.00160352
0.14356937,-0.05503492,9.937392,-0.0012980876,-7.64E-04,-0.0022143847
-0.033499517,-0.043070808,9.944571,-7.64E-05,-7.64E-04,-9.93E-04
0.059820566,-0.04546363,9.95175,0.0011453715,-1.53E-04,-0.00160352
0.033499517,-0.03589234,9.958928,-7.64E-05,4.58E-04,2.29E-04
0.047856454,-0.033499517,9.942178,1.15E-03,-1.53E-04,-3.82E-04
-0.03589234,0.09332009,10.061819,0.002367101,-1.37E-03,-0.0034361144
0.16510476,0.050249275,9.966106,3.59E-03,4.58E-04,-2.21E-03
0.031106694,0.27517462,11.973684,0.0041996953,-5.65E-03,1.45E-03
-0.11964113,0.2105684,9.985249,5.35E-04,0.0035124724,-3.82E-04
0.22971097,0.0741775,9.982856,-7.64E-05,-1.53E-04,-0.0022143847
0.0023928226,0.043070808,9.970892,-0.0025198173,4.58E-04,-3.82E-04
-0.0047856453,0.059820566,9.987641,-7.64E-05,4.58E-04,-1.60E-03
0.05503492,0.0023928226,9.966106,-1.91E-03,1.68E-03,-9.93E-04
0.062213387,0.023928227,9.970892,-7.64E-05,-1.37E-03,-3.82E-04
-0.016749758,0.011964113,9.966106,-1.30E-03,4.58E-04,-9.93E-04
0.10289137,0.0071784677,9.954143,-6.87E-04,-1.53E-04,-9.93E-04
0,0.011964113,9.994821,-6.87E-04,0.0016798781,-9.93E-04
0.06460621,-0.043070808,9.954143,-7.64E-05,4.58E-04,-3.82E-04
0.02632105,-0.03589234,9.954143,-1.91E-03,-1.53E-04,-1.60E-03
0.076570325,-0.0047856453,9.942178,-7.64E-05,-1.53E-04,-1.60E-03
-0.011964113,0.02871387,9.946963,-7.64E-05,4.58E-04,-1.60E-03
0.09092726,0.021535404,9.973285,-6.87E-04,4.58E-04,-3.82E-04
0.0071784677,-0.019142581,9.958928,-1.30E-03,-1.53E-04,-0.00160352
0.0526421,0.0047856453,9.970892,-6.87E-04,4.58E-04,-0.00160352
0.09332009,-0.016749758,9.961321,-6.87E-04,-1.53E-04,-9.93E-04
0.03589234,-0.021535404,9.968499,5.35E-04,4.58E-04,-9.93E-04
0.021535404,0.0047856453,9.9756775,-6.87E-04,1.07E-03,-9.93E-04
0.04546363,-0.0023928226,9.968499,5.35E-04,-7.64E-04,-1.60E-03
0.04546363,0.016749758,9.973285,-1.30E-03,1.07E-03,-1.60E-03
0.016749758,0.019142581,9.963714,-7.64E-05,0.0016798781,-1.60E-03
0.040677983,-0.009571291,9.963714,-6.87E-04,-1.53E-04,-9.93E-04
0.040677983,0,9.97807,5.35E-04,4.58E-04,-9.93E-04
0.03589234,0.0047856453,9.980463,-1.30E-03,0.0016798781,-3.82E-04
0.033499517,0,9.968499,-1.30E-03,-7.64E-04,-9.93E-04
0.062213387,-0.0023928226,9.961321,-6.87E-04,-7.64E-04,-9.93E-04
0.019142581,-0.011964113,9.954143,-0.0019089525,4.58E-04,-2.21E-03
0.047856454,0.014356935,9.968499,-0.0012980876,1.07E-03,-9.93E-04
0.038285162,0.019142581,9.970892,-1.91E-03,2.29E-03,-9.93E-04
0.0526421,0.021535404,9.966106,-7.64E-05,2.90E-03,-3.82E-04
0.050249275,0,9.95175,0.0011453715,-7.64E-04,-9.93E-04
0.033499517,0.014356935,9.9756775,5.35E-04,0.0010690134,-3.82E-04
0.050249275,0.016749758,9.9756775,-7.64E-05,4.58E-04,-3.82E-04
0.047856454,0.009571291,9.956535,-7.64E-05,1.68E-03,-1.60E-03
0.03589234,0.023928227,9.958928,5.35E-04,-1.53E-04,-1.60E-03
0.04546363,-0.0071784677,9.9756775,-7.64E-05,-7.64E-04,-9.93E-04
0.033499517,0.021535404,9.980463,-7.64E-05,-7.64E-04,-9.93E-04
0.05742774,0.016749758,9.970892,-1.91E-03,4.58E-04,-9.93E-04
0.03589234,0.0071784677,9.961321,-7.64E-05,1.07E-03,-9.93E-04
0.038285162,0.016749758,9.966106,1.15E-03,-1.53E-04,-3.82E-04
0.038285162,0.0047856453,9.958928,-0.0019089525,1.07E-03,-9.93E-04
0.050249275,0.02871387,9.963714,-1.30E-03,-1.53E-04,-3.82E-04
0.047856454,0.02632105,9.973285,-0.0012980876,1.07E-03,-1.60E-03
0.033499517,0.0047856453,9.9756775,-7.64E-05,0.0016798781,-9.93E-04
0.0526421,0.02871387,9.956535,5.35E-04,-7.64E-04,-3.82E-04
0.047856454,0.031106694,9.980463,-6.87E-04,-7.64E-04,-9.93E-04
0.02632105,-0.0023928226,9.9756775,-6.87E-04,0.0016798781,-3.82E-04
0.02632105,0.023928227,9.961321,-1.91E-03,1.07E-03,-1.60E-03
0.021535404,0.014356935,9.968499,1.15E-03,4.58E-04,-1.60E-03
0.033499517,0.009571291,9.966106,-7.64E-05,4.58E-04,-9.93E-04
0.059820566,0.021535404,9.963714,-7.64E-05,-1.53E-04,-9.93E-04
0.033499517,0.023928227,9.980463,0.0017562362,4.58E-04,2.29E-04
0.047856454,0.023928227,9.961321,-7.64E-05,1.68E-03,-3.82E-04
0.038285162,0.023928227,9.954143,-1.30E-03,-1.53E-04,-3.82E-04
0.040677983,0.016749758,9.970892,-0.0019089525,-1.53E-04,-9.93E-04
0.04546363,-0.0071784677,9.954143,-1.30E-03,-1.53E-04,2.29E-04
0.023928227,0.0071784677,9.968499,5.35E-04,-1.37E-03,-9.93E-04
0.040677983,0.011964113,9.944571,-7.64E-05,-7.64E-04,-1.60E-03
0.02632105,0.014356935,9.956535,-7.64E-05,4.58E-04,-9.93E-04
0.050249275,0.023928227,9.973285,5.35E-04,4.58E-04,-3.82E-04
0.04546363,0.021535404,9.968499,-6.87E-04,-1.53E-04,-9.93E-04
0.059820566,0.014356935,9.973285,-1.30E-03,-7.64E-04,-9.93E-04
0.047856454,0.0071784677,9.9756775,-7.64E-05,-1.53E-04,-3.82E-04
0.033499517,0.02632105,9.966106,-6.87E-04,4.58E-04,-3.82E-04
0.0526421,0.009571291,9.97807,-6.87E-04,-1.53E-04,-9.93E-04
0.02632105,0.014356935,9.954143,-7.64E-05,-1.53E-04,-3.82E-04
0.033499517,0.019142581,9.970892,-6.87E-04,-7.64E-04,-3.82E-04
0.05742774,0.016749758,9.963714,-7.64E-05,4.58E-04,-3.82E-04
0.043070808,0.019142581,9.970892,-7.64E-05,4.58E-04,-9.93E-04
0.033499517,0.011964113,9.958928,-6.87E-04,4.58E-04,-9.93E-04
0.040677983,0.0047856453,9.9756775,5.35E-04,-1.53E-04,-9.93E-04
0.050249275,0.0047856453,9.963714,-6.87E-04,-1.53E-04,-2.21E-03
0.05742774,0.009571291,9.973285,-7.64E-05,-1.53E-04,-2.21E-03
0.050249275,0.043070808,9.9756775,-1.30E-03,4.58E-04,-9.93E-04
0.0526421,0.019142581,9.95175,-7.64E-05,1.68E-03,-0.00160352
0.038285162,0.009571291,9.968499,-6.87E-04,4.58E-04,-0.00160352
0.04546363,0.009571291,9.970892,5.35E-04,-1.37E-03,-3.82E-04
0.040677983,-0.0047856453,9.968499,-7.64E-05,-1.53E-04,-0.00160352
0.03589234,0.033499517,9.970892,-6.87E-04,1.07E-03,-9.93E-04
0.038285162,0.021535404,9.956535,-6.87E-04,0.0010690134,-3.82E-04
0.0526421,0.0071784677,9.970892,-1.30E-03,1.68E-03,-9.93E-04
0.0526421,0.033499517,9.966106,-6.87E-04,-7.64E-04,-2.21E-03
0.0526421,0.019142581,9.961321,-6.87E-04,0.0016798781,-9.93E-04
0.03589234,0.02632105,9.963714,-6.87E-04,4.58E-04,2.29E-04
0.059820566,0.011964113,9.968499,1.15E-03,-1.53E-04,-0.0022143847
0.043070808,0.009571291,9.963714,-6.87E-04,4.58E-04,-2.21E-03
0.04546363,0.021535404,9.970892,-7.64E-05,4.58E-04,-1.60E-03
0.05742774,0.023928227,9.954143,-7.64E-05,-1.99E-03,-9.93E-04
0.05742774,0.014356935,9.968499,-7.64E-05,4.58E-04,-9.93E-04
0.050249275,0.009571291,9.956535,2.37E-03,4.58E-04,-0.0022143847
0.040677983,0.02632105,9.968499,-6.87E-04,4.58E-04,-9.93E-04
0.043070808,0.0047856453,9.963714,-2.52E-03,1.07E-03,-9.93E-04
0.043070808,0.0023928226,9.970892,-6.87E-04,-1.37E-03,-3.82E-04
0.031106694,0.021535404,9.961321,-7.64E-05,-1.53E-04,-1.60E-03
0.050249275,0.014356935,9.973285,5.35E-04,4.58E-04,-9.93E-04
0.02871387,0.019142581,9.956535,-6.87E-04,4.58E-04,-3.82E-04
0.04546363,0.019142581,9.958928,1.76E-03,-7.64E-04,-9.93E-04
0.047856454,0.0071784677,9.968499,-1.30E-03,1.07E-03,-2.21E-03
0.062213387,0.0071784677,9.968499,-1.30E-03,-1.53E-04,-3.82E-04
0.033499517,0.0071784677,9.963714,0.0011453715,-1.53E-04,-3.82E-04
0.03589234,-0.0023928226,9.961321,-6.87E-04,4.58E-04,-0.00160352
0.043070808,0,9.958928,-0.0025198173,1.68E-03,-9.93E-04
0.040677983,0.009571291,9.961321,-6.87E-04,1.07E-03,-3.82E-04
0.038285162,0.021535404,9.968499,-1.30E-03,4.58E-04,-3.82E-04
0.043070808,0.023928227,9.963714,5.35E-04,4.58E-04,-9.93E-04
0.038285162,0.023928227,9.97807,-1.30E-03,4.58E-04,-3.82E-04
0.038285162,0.009571291,9.968499,-6.87E-04,4.58E-04,-9.93E-04
0.043070808,0.03589234,9.966106,5.35E-04,4.58E-04,-9.93E-04
0.038285162,-0.0047856453,9.958928,-6.87E-04,4.58E-04,-3.82E-04
0.047856454,0.019142581,9.970892,5.35E-04,4.58E-04,-9.93E-04
0.033499517,0.0071784677,9.970892,-7.64E-05,4.58E-04,-3.82E-04
0.047856454,0.019142581,9.956535,-6.87E-04,-1.53E-04,-9.93E-04
0.02871387,0.019142581,9.958928,-1.91E-03,1.07E-03,2.29E-04
0.03589234,0.016749758,9.973285,-1.30E-03,-1.53E-04,-1.60E-03
0.05742774,0.021535404,9.970892,5.35E-04,-1.53E-04,-3.82E-04
0.038285162,0.021535404,9.9756775,-6.87E-04,-1.53E-04,8.40E-04
0.069391854,0.031106694,9.966106,-7.64E-05,-1.37E-03,-3.82E-04
0.02632105,0.03589234,9.966106,-1.30E-03,4.58E-04,-9.93E-04
0.040677983,0.023928227,9.973285,-6.87E-04,-1.53E-04,2.29E-04
0.033499517,0.0023928226,9.956535,-6.87E-04,0.0010690134,-9.93E-04
0.059820566,-0.011964113,9.946963,-0.0012980876,-7.64E-04,-3.82E-04
0.033499517,0.0023928226,9.961321,-6.87E-04,-1.53E-04,-9.93E-04
0.050249275,0.02871387,9.9756775,-6.87E-04,-1.53E-04,2.29E-04
0.031106694,0.016749758,9.954143,-7.64E-05,-1.53E-04,-3.82E-04
0.023928227,0.023928227,9.9756775,-6.87E-04,-1.37E-03,2.29E-04
0.016749758,0.019142581,9.966106,-1.30E-03,1.07E-03,-1.60E-03
0.043070808,0.02632105,9.946963,-1.30E-03,-7.64E-04,-9.93E-04
0.0071784677,0.009571291,9.961321,-6.87E-04,4.58E-04,-9.93E-04
0.059820566,0.021535404,9.963714,0.0015271619,-0.00160352,0
0.059820566,0.0071784677,9.973285,-0.0015271619,1.45E-03,0.00E+00
0.021535404,0.014356935,9.97807,-3.05E-04,8.40E-04,6.11E-04
0.043070808,0.021535404,9.963714,3.05E-04,2.29E-04,6.11E-04
0.033499517,0.021535404,9.949356,9.16E-04,8.40E-04,0
0.0526421,0.011964113,9.958928,-1.53E-03,-3.82E-04,-6.11E-04
0.050249275,0.016749758,9.9756775,3.05E-04,8.40E-04,-1.22E-03
0.050249275,0.019142581,9.980463,3.05E-04,2.29E-04,-6.11E-04
0.047856454,0.023928227,9.954143,3.05E-04,-3.82E-04,-6.11E-04
0.033499517,0.016749758,9.968499,1.53E-03,-3.82E-04,6.11E-04
0.038285162,-0.0023928226,9.9756775,-3.05E-04,2.29E-04,6.11E-04
0.033499517,0.009571291,9.963714,9.16E-04,2.29E-04,6.11E-04
0.05742774,0,9.963714,-3.05E-04,-3.82E-04,0.00E+00
0.038285162,0.02871387,9.970892,-9.16E-04,-3.82E-04,0.00E+00
0.0526421,0.033499517,9.963714,9.16E-04,2.29E-04,0.00E+00
0.019142581,0.02871387,9.968499,9.16E-04,8.40E-04,6.11E-04
0.0526421,0.011964113,9.954143,-9.16E-04,-9.93E-04,6.11E-04
0.033499517,0.019142581,9.97807,3.05E-04,2.29E-04,0
0.047856454,0.009571291,9.961321,-9.16E-04,8.40E-04,6.11E-04
0.040677983,0.023928227,9.966106,-1.53E-03,1.45E-03,0.00E+00
0.043070808,0.021535404,9.973285,-1.53E-03,2.29E-04,-0.0012217296
0.050249275,0.014356935,9.968499,-9.16E-04,2.29E-04,1.22E-03
0.043070808,0.04546363,9.973285,0.0015271619,2.29E-04,0
0.059820566,-0.0047856453,9.97807,9.16E-04,2.29E-04,0
0.02632105,0.033499517,9.973285,-9.16E-04,2.29E-04,0.0012217296
0.040677983,0,9.9756775,-9.16E-04,2.29E-04,0
0.059820566,0.0071784677,9.95175,3.05E-04,-3.82E-04,6.11E-04
0.040677983,0.009571291,9.968499,9.16E-04,-9.93E-04,6.11E-04
0.04546363,0.021535404,9.970892,-3.05E-04,8.40E-04,0.0012217296
0.078963146,0.011964113,9.961321,-9.16E-04,2.29E-04,6.11E-04
0.016749758,0.02871387,9.9756775,9.16E-04,-9.93E-04,-6.11E-04
0.07178468,0.0071784677,9.97807,9.16E-04,-9.93E-04,6.11E-04
0.014356935,0.011964113,9.966106,-1.53E-03,-9.93E-04,6.11E-04
0.062213387,0.014356935,9.966106,-1.53E-03,-9.93E-04,6.11E-04
0.014356935,0.0023928226,9.970892,3.05E-04,8.40E-04,0.00E+00
0.062213387,0.019142581,9.963714,-3.05E-04,8.40E-04,6.11E-04
0.0526421,0,9.966106,-0.0015271619,-3.82E-04,0.00E+00
0.05742774,0.023928227,9.9756775,-9.16E-04,-3.82E-04,0.0012217296
0.03589234,0.011964113,9.968499,-3.05E-04,1.45E-03,0.00E+00
0.050249275,0.023928227,9.966106,-0.0015271619,1.45E-03,0.0012217296
0.05503492,0.009571291,9.973285,3.05E-04,8.40E-04,6.11E-04
0.047856454,0.023928227,9.982856,-1.53E-03,-9.93E-04,0.0012217296
0.0526421,0.016749758,9.966106,0.0015271619,-3.82E-04,-6.11E-04
0.03589234,0.014356935,9.961321,-3.05E-04,2.29E-04,6.11E-04
0.04546363,-0.0023928226,9.982856,9.16E-04,-3.82E-04,-0.0012217296
0.02871387,0.019142581,9.958928,-9.16E-04,-3.82E-04,6.11E-04
0.02632105,0.011964113,9.958928,9.16E-04,-1.60E-03,0.00E+00
0.07178468,-0.0047856453,9.982856,3.05E-04,1.45E-03,0
0.023928227,0.011964113,9.968499,-9.16E-04,-1.60E-03,0.00E+00
0.03589234,0.014356935,9.968499,9.16E-04,-3.82E-04,0
0.023928227,0,9.968499,9.16E-04,8.40E-04,0
0.02632105,0.019142581,9.968499,3.05E-04,-9.93E-04,6.11E-04
0.03589234,0.02871387,9.987641,-9.16E-04,8.40E-04,-6.11E-04
0.0741775,0.043070808,9.987641,3.05E-04,-9.93E-04,-6.11E-04
-0.014356935,0.02632105,9.985249,-3.05E-04,-3.82E-04,-6.11E-04
0.04546363,-0.0047856453,9.970892,-3.05E-04,8.40E-04,1.22E-03
0.02871387,0.0023928226,9.95175,3.05E-04,1.45E-03,1.22E-03
