Accel x,Accel y,Accel z,Gyro x, Gyro y,Gyro z
-7.881441232,-6.038794427,-6.61071987,1.097579479,2.663754225,0.342497021
-7.821664516,-5.672640563,-5.77371375,1.327890515,2.077661753,0.246722817
-7.759897503,-5.805867714,-4.886395493,1.50968039,1.379719973,0.191098243
-7.70159086,-6.273145034,-3.788362939,1.63757658,0.651462913,0.120005146
-7.340121355,-6.547476939,-2.692967749,1.77052784,0.016908977,-0.000728717
-6.590711101,-6.635739744,-1.807500381,1.913826585,-0.565951765,-0.12848109
-5.714790436,-6.635666095,-0.814821176,2.03929615,-1.053239942,-0.281956464
-4.929500475,-6.161918702,0.582703442,2.106422901,-1.154085875,-0.467077851
-3.923632411,-4.849304071,2.590556591,2.057180166,-0.795414984,-0.612477124
-2.193492041,-2.806833198,5.132274041,1.991924644,-0.150335327,-0.751902163
0.501260546,-0.765000622,5.991141279,1.94108963,0.662504911,-0.849733055
4.700718315,0.832478413,5.071351662,1.461509943,1.285982251,-0.762578189
9.372515071,3.409398694,7.374418177,0.668629229,1.472303152,-0.623125613
11.05368069,6.791316675,8.668204773,0.094831452,1.310959101,-0.429979861
10.57131686,9.927676426,5.967511398,-0.02744709,0.986595929,-0.078599274
9.089435796,12.32642216,2.117212226,0.18706654,1.038671017,0.28149125
5.377058949,12.59238546,-0.225041804,0.262004137,1.112074494,0.584789991
0.673635467,7.766939823,0.721991794,0.250425756,0.64670074,0.793548524
-2.902312803,1.289552904,3.157848237,0.228337586,-0.226113617,0.69429332
-5.536081052,-2.986984598,5.750949545,-0.08496201,-0.998325646,0.089235894
-6.667762776,-3.643742287,7.070242338,-0.897613347,-1.400152922,-0.675109446
-5.455159257,0.137090257,5.210958871,-1.580720901,-1.733817458,-1.265613675
-4.569600703,4.838858081,0.025234687,-1.007070661,-1.860061646,-1.876493573
-4.347981274,7.44485891,-9.514982929,-0.653527439,-1.643979073,-2.399131536
-2.501648182,10.80875433,-9.157774588,-1.097800016,-1.359796643,-2.184975386
1.530418008,16.66056429,-2.393468377,-0.788825631,-1.595778108,-0.930760026
4.289833036,13.46233641,-5.708194106,-0.178110868,-2.310418367,0.030070838
0.835929431,3.619048575,-7.659659014,0.112155847,-3.036138535,0.089867331
-2.408428923,-2.939402762,-5.767840474,0.259384573,-3.436322927,-0.264505416
-3.21742037,-6.022910044,-5.122247152,0.645136535,-3.583606243,-0.656051636
-3.063624185,-7.173745382,-6.779265003,1.180699348,-3.554227352,-0.984142423
-2.871019546,-6.351820512,-7.449450914,1.54134202,-3.164261341,-1.226929665
-2.137376478,-4.442272254,-5.992610768,1.724606633,-2.443754196,-1.387373686
-0.454707761,-0.93531218,-4.963959794,1.83835721,-1.599505305,-1.564079285
1.166376021,2.493105102,-4.665300088,1.910893798,-0.892835379,-1.633330107
2.599960672,3.826244634,-4.295001379,1.852170348,-0.457227767,-1.38746655
4.504225436,3.551642095,-3.15369667,1.749697685,-0.424527138,-0.905877233
5.732184638,2.542297295,-1.742726149,1.689518809,-0.751442373,-0.434184492
4.93377859,0.774390966,-0.436283704,1.635324955,-1.312240481,-0.221948117
1.509380481,-0.88379359,0.780996063,1.554929972,-1.869528294,-0.145436555
-1.406865863,-1.501644918,1.369597916,1.448000789,-2.183927298,-0.148214549
-2.714771585,-2.244632445,1.09807347,1.352867842,-2.128549099,-0.211935744
-3.461546814,-3.135952339,0.464874935,1.335792422,-1.746100783,-0.317867219
-3.857320156,-3.656059332,-0.394361137,1.405123591,-1.280732632,-0.424414426
-3.559430265,-3.659153791,-1.022208374,1.426214695,-1.071028113,-0.509975433
-2.42527046,-3.129898446,-0.658256988,1.419623375,-1.123181939,-0.586005747
-1.150965102,-2.288203292,-0.414783747,1.426722646,-1.370113969,-0.602338374
-0.022896015,-1.664073614,-0.12279519,1.374119163,-1.491163611,-0.577002943
0.755726305,-1.272781802,0.688900694,1.200259566,-1.487090588,-0.536819875
1.12724988,-0.982810429,1.65498839,1.097429276,-1.462498665,-0.519526899
1.07102618,-1.107741462,1.778591243,1.026819706,-1.535592198,-0.578815699
0.606422171,-1.477148775,1.954416158,0.978626072,-1.479146481,-0.722545207
-0.084191903,-1.715365995,2.35550105,0.907465041,-1.259232998,-0.928800762
-0.665740914,-1.651803331,3.007603023,0.919530749,-1.014396429,-1.106896162
-0.231280406,-1.181455517,3.116727414,1.006249309,-0.770036578,-1.220770597
1.31288088,-0.760025756,2.223656585,1.034283519,-0.575933397,-1.257608294
3.234512375,-0.420735934,1.801856091,0.98835963,-0.550459981,-1.201120734
4.565522786,-0.434065955,2.415814065,0.816169739,-0.585737288,-1.087189913
4.759146831,-0.871304111,3.833709563,0.500370383,-0.561759055,-0.967334807
3.837974527,-1.428440565,4.951641579,0.261940777,-0.522435665,-0.871081233
2.815960215,-1.444538883,4.535323755,0.212351695,-0.468560547,-0.802198529
2.558907069,-0.440699694,3.216198427,0.23125641,-0.350264251,-0.726912856
3.337499286,1.195004735,2.966189062,0.14818728,-0.27517283,-0.661536217
4.418780319,2.059498581,3.760209443,-0.022416955,-0.348569006,-0.658307135
5.715703459,1.303456341,4.126492486,-0.143182442,-0.373877496,-0.649200082
7.661051929,-0.288676072,3.064127459,-0.130294606,-0.144768164,-0.546777844
9.850320799,-1.104987195,1.628961677,-0.15478301,0.369095534,-0.280442059
10.99542022,-0.77964874,1.899917237,-0.359141469,0.804301381,0.114213623
10.11036173,0.290362418,3.762264622,-0.736441851,0.823365927,0.360001773
7.124297753,1.525723713,4.730550559,-1.106247067,0.64470005,0.397998422
4.101567596,3.062488459,4.1926741,-1.451761127,0.734854162,0.546067059
3.057327715,4.967332485,3.83076708,-1.762216687,1.103048086,0.778985262
2.768993589,5.190972898,2.941311811,-2.075274944,1.459035158,0.91058141
2.274676578,3.544060262,1.20192825,-2.470255613,1.799262047,1.125767827
2.986282879,2.504444827,-0.04879523,-2.68905282,2.112962246,1.533459544
4.89807161,2.667856104,-1.798806494,-2.411454916,2.221205711,1.889227867
5.799019456,3.381458547,-4.707097495,-1.911821723,2.08991313,1.900801897
4.147650133,3.95369554,-7.24388684,-1.710605741,1.744808078,1.680698037
1.335922733,4.894790396,-6.558063215,-1.958513737,1.126604557,1.503148556
-0.361522989,6.691513654,-3.398860348,-2.573720694,0.323287129,1.421792626
-0.925185631,8.54946558,0.379976711,-3.180235624,-0.629924774,1.508168578
-0.880638633,9.998052862,2.679088277,-3.400506735,-1.592273951,1.601924062
-1.867584847,10.55751396,1.88205644,-3.199387074,-2.04532218,1.477365613
-3.948408248,10.81806693,-0.714166214,-2.68742156,-1.473509312,1.145626783
-5.364688128,10.43913776,-3.65230904,-2.101021051,0.060939346,0.861056983
-5.02005519,8.530500768,-5.397011019,-1.741822362,1.772788048,0.75158906
-3.704248778,5.332604306,-4.915249247,-1.671255708,2.667992592,0.97945708
-0.522098751,2.533985978,-2.957216067,-1.621418953,2.659438372,1.532598495
3.064515873,1.190380582,-1.961946554,-1.507134318,2.086740255,2.326078176
5.554105953,0.796348531,-1.830231268,-1.309376717,1.583272219,2.981862783
4.989949975,0.57487494,-2.21963186,-0.980826497,1.864033222,3.225555658
2.047527573,-0.133242349,-3.707296183,-0.638651073,2.71711278,3.097197771
-0.568955487,-1.601487102,-5.025071557,-0.386749059,3.58438921,2.753341675
-2.306118303,-3.382766123,-5.69646509,-0.247871861,4.049158096,2.344955444
-3.457421259,-5.168361838,-5.950733281,-0.144248009,4.210116863,1.923560023
-4.429931827,-6.864543824,-6.428556545,-0.060145125,4.171597958,1.510351062
-5.440349225,-8.254365613,-6.938696271,0.043681476,4.03992939,1.134539962
-6.368996687,-8.994749095,-7.253586396,0.191645637,3.830266476,0.807919741
-7.132011688,-8.904357461,-7.406501414,0.391123533,3.413312435,0.60335362
-7.37319185,-7.794387218,-6.969707495,0.649734914,2.961536407,0.529016256
-7.154138764,-6.617326136,-6.555512362,0.945205152,2.467164755,0.505015016
-7.007426108,-5.920802838,-6.285892288,1.219800234,1.906567812,0.469821572
-7.03033469,-5.635409441,-5.72532995,1.461798549,1.247701526,0.41963467
-6.852821237,-5.491485538,-4.755313536,1.640789032,0.691854119,0.33501488
-6.218230372,-4.962895964,-3.470706857,1.785663009,0.222441137,0.187727511
-5.415280835,-4.239491673,-2.186542076,1.907825708,-0.215417966,0.03588606
-4.556971523,-3.936428764,-0.574103956,1.983390689,-0.679942071,-0.121324331
-4.100559588,-3.888992474,1.409617499,2.011364937,-1.023252845,-0.283423215
-3.944883581,-3.619047991,3.624514732,2.01436615,-0.985794425,-0.438007414
-3.248929899,-2.769488094,5.791882443,2.017706394,-0.527623117,-0.666865349
-1.663608042,-1.512577815,6.62331807,1.856461406,0.172244325,-1.001142621
1.475823956,-0.254070038,6.102420219,1.466411352,0.994356573,-1.104381442
6.876870222,2.092549202,6.745545104,0.935272515,1.259991169,-0.823231399
11.46372513,6.114116502,7.162649403,0.112304911,1.071892023,-0.402016491
12.79638127,11.36460776,7.266499069,-0.455290347,1.040186048,0.11147204
12.19945115,15.98784974,4.806373861,-0.366700292,1.299190521,0.730330765
9.105443513,14.45952841,1.254104866,-0.015145602,1.460402846,0.907909453
2.560372173,5.733979705,0.617510552,0.297691673,0.887167692,0.833748698
-1.997511204,-2.101445041,3.144216602,0.351030707,-0.058042139,0.586245179
-4.808802257,-7.195613515,5.994461364,-0.146524206,-1.095230818,0.043143012
-6.666295626,-8.66641029,6.664923753,-0.805175006,-1.975651264,-0.462246269
-6.212048468,-5.180208927,2.83401405,-1.117669225,-2.28494215,-0.98029691
-6.040524027,-0.282827346,-2.908361435,-0.36630553,-2.297007799,-2.034065485
-7.482887904,4.012540528,-12.41436932,0.02233677,-1.965329051,-3.223921061
-6.16491613,11.67452009,-12.52044952,-1.431367397,-0.535237312,-3.326481581
1.497869199,24.26645898,1.242127428,-1.796904802,-0.662959337,-1.783517599
8.29731745,25.22584879,-0.34826048,-0.719500244,-1.974443913,-0.034080863
4.333014006,10.83892969,-7.111724687,0.181064203,-2.983038902,0.368442625
-2.369090015,-2.321937219,-6.182610777,0.495927721,-3.392847061,-0.034862041
-4.754255259,-8.169236429,-4.607733157,0.759656072,-3.359519243,-0.638725281
-5.332163576,-10.07448261,-6.648457187,1.237031698,-3.171046495,-1.070276499
-4.833166591,-8.965213789,-9.011776218,1.700605035,-2.709597349,-1.277632713
-3.455202998,-6.936324866,-9.081119219,1.908316255,-1.993670702,-1.35468626
-1.474422272,-3.640714464,-7.228872226,1.858871698,-1.522955894,-1.371225834
0.953513023,1.082658458,-5.071973594,1.616739869,-1.279607773,-1.354387045
3.001871786,4.331210172,-3.120921359,1.346113443,-1.118688822,-1.375056148
4.395758632,5.072919935,-1.630334426,1.403815031,-1.081585526,-1.328433394
6.017607262,4.143284046,-0.997791725,1.627707839,-0.984626174,-1.01868093
6.682004068,1.833126697,-0.079615169,1.692935586,-0.714714527,-0.702742875
4.184869564,-0.651945321,0.93937585,1.654575348,-0.547779083,-0.539507866
0.350280588,-1.728274576,0.800640675,1.631266236,-0.698821902,-0.423415989
-1.522018721,-2.443886021,0.110714364,1.626034498,-0.894470215,-0.339390069
-2.322729831,-3.35756037,-0.416625028,1.615862966,-0.886533082,-0.339804232
-2.979007627,-4.117549301,-0.74761168,1.567887783,-0.692988157,-0.423787266
-3.545450547,-4.460709243,-0.695008217,1.564601898,-0.493909508,-0.532303095
-3.417158806,-4.219275984,-0.553708234,1.574934959,-0.486758381,-0.599300742
-2.438797465,-3.279885594,-0.073656188,1.487337351,-0.74635458,-0.583335161
-1.095436107,-1.900125765,0.793355194,1.430572391,-1.027518868,-0.503017962
0.022656361,-0.977972341,0.999015787,1.300502062,-1.225108743,-0.483141094
0.391978041,-0.661186027,1.693831624,1.195143461,-1.266815186,-0.479487777
0.638550125,-0.629643472,2.042307792,1.070608854,-1.264090776,-0.539901555
0.453670527,-0.892580123,2.436668344,1.012883782,-1.182029009,-0.639707208
0.15480507,-1.423563315,2.528440619,0.98486495,-1.03216815,-0.785921991
0.004419862,-1.76039873,2.794759898,1.051964641,-0.82954675,-0.975293994
0.217661631,-1.857097355,2.67368671,1.205909967,-0.502628326,-1.128981709
1.325565005,-1.37541274,1.816063188,1.330631137,-0.217293546,-1.202758193
3.134805215,-0.470186485,1.341037592,1.342968464,-0.086154528,-1.202932
4.746486087,-0.238822785,1.432188228,1.193457365,-0.051155794,-1.147810698
5.177879608,-1.238931555,2.619569335,0.879972935,-0.039636564,-1.046260953
4.199726065,-2.375219312,4.182805325,0.57152456,-0.031648677,-0.947306097
2.842562683,-2.224763962,4.15573787,0.425016254,0.051236186,-0.88438201
2.235030797,-1.011511038,2.413726445,0.425141692,0.226156339,-0.794601023
3.228444161,0.719879624,1.307562023,0.376764536,0.210751101,-0.64678055
4.780387187,2.278839251,2.18300338,0.223377928,-0.157289773,-0.551780283
5.777729415,2.29758253,3.762762926,0.046192721,-0.47704646,-0.575913012
6.588773995,0.773404878,3.760761816,-0.063625388,-0.408920407,-0.582445741
8.089242855,-0.696101858,2.295958728,-0.037327662,-0.117775835,-0.506585002
9.397899688,-1.271277242,1.484250862,-0.110695355,0.257015616,-0.307888627
9.865569806,-0.56587155,2.544226217,-0.400115371,0.409271747,-0.068326876
8.767959278,1.000686278,3.877217281,-0.745557487,0.436551034,0.113085262
6.713110569,2.640533798,3.404812535,-0.941696227,0.553591967,0.323229104
5.394010084,3.980701621,2.185872213,-1.125123262,0.827592671,0.700094581
5.285744939,4.823160161,1.846314095,-1.523864865,1.099987864,1.022954583
4.692766771,4.427755652,2.201175727,-1.944205403,1.328192234,1.294780135
4.328513772,3.439569376,1.528662689,-2.194850683,1.896275163,1.656457782
5.252302688,2.417124271,-0.696984413,-2.330690622,2.483935595,1.914404631
4.965836109,2.075949365,-1.980879218,-2.259523869,2.445082903,1.984570861
2.880006571,2.987428834,-2.2044717,-1.951231956,2.02317071,1.929042339
0.809629745,4.006669006,-4.144368919,-1.808072925,1.436748028,1.743844032
-0.929952991,5.166929175,-4.732677926,-1.940954566,0.893416047,1.513791561
-2.052129513,6.932174176,-3.630405836,-2.281409502,0.403878748,1.405634999
-1.869413816,8.86576908,-1.750751781,-2.725480318,-0.114206463,1.511897206
-1.376307643,10.30034303,0.481087234,-3.047309399,-0.858054161,1.634779572
-2.297757886,10.88324112,1.417569627,-3.038605213,-1.71728003,1.602020264
-4.406067552,10.87226146,0.611225188,-2.699694395,-2.020938635,1.365851879
-6.184447345,9.763284906,-1.32060446,-2.131580353,-1.243594885,1.071756721
-6.4524027,7.381897719,-3.740326346,-1.597404957,0.180579305,0.974344313
-4.759709433,4.523132089,-4.95323031,-1.294802547,1.444587469,1.129401803
-2.210790089,2.270604507,-4.365119456,-1.23330164,1.90948844,1.551901817
1.150403376,0.981435049,-2.474938162,-1.203710794,1.608837247,2.297126532
4.869257895,0.62499477,-1.186851823,-1.024624705,1.13735342,3.243973494
7.285639238,0.515439586,-1.340614983,-0.728771687,1.289888263,3.833953142
5.353240851,0.248642752,-2.288965508,-0.391381681,2.166634083,3.831395626
1.470892052,-0.594293927,-3.258704859,-0.087277703,3.27539444,3.468086004
-1.043033135,-2.516877607,-3.914271,0.143539235,4.027703762,2.932621956
-2.778459921,-4.698417929,-3.927552507,0.327942401,4.351614952,2.360439539
-4.014123413,-6.419881071,-4.387720871,0.474873483,4.431804657,1.815409184
-5.031930337,-7.511441798,-5.378528437,0.571096122,4.366158962,1.345519543
-5.837479827,-8.033504601,-6.168898478,0.636525154,4.17009306,0.975253642
-6.508111728,-7.783047493,-6.670665512,0.664431334,3.829370975,0.707862914
-7.107717205,-7.196300913,-6.603877456,0.718426287,3.43781352,0.522425711
-7.595477341,-6.739291304,-6.504901534,0.840322375,3.011292458,0.417231083
-7.776417261,-6.598162586,-6.243854058,1.001778483,2.592436075,0.331330478
-7.987970931,-6.74468235,-5.846264022,1.212311506,2.199775457,0.252213567
-8.227748239,-7.081373388,-5.292890135,1.459959149,1.778303027,0.15714851
-8.231244265,-7.370824536,-4.286472036,1.700735569,1.268635511,0.046190839
-7.69400552,-7.011013904,-2.968237812,1.880901337,0.745392263,-0.078590989
-6.815621095,-6.322190512,-1.522595936,2.018287659,0.249660775,-0.189607784
-5.86862666,-5.754454338,0.066216685,2.113482714,-0.266505331,-0.314710945
-5.20858162,-5.108232656,1.629579224,2.191197634,-0.590290844,-0.461591452
-4.235850979,-4.164370673,3.101087654,2.171030045,-0.356199443,-0.649353445
-2.426941316,-2.509658762,4.41355294,1.869847417,0.326504558,-0.9575302
0.547897794,0.027231121,5.634578835,1.376493573,1.265133619,-1.136646867
5.822602576,3.763559922,6.758217539,0.625816047,2.020013571,-0.8808074
11.87799333,8.315204989,8.388089608,-0.472140312,1.899726987,-0.104277104
16.68897907,13.88276781,10.04476785,-1.091260076,1.456684589,0.796647668
16.66262649,18.28958004,6.898417452,-0.798613429,1.451112747,1.226256847
10.04997243,15.71647493,1.930794752,-0.15633145,1.452517867,1.248379469
2.816988097,6.74134473,0.934020387,0.346429586,0.995163858,1.15838635
-2.05275466,-1.728154164,3.584678688,0.427534848,0.201757297,0.779272676
-5.922761571,-7.134237548,6.413514459,-0.160220906,-0.367405921,0.089967936
-7.897635411,-7.334120653,6.753420952,-1.2390275,-0.227861851,-0.616093576
-6.580006167,1.482145268,4.614131626,-2.243318319,-0.119652063,-1.352562666
-4.718222992,14.06377787,0.642976417,-1.600558996,-1.01405108,-2.04893136
-2.354900746,21.39167512,-11.52045415,-0.993115306,-1.261315227,-1.870688319
1.80837804,19.45152655,-13.4080086,-0.367560059,-1.291900039,-0.571027398
3.419635425,9.12948256,-8.948611613,0.166363031,-1.750967264,0.008203025
-2.076453515,-1.386936004,-7.32293758,-0.033368982,-2.383237123,-0.139332905
-5.188887909,-6.117531279,-2.300802953,-0.140036449,-3.065099239,-0.490853012
-5.963880348,-6.498295852,-2.992596885,0.438820004,-3.576041222,-0.82774049
-5.48528493,-5.23470215,-7.748859392,1.205036283,-3.866260052,-1.272533417
-4.87424679,-3.804601542,-9.565877835,1.531803966,-3.873028517,-1.841024041
-3.8910421,-1.891683515,-7.079169156,1.620674968,-3.672642231,-2.279933214
-1.530119317,0.714971978,-5.209461325,1.72768712,-3.288995743,-2.410005808
1.681045207,4.366695327,-5.255946013,1.841906786,-2.526703596,-2.181141615
4.616753499,5.8846373,-5.29040241,1.85217452,-1.667546749,-1.635960102
6.46107116,4.748970305,-4.453454742,1.739979744,-1.101695776,-1.068336368
6.53343497,2.494253103,-2.870737807,1.671861649,-0.986095548,-0.773997128
5.125863005,0.103981768,-1.479543999,1.750006914,-1.253102303,-0.710392714
3.587313421,-2.15289758,-0.31815753,1.809436202,-1.443571687,-0.681375444
1.622595941,-3.584264847,0.809928801,1.831172585,-1.307003021,-0.668812037
-0.796423642,-3.550833117,0.996757121,1.83960104,-1.046092868,-0.67119503
-2.277518231,-3.071218878,0.550198764,1.775092125,-0.835263789,-0.729047358
-3.148278152,-3.085851215,0.621828415,1.703022957,-0.686093748,-0.776319265
-3.427282725,-3.260504017,0.606515695,1.635686159,-0.675591826,-0.760546625
-3.08114026,-3.276965323,0.518337097,1.596936941,-0.734684944,-0.686370075
-2.318601353,-3.170669433,0.000479308,1.545813799,-0.913786173,-0.609303951
-1.611077645,-2.681745513,0.010993103,1.492353797,-1.179234624,-0.572496116
-1.069910328,-2.114422596,0.160636771,1.382178426,-1.495494843,-0.595166504
-0.715138859,-1.767429359,0.75703768,1.27169311,-1.683418989,-0.620205522
-0.373903455,-1.607249319,0.952982862,1.19352293,-1.745448709,-0.591113508
0.164190738,-1.238336511,0.996315954,1.238628149,-1.628661394,-0.573315024
0.175585407,-1.067432248,1.006136944,1.204039693,-1.419579268,-0.656408548
-0.569169422,-1.140637185,2.130668651,1.078248739,-1.225750208,-0.83919251
-1.399981948,-1.488229556,3.319832989,0.959671199,-1.149566412,-1.086064458
-1.707226527,-1.629427248,3.931403045,0.920809269,-1.12394762,-1.323653102
-0.877820215,-1.06468441,3.826751999,0.924577653,-1.064848781,-1.463668704
1.230672991,-0.262983412,3.166798729,0.916026473,-0.937404752,-1.498455167
3.556792318,-0.267898072,2.439980246,0.891183615,-0.820833743,-1.444762349
5.436010904,-1.200052666,2.295843577,0.81317991,-0.764721751,-1.301969767
6.59799249,-2.597618785,2.975080517,0.633421838,-0.675674975,-1.10518682
6.87857761,-3.475020044,3.659712594,0.489920884,-0.477406353,-0.876930296
6.527668077,-3.009338468,3.427687215,0.531393051,-0.109109052,-0.637381434
6.396234823,-1.05714817,2.626195476,0.562096894,0.252121836,-0.470235616
6.463458932,1.113783664,2.744412397,0.440947086,0.392229378,-0.415779322
6.577296908,1.869241382,3.254588363,0.346386224,0.408462942,-0.437228948
7.202662849,1.196512801,2.679373524,0.31227538,0.434808731,-0.400268257
8.451763331,0.720270084,2.331813301,0.197349563,0.502904415,-0.239673227
9.382741282,1.154420211,3.214664642,-0.136446357,0.644690692,0.053493146
9.295771439,2.243689027,4.700151913,-0.658686101,0.701607287,0.294375539
7.839606415,3.192349934,5.032006325,-1.084643841,0.69500649,0.436357439
6.387793158,4.061386684,3.216366769,-1.217340589,0.920982659,0.680603683
5.856456915,5.254356114,1.148678452,-1.422161341,1.210244536,1.062173724
4.623183824,6.611968408,1.850853492,-1.921327114,1.552489758,1.283445716
2.811720385,6.866198021,3.151754304,-2.435096502,2.103183031,1.420317054
2.740743646,5.39290183,1.545040554,-2.766036749,2.638363123,1.602796078
3.423035297,4.247044281,-0.570779196,-2.739541054,2.649187565,1.740747571
3.312075214,4.039909012,-2.738005745,-2.370379925,2.260893106,1.729261398
2.28995072,3.966072207,-5.567345374,-2.10077095,1.727766633,1.597209573
0.938654477,4.508195801,-6.923712637,-2.156495094,0.931973219,1.428891659
-0.309691388,6.058588091,-5.793244379,-2.575446129,0.069759764,1.332763672
-0.838940011,8.123429202,-2.812694783,-3.247728109,-0.59860605,1.473044634
-0.396825481,10.09111576,0.958687211,-3.70987606,-1.358336687,1.742651463
-0.996852691,11.37823764,2.466226447,-3.522335052,-2.029087543,1.790435433
-3.551383737,12.34799452,0.451761771,-2.813678265,-1.854708672,1.44278574
-6.395006158,12.55925009,-2.721869434,-2.00848484,-0.48202163,0.943040967
-7.501027956,10.39073467,-5.210968223,-1.533569694,1.280234694,0.68363595
-5.882179385,6.518194146,-5.068010535,-1.373591781,2.558510303,0.857174218
-2.787050054,3.378884897,-4.041276793,-1.390173793,2.622530222,1.437422514
1.216793665,1.578690748,-2.350432661,-1.442016244,1.587781906,2.340210199
5.014021755,0.948233037,-0.914684403,-1.288726687,0.748609245,3.277750969
6.683383539,0.332186128,-0.930859293,-0.887862802,1.131045222,3.641324759
3.145561295,-0.489673861,-2.65366362,-0.492764801,2.232335091,3.480199814
-0.449525975,-2.031968769,-3.558073882,-0.232683435,3.220817327,3.083721399
-2.320820198,-4.119234478,-3.99077381,-0.063240051,3.651812315,2.607155085
-3.547165242,-6.065252225,-4.326261902,0.075024083,3.904500723,2.170084715
-4.041559702,-7.80567492,-5.211272174,0.199790448,4.01783371,1.750564337
-4.728067217,-9.248281373,-5.856214923,0.32406047,3.936549664,1.310283661
-5.836432364,-10.14794649,-6.249429812,0.437013716,3.794908047,0.919601023
-6.769174986,-10.07097314,-6.694272013,0.515580714,3.692519665,0.608623445
-7.752835894,-9.370723512,-7.040221293,0.631098509,3.533572912,0.373210311
-8.651388662,-8.495499597,-7.012361811,0.841291189,3.299034595,0.202555194
-9.180207369,-8.241378705,-6.67473846,1.097588539,2.941729784,0.105013043
-9.416942826,-8.552176593,-5.871853806,1.351498842,2.44854331,0.0239821
-9.17982743,-8.816126805,-4.715388938,1.595167518,1.907297015,-0.120656252
-8.266706039,-8.349794072,-3.382638989,1.792742133,1.28424418,-0.322999239
-6.830209008,-7.627917721,-1.806998569,1.997602224,0.613013446,-0.497100562
-5.153558821,-7.129666586,-0.100391927,2.18548584,-0.135708734,-0.654105365
-3.794632229,-6.516203264,1.829722149,2.372351885,-0.683563113,-0.792101979
-2.421063948,-5.276565023,4.02565983,2.373692036,-0.584200025,-0.940573514
-0.859427211,-3.078568072,6.146836868,1.946851373,0.095274478,-1.226510406
1.305996381,0.040538347,7.705590744,1.364694476,0.924984455,-1.388109446
5.435519321,4.127214371,7.674293104,0.535614192,1.616698027,-1.145837188
10.09232105,8.77293882,7.991689659,-0.678941429,1.78666544,-0.563130319
12.96828682,15.07419643,10.41585508,-1.090191483,1.61959362,0.280399144
13.68997963,20.44295634,5.531534056,-0.624088705,1.662412643,0.916243255
8.988195436,18.8936799,-0.35205052,-0.428739578,1.428950548,1.02818644
1.975504831,9.600110359,0.442039711,-0.647087395,0.450849503,0.808687627
-2.575657713,3.758023915,3.185132258,-1.343183279,-0.633328855,0.248667613
-4.96963667,6.011634617,4.814012393,-2.622201681,-1.125585794,-0.511309385
-5.440253948,14.27972013,5.855633908,-3.08271265,-1.464053988,-0.989085257
-4.114337646,17.64120264,-1.0558517,-1.818739653,-1.406690001,-0.96364677
-2.755941215,9.023770607,-13.91246619,-0.553938687,-1.796679616,-0.851645827
-3.994636038,-0.997958314,-12.44503685,0.318175226,-2.152773857,-1.028591394
-5.934343287,-6.823283008,-9.433990407,0.289393038,-2.086250305,-1.207893372
-6.00969868,-8.658831964,-5.04814439,0.312982798,-2.178550482,-1.122159004
-4.156970334,-8.820690751,-6.891814693,1.078528166,-2.570393324,-0.925964296
-1.95163588,-8.309225915,-12.26230245,1.979270816,-2.848608255,-0.918496251
-0.625492783,-6.236706524,-13.16107383,2.200378418,-3.190291882,-1.320952892
-0.3705936,-1.781407616,-8.455944416,1.783182383,-3.66881609,-1.853982687
0.799649326,3.983745811,-3.45279506,1.321480155,-3.675508261,-2.291735888
2.6745179,8.264314175,-2.342286764,1.272542238,-2.912480116,-2.32920289
4.649017646,8.499033032,-3.828770353,1.612754226,-1.767695785,-1.717642784
7.234937225,7.31961808,-3.70148019,2.07918644,-0.698711991,-0.763822198
7.783408727,4.552591992,-2.151125894,2.317255259,0.051646955,-0.205855072
5.3762564,0.188506556,-0.811782831,2.272115946,0.092209026,-0.20895499
1.738921058,-2.8141292,0.041757075,2.141626835,-0.29166007,-0.294585466
-0.11742811,-3.834057354,-0.050481502,2.078083754,-0.747530282,-0.317344338
-0.89320147,-4.480418737,-0.423476684,2.096168518,-0.921042264,-0.337333888
-1.828249739,-5.028171277,-0.785953978,2.068728924,-0.778797209,-0.38641274
-2.751354764,-5.007393277,-0.49051433,1.955504656,-0.477372915,-0.453205675
-3.32109088,-4.588518461,0.137339263,1.89240551,-0.172948301,-0.505549312
-3.334693289,-3.928596171,0.03117606,1.85694468,-0.136435181,-0.529950559
-2.968407615,-2.806957701,0.227543832,1.774937987,-0.412296057,-0.539950192
-2.583377786,-1.524549408,0.836097773,1.603083372,-0.849966466,-0.55287683
-2.258107721,-0.734186381,1.05440099,1.450688839,-1.347225308,-0.551616132
-2.118249168,-0.253889421,0.819490264,1.40767014,-1.76748085,-0.555421412
-2.099453282,-0.155518478,0.757885383,1.331522465,-2.034839869,-0.64330864
-2.078314925,-0.359850965,1.894260672,1.316664815,-2.004799366,-0.865483999
-1.893485012,-0.925466494,2.520025842,1.343215227,-1.632053971,-1.149203897
-1.070713754,-1.350647132,2.690989143,1.356661797,-1.033974409,-1.372754097
0.552233923,-1.589437768,2.744792044,1.401978493,-0.542644799,-1.456568241
2.399388415,-1.769969107,2.732256388,1.385846138,-0.414911598,-1.404976368
3.836585411,-2.025080763,3.369014661,1.113056779,-0.681397557,-1.21322906
4.754735152,-2.375703296,4.953993695,0.584033489,-1.123565793,-0.942199588
5.228844071,-2.453760349,5.982974924,0.254408926,-1.272643924,-0.692399383
5.313142065,-1.541623293,4.05834834,0.298462838,-0.931956649,-0.536734641
