lsm6dsr_accelerometer.x,lsm6dsr_accelerometer.y,lsm6dsr_accelerometer.z,lsm6dsr_gyroscope.x,lsm6dsr_gyroscope.y,lsm6dsr_gyroscope.z
-0.013160525,-8.635098,-1.6307086,0.07269082,-0.51082104,-0.40529716
0.7178468,-8.426923,0.19561325,-0.49768782,-0.53754556,0.15423894
0.9637093,-8.09133,2.4352953,-0.4807368,-0.3400892,0.81181604
1.4380864,-7.2861447,2.75713,-0.28511295,-0.17897825,1.130831
3.5491543,-5.1649075,4.6576295,-0.12705623,-0.13362284,1.1680927
5.221139,-5.709873,1.0426725,0.14431266,0.13530266,0.74492824
8.126026,-13.963915,-6.611967,-2.199661,-1.2334533,0.55358034
4.4805603,-16.06541,6.250053,-1.1140327,0.600921,-0.5763344
1.1952149,-12.607782,6.7555366,0.27442312,-0.6413896,-0.6960605
4.781458,-9.457631,-1.0468599,-0.5083776,-1.2810994,-0.21135315
4.7838507,-10.300504,-5.152345,-1.3957859,-0.29763532,0.32558158
0.13878371,-12.434901,-3.8793638,-1.6863966,0.20264858,-0.018172706
0.80159557,-16.876577,-1.082154,-0.8842014,0.093917765,-1.1344961
1.7778672,-11.202598,-1.1413764,-0.81914616,-1.0793672,-1.2615523
-1.2137593,-5.829514,-3.4666018,-1.0992197,-1.3838744,-0.31733516
-3.7471602,-6.087939,1.4356936,0.07925743,-0.56121594,0.50685054
-5.7409797,-8.302496,1.9657038,1.0086615,0.34207445,1.0199622
-6.02752,-11.356337,-1.0432707,0.8866448,0.48928866,1.2050489
-0.91346,-10.567303,-1.2502499,-0.057572354,0.43095273,0.8440382
-1.4057833,-6.7842503,-1.0480564,-0.4909685,1.6555488,0.6656708
1.308874,-7.126424,1.0630114,-0.20096874,1.4335058,0.7314896
3.9278183,-8.333005,1.0666007,0.15393351,1.0245435,0.3932329
3.972684,-10.94836,-0.57547385,0.34543413,0.83457005,0.608862
2.4251258,-10.7126665,-1.3250256,-0.02015796,0.63192147,0.67437536
2.0027926,-10.042078,-1.6737795,-0.5632012,0.5471664,0.6615476
1.7114664,-9.555139,-0.86979103,-1.063485,0.4950917,0.5601469
1.1479566,-9.221938,0.15194423,-1.1766446,0.51372254,0.6879667
1.1389836,-9.415757,1.0522437,-0.9049702,0.68216366,0.7601994
1.5690935,-8.115856,1.1551352,-0.5517478,0.90176326,0.7794411
2.8049862,-6.169295,0.20578274,-0.40361732,1.1436588,0.60061556
4.846064,-7.730612,3.0646076,-0.41278005,0.3271087,0.29519194
3.6245282,-11.328819,3.9248273,0.13713521,-1.566976,0.20661908
2.1637099,-15.036497,0.14656039,0.14034216,-1.6619626,0.17622943
1.0971092,-13.351352,1.7653049,0.44744563,-0.54960984,0.76554435
2.1984057,-8.111669,0.104087785,1.3319525,-0.64291674,0.79975176
1.7808583,-6.6107707,-1.9627128,1.9884605,-1.55369,0.0010689828
0.9421739,-7.70788,-3.4307094,2.043895,-2.0704668,-1.1120474
-7.048059,-12.857833,-2.6961129,1.8267387,-0.8522846,-1.8953063
-9.25484,-16.052849,-2.1026928,1.3363811,-0.018019995,-1.2059652
-0.4426722,-15.396019,0.37507495,1.3398935,0.103996746,-0.6927008
2.105684,-12.901502,-1.5637096,2.0781024,0.83930415,-0.7986828
5.197809,-8.75474,-6.20758,1.4399197,-1.2644538,-0.1965401
5.2905307,-7.4709907,-3.0747771,0.26968905,-1.4726,-1.0518789
3.2685957,-7.5050883,2.0380867,-0.15225367,-0.7078193,-1.6077499
-0.6472585,-7.001399,4.0348973,0.25304347,0.23929942,-1.7181606
-1.4656038,-7.6181493,1.8927227,0.696824,0.17424418,-1.031721
-0.29012975,-8.257631,-0.74117684,0.6303944,-0.41400173,-0.51402795
0.31944183,-7.77129,-0.11006984,-0.16263808,-0.64688724,-0.046271678
0.2009971,-6.660422,1.9908284,-0.5402944,-0.5949652,0.38987327
2.9072795,-4.9896336,4.229314,-0.6062659,-0.532048,0.8102889
3.8673997,-5.154738,5.109873,-0.3581092,-0.3555131,0.79562855
4.0827537,-7.0540414,-0.2644069,-0.10628742,-0.70583403,0.78478605
13.1282215,-14.180465,-3.9786658,-1.3600514,0.023212196,0.19715095
1.6881363,-19.66302,4.545765,-0.5396836,1.1285403,-0.5242597
-0.6089734,-14.371293,5.986244,-0.61588675,-0.8249492,-0.22845687
4.9202414,-10.432707,-0.37387854,-0.9292514,-1.3188193,0.38804072
3.03709,-10.433305,-3.9649072,-1.3554701,-0.09315421,0.6152759
0.68075806,-12.429517,-3.611966,-1.6677657,0.3051182,-0.2403684
-0.012562319,-14.472988,-0.23629123,-1.164733,0.13881505,-1.3102673
0.5419743,-9.591031,-1.5421742,-0.9564341,-0.4266768,-1.2910256
-1.4386846,-6.9296145,-3.6287155,-1.1971079,-0.10491302,-0.25915194
-4.752146,-7.4356966,1.9758734,-0.008399149,0.36895174,0.71301144
-8.642876,-8.52802,2.3898315,1.2334533,0.5624376,1.6425682
-3.7411783,-10.883754,-1.3686945,0.2677038,1.0972344,1.5645325
-0.4139583,-9.671789,-0.79501534,-0.6018373,1.8804933,1.0062182
