acceleration x,acceleration y,acceleration z,gyro x,gyro y,gyro z
0.4694564176,3.476311837,2.071108939,-1.786743283,0.1314296126,-0.9206297994
-0.2377694762,3.755513394,0.2019429605,-1.851852655,1.058010578,-0.4326092005
-0.4025976348,3.481909219,1.038372742,-1.565095425,0.9693783522,-0.204773888
-0.6002794308,2.50428759,2.514489251,-1.396255136,0.818141818,-0.2788740695
-1.234247781,0.8495616501,2.077933232,-1.368864894,1.035860658,-0.4900488853
-2.212303124,-0.9373784653,1.498097455,-1.231734037,1.363886356,-0.6754428744
-2.995354951,-1.910142717,1.37412913,-0.9410678148,1.614132643,-0.8337281346
-3.191797561,-2.179845793,1.343426533,-0.6530426145,1.763264418,-1.016029358
-2.969448356,-2.160682243,0.7898892717,-0.4739045799,1.711159706,-1.177204132
-3.279540142,-1.612649132,0.4892893915,-0.4426355064,1.632198334,-1.284989715
-3.648167702,-1.856118281,0.6746903825,-0.5549631119,1.525620699,-1.231097698
-3.067752079,-1.768918136,1.007136623,-0.6285865903,1.421494484,-1.174021244
-2.452043608,-1.30365391,0.6715507693,-0.7547530532,1.248296022,-1.309666157
-2.212268053,-1.324616034,0.7640911059,-0.9784442782,1.183570027,-1.58047986
-2.148935691,-1.477474938,0.6377442152,-1.176370978,1.207576275,-1.872681856
-1.705312218,-1.384308578,0.6125963299,-1.228765607,1.164641857,-2.111048937
-0.2029845785,-0.7685504233,0.56674541,-1.084855556,1.090266466,-2.414406776
1.634079458,-0.06065466745,0.3804606218,-1.03266871,1.010643005,-2.870872498
1.675572329,0.197160987,0.3502935932,-1.285011411,0.981061101,-3.276483059
0.9644465049,-0.5052139597,-0.05209244468,-1.543458223,1.011671185,-3.338029385
0.3806821556,-1.046048099,-1.113000917,-1.669793487,0.9678313732,-3.154677153
0.07001110934,-1.17884855,-1.946187259,-1.70714426,0.7344824076,-2.892879963
0.1573284505,-0.9548141687,-1.805326251,-1.704551339,0.5448911786,-2.59082365
0.5753422657,0.05331131895,-1.232488954,-1.57126987,0.3313331306,-2.343738794
1.188272504,0.874084097,-1.14396779,-1.553277016,0.08675052971,-2.230368614
1.829777094,1.342315357,-0.9251765708,-1.632250547,0.01579367369,-2.227769136
2.291905946,1.69736272,-1.225176585,-1.614315152,0.05703698099,-2.173030615
2.473761811,1.096822593,-1.586159769,-1.523673058,0.1657961011,-2.005145788
2.096656637,0.4590408221,-1.408089851,-1.384424567,0.3300822377,-1.783115506
1.793945318,0.2026701058,-1.567472604,-1.22725904,0.3219244778,-1.614480019
1.138513324,-0.1344903035,-1.562389602,-1.05909276,0.2690924406,-1.476010561
0.4545280208,-0.04667524194,-1.623560987,-0.9182510376,0.3280906379,-1.342053771
0.2842030183,0.2101601693,-1.480933992,-0.7602014542,0.5418980122,-1.228818774
0.7197635961,0.4158627746,-1.336663468,-0.6077125072,0.7671273351,-1.128961802
1.92054633,0.4793038579,-1.340247903,-0.5207301974,0.8563565016,-1.063289046
3.460917868,0.01853285103,-1.643217143,-0.471001476,0.8291603327,-0.984395802
4.422320768,-0.4504080183,-2.234851495,-0.396053195,0.8837457895,-0.857409358
4.610646707,-0.21180969,-3.502796524,-0.3404348493,0.9962931275,-0.6735830903
4.446718712,0.8312433186,-4.823093525,-0.4057230353,1.012236357,-0.4986256957
4.28272525,2.439047933,-4.906067577,-0.5242443085,1.145430684,-0.5151929259
3.721211896,3.399707321,-4.314041887,-0.5320159197,1.373923779,-0.6964433789
3.163426914,3.551653201,-3.808250128,-0.411649704,1.566489697,-0.929074347
2.732396089,3.08346052,-3.387800318,-0.2015401572,1.609404087,-1.08501637
2.907632829,2.812357514,-3.604057927,0.04948959127,1.30909133,-1.148614645
3.846820974,2.447680152,-3.658642919,0.2432473451,0.7841864824,-1.102440238
4.848942837,1.983783707,-3.275487651,0.3668526709,0.3185324073,-1.024159312
5.343960397,1.342698219,-2.591830849,0.5414068699,0.06822351366,-1.022006392
6.585082155,0.7954740861,-1.75727636,0.7411510348,-0.09858186543,-1.304006696
7.480283859,0.3791904558,-2.336205252,0.8749378324,-0.7776634693,-1.907312036
8.508747201,0.01289572193,-2.076744315,0.9099002481,-1.848285556,-2.763027668
8.753999726,-0.6073924777,-0.815130096,0.9246863723,-3.082529545,-3.644019365
6.667071871,-2.621391875,-0.08414324119,1.043070436,-4.434442997,-3.876308441
4.401658796,-3.670608082,-0.3278725026,1.116052747,-5.919476032,-3.444488764
1.324548229,-2.034823574,2.070126358,1.2706213,-6.536930561,-2.541198492
-0.8727700918,0.1448416017,7.38601626,1.575581193,-5.63850069,-1.604383945
-2.200161728,3.895352073,10.70101993,2.043936253,-3.736029625,-0.7872032523
-4.009718456,7.925825732,12.44150166,2.655102491,-1.294722676,-0.07074346393
-5.404097762,9.727235687,12.31824002,3.225537062,1.132936478,0.6040127873
-6.699354431,10.8860024,10.72641857,3.594614506,3.157102346,0.8914328218
-8.341279342,12.45551499,4.387329534,4.344109535,3.636740685,0.5326666236
-9.090477999,11.86141863,-4.230670069,5.219172478,2.34160018,-0.07453678548
-8.719425841,8.238937742,-6.352557009,5.271772861,0.5641855001,-0.5067823529
-8.132388169,5.247090507,-4.427373375,4.646610737,-0.3748081028,-0.769702673
-7.452270647,2.590392925,0.4912675597,3.8804636,-0.306227982,-0.8623841405
-5.721452816,-0.3354734791,1.771929009,2.704642296,-0.6574257016,-0.505661726
-2.317403959,-2.519688573,0.5400479572,1.71813643,-1.270782471,0.380336076
0.2730360199,-1.895553635,0.2536404145,1.410845995,-0.9452652335,1.243292928
0.816493201,-0.5702157164,2.835641651,1.353176713,0.3030308783,1.757636666
0.809763016,-0.262009599,3.928692032,1.286530375,1.053830266,2.032834053
0.7962886174,-0.913352862,3.221432236,1.289133906,0.7519137263,2.131341219
0.4926879113,-1.967579591,3.106042062,1.359642506,-0.1268554032,2.054936409
0.5426145928,-2.875693968,3.747726393,1.517031312,-1.0601964,1.931899905
0.6895368001,-3.769893217,4.725919099,1.807932138,-1.70729053,1.789480805
0.9046914167,-4.375489459,6.031914019,2.160297155,-1.971330404,1.594455004
1.145157292,-4.936027246,6.599396511,2.383084059,-2.021405458,1.340752721
1.320348732,-5.428475832,5.892897178,2.394993305,-2.154730082,1.008330464
1.442583949,-5.782358244,4.355604608,2.149182796,-2.397800922,0.5873445272
1.115019636,-6.13764117,3.173502026,1.651713133,-2.436678648,0.1236689612
0.6306897666,-6.728490509,2.603467511,0.9995622635,-2.127019644,-0.1715605408
-0.5054503988,-7.293512748,2.656854233,0.3718697131,-1.760171771,-0.2004269809
-1.823179888,-7.517500952,2.766001421,-0.09730681777,-1.375858784,-0.1229300648
-2.549442198,-7.687518496,3.090706253,-0.410425663,-0.9114063382,0.01799036562
-3.040869917,-7.557025153,2.702586641,-0.6190918088,-0.4648565352,0.1437283158
-2.74407016,-6.475516449,1.4798253,-0.7402330637,-0.1015989706,0.1779187024
-1.648613302,-5.760229999,0.6365683033,-0.7778235674,0.3561049104,0.1828298569
-0.8005944979,-5.438949296,-0.09834522342,-0.7495979071,0.8084682226,0.1489428133
-0.5419982875,-4.749509234,-1.335961019,-0.688993454,1.04334116,0.04849343002
-1.077256015,-3.778393919,-2.465559508,-0.6187309623,0.8813367486,-0.1227606982
-1.829792584,-2.530463065,-3.07042802,-0.5271286368,0.3797892034,-0.2664521039
-2.154353332,-1.056336269,-3.473511977,-0.3537551165,-0.1281710118,-0.3371516466
-1.625737162,1.137908636,-3.993725353,-0.01187897753,-0.5765458345,-0.2504721284
-0.456963139,3.631110769,-4.676386714,0.4491464794,-0.7618582249,-0.07185952365
0.8103893312,6.40000382,-5.23574143,0.887457788,-0.8159739375,0.0624460876
4.30538921,7.990162888,-6.372834658,1.107844472,-0.9192769527,0.1600069106
4.721357491,6.347606109,-6.335033627,1.118833184,-1.114744186,0.4085964859
4.795055472,4.372899442,-6.26998394,0.9653158784,-1.316104889,0.632717073
5.109986221,1.082604682,-6.197427822,0.6231074333,-1.226873279,0.7418147922
4.980027131,-2.980829582,-6.211612999,0.1174839213,-0.7922951579,0.7829947472
4.186761369,-6.295723946,-5.47059648,-0.3628249168,-0.1451291889,0.6892576218
2.959524928,-5.864338608,-4.497283362,-0.2425822765,0.1287305802,0.3030129075
0.7435752643,-2.944648846,-4.024110554,0.2532722056,-0.1405453682,-0.1152844802
-0.8423761225,-0.2950187191,1.420718447,0.5374822617,-0.1251813173,-0.4273203611
-1.696696073,2.647353999,11.00979245,0.153740719,1.324722648,-0.852345705
-3.690172322,7.394283738,9.794267488,-0.2954728901,2.553296804,-1.253042102
-7.769482493,13.63040866,2.051586493,-0.5042447448,1.692404509,-1.956727028
-10.85271973,16.36387735,-1.047015483,0.1030225754,-0.06564691663,-2.932091236
-11.56441721,9.889885917,0.02248597257,0.783405602,-1.139381289,-3.084929943
-10.06066334,2.1476287,0.9848691152,0.8322075009,-1.542617917,-2.351035357
-5.192063616,-2.171081472,4.541746773,0.1706905514,-0.2771323323,-1.088558793
0.2177145302,-4.299112906,8.882149136,-1.439410925,1.897604704,0.04578658566
2.08842277,-5.288987867,10.83265309,-3.077852488,3.342333555,0.8416360617
1.624551751,-3.992658016,10.64012678,-4.020539284,3.771948814,1.044356346
0.6974567795,-2.685009484,9.051544749,-4.357005119,3.54164505,0.8016300797
0.2340861115,-0.8693535613,6.056603055,-4.338135719,2.87440753,0.2938834131
0.6770657333,1.63224932,1.31250211,-3.728010178,2.033750057,-0.2252886444
1.888460754,4.308759271,-0.595858984,-2.867558956,1.222987413,-0.5200738311
2.474113694,5.295302457,1.798010375,-2.36651969,0.9259022474,-0.697655499
2.574240247,4.223693216,3.190952927,-2.070613146,1.087240815,-0.785846293
2.733979851,2.640464239,2.682592778,-1.821845412,1.201534867,-0.7353010774
2.729387554,0.9471522558,1.511172625,-1.547523141,1.049528837,-0.5724397898
2.44916513,-0.876968128,0.3361493325,-1.293466926,0.6913151145,-0.319540143
1.295647129,-2.268776122,-0.4915794021,-1.120742083,0.2889221013,-0.1308061779
-0.4989905551,-3.033742257,-0.6624548781,-1.114311934,0.03216914833,-0.1029314101
-1.410624631,-3.720260879,-0.835005886,-1.195764184,-0.009804726578,-0.1603718698
-1.927351918,-4.310074445,-0.8117616424,-1.353999853,0.1654017121,-0.251981169
-2.272969482,-4.582103334,-0.778902306,-1.543191552,0.5068290234,-0.3437574208
-2.272247598,-4.874338559,-0.5151344652,-1.720656395,0.8136510253,-0.3724612594
-1.255549512,-4.823852819,-0.1537548298,-1.83067894,0.8165174127,-0.3063517511
0.06024053369,-3.816445125,0.4303548258,-1.77131331,0.8086954355,-0.2597376406
1.112241111,-2.794264808,0.6461573849,-1.633726358,0.8421256542,-0.2251483202
2.024894008,-1.859036214,0.2922317187,-1.59589982,0.7324407101,-0.168710351
2.725241248,-1.062729185,-0.1244856268,-1.67030108,0.5405440331,-0.1442890763
2.928252423,-0.3953285206,-0.3966786931,-1.715088844,0.4121317565,-0.1919982731
2.674969151,-0.1761369036,-0.7746206832,-1.692746639,0.4158776999,-0.2770640552
1.902811351,-0.6907528979,-1.483648658,-1.715376019,0.4430738986,-0.3358088434
1.044789623,-1.417365045,-1.845163756,-1.74827075,0.4581651986,-0.3736768365
0.360185311,-1.889658732,-1.803893004,-1.711378455,0.4341229796,-0.4213689566
-0.02208410464,-2.246360292,-1.925597475,-1.644428134,0.3029557765,-0.5301582217
