x_accelerometer,y_accelerometer,z_accelerometer,x_gyro,y_gyro,z_gyro
3.406349243,-2.938799536,0.1275321549,0.950034976,-0.2497173697,1.005689859
2.593925191,-3.034348406,0.6250058758,1.004230142,-0.09620321542,1.048883915
1.788666209,-2.949796146,1.095062013,1.004380345,-0.008811851032,1.072074652
0.770958069,-2.723601957,1.872494831,0.8718113899,0.05495047569,1.044143081
-0.750542473,-2.491858901,3.495585862,0.5597046018,0.09753761441,0.9170650244
-3.104109925,-2.29502057,6.042025079,0.06650483608,0.09692399949,0.5828636885
-6.705671943,-1.455461843,8.106066564,-0.4753302038,0.1148950085,-0.1105248779
-11.86875438,0.3466705804,8.499329384,-0.6465126872,0.08108260483,-1.029574752
-15.76523341,2.22691851,5.665307735,-0.2586637139,-0.3839325011,-1.768258452
-15.69929934,3.289814283,1.538488502,0.2355187684,-0.8907489181,-2.03037858
-11.98997721,3.334160205,0.6808861684,0.5033845305,-1.290359139,-1.966506362
-5.866918103,3.473758938,0.7786802608,0.6108562946,-1.719589591,-1.764895439
0.3177577897,2.448128481,0.4911398416,0.5969894528,-1.985754967,-1.401224017
4.877659228,-0.005709025297,1.474558174,0.533264637,-1.934191108,-0.7965350151
8.502932377,-2.919617281,2.852743885,0.5801083446,-1.660562515,0.02060640231
10.63142909,-5.344825489,3.234714911,0.6626039147,-1.066538572,0.8523004651
9.719241181,-5.203734765,4.410656049,0.5892183781,-0.05875948071,1.478830934
4.937051329,-1.252672495,6.828202344,-0.01468474511,0.9414758086,1.701179028
-2.49825474,4.048596761,8.060776639,-0.7397223711,1.241103768,1.46522367
-8.8289933,8.42734376,2.239460011,-0.8648377061,0.6264824867,0.6059579253
-15.4606636,13.77921274,-9.382332701,-0.9870041013,0.4892724156,-0.8313093781
-18.72023823,15.35709334,-9.398077382,-1.351977944,0.2694624662,-1.326645494
-7.965163471,6.430625753,-4.079675205,-1.100189328,-0.2917771637,-0.9326656461
5.647306215,-0.7802028672,-2.952324495,-0.141783312,-0.7000319362,-0.3233704865
12.39260757,-0.6797431359,2.225215213,0.6329347491,-0.9486177564,0.2948772907
14.2299025,0.285488382,-0.1785550707,0.6772427559,-0.6927922368,0.7577773929
10.08590183,0.834471633,-5.744538508,0.4145115018,-0.02416060865,1.037998676
6.0521829,1.784765694,-5.790650271,0.1539032161,0.8551321626,1.211618781
3.957624112,3.400919619,-4.291885877,-0.0197812207,1.62159121,1.260928869
2.536170921,5.386822218,-3.721711662,-0.09392097592,2.272944689,1.22119987
1.061378354,6.79846947,-3.158811237,-0.1101649255,2.930536032,1.155660033
-1.097818618,6.757022191,-0.784748694,-0.1987720132,3.294990778,1.135141253
-2.916881718,4.75478279,1.652603541,-0.3733225167,3.115283012,1.022258639
-2.775604531,2.80752118,1.850610331,-0.453781426,2.304590225,0.8824281693
-1.145128651,1.355885617,-0.3977501948,-0.2537761629,1.175236344,0.8324962854
0.4465899213,0.2717816359,-2.919178305,0.1183900312,0.3452383578,0.9199913144
1.520482305,-0.311024682,-3.318763314,0.4822811782,-0.051728677,1.055840254
2.079016936,-0.4831172787,-2.87409004,0.6953890324,-0.05813615397,1.122530341
2.286847201,-0.405271238,-1.866402944,0.7535087466,0.1569761634,1.15588963
2.409434885,-0.7761041997,-0.8947264875,0.6807650328,0.4424502254,1.163240552
2.43969909,-1.126892737,-0.05102174671,0.5442383289,0.7395743132,1.148833632
2.523980717,-1.466248026,0.5607961462,0.4182724953,0.9029138088,1.127858281
2.564576347,-1.534213309,0.3736136055,0.3119987845,0.9535642266,1.095866561
2.485511578,-1.454354174,0.2116747385,0.2333864272,0.9650579095,1.060143471
2.417214871,-1.440185948,0.2858873182,0.1976992786,0.963650465,1.026301026
2.284882038,-1.443942671,0.2934545385,0.1929108202,0.9596815705,0.9911931753
2.22432674,-1.403377436,0.2090788038,0.2011977881,0.936180532,0.9697906971
2.118186917,-1.356503457,0.0359096639,0.2140392661,0.8852932453,0.9498400092
1.854611384,-1.204103987,-0.236589911,0.214886412,0.8389284015,0.963165164
1.381518071,-1.091558973,-0.4074443442,0.2299035788,0.8254538178,0.9762695432
0.8229577208,-0.8255845622,-0.5422725014,0.2219689637,0.8938046694,0.9929867387
0.1134399167,-0.7075766069,-0.2872634288,0.1885775924,0.9468174577,0.9934427738
-0.2901666029,-0.8837310462,-0.3099041536,0.1472027302,0.9644004107,0.9848817587
-0.282064545,-1.36385265,-0.4424738643,0.1101440191,0.9956350923,0.9640244246
-0.2714753464,-1.783669131,-0.3663527476,0.09172266722,1.032841325,0.9187948704
-0.4417512491,-1.87262401,-0.2937047139,0.0797515735,1.079589605,0.8721905351
-0.7508131066,-1.751888091,-0.08817688062,0.05333514884,1.127228737,0.8317589164
-1.01902156,-1.589662809,0.4100082033,0.04607822746,1.111686468,0.8109473586
-1.08093295,-1.481422214,0.5996282734,0.07030180842,1.01587224,0.8228322864
-0.9653688805,-1.559618383,0.443109678,0.09953262657,0.9001487494,0.8446925879
-1.054365261,-1.702654397,0.3833379308,0.1156026721,0.8281209469,0.8560189605
-1.495726634,-1.649856873,0.5041944074,0.1296372116,0.7785457969,0.8580523133
-1.91102476,-1.517979967,0.6107184072,0.123330839,0.7342843413,0.8666449785
-2.2687732,-1.533055371,0.965709949,0.077155523,0.665518105,0.885940671
-2.518630004,-1.829877924,1.367955409,-0.03723203763,0.5867660046,0.8821755052
-2.781124756,-2.214252505,1.581463136,-0.1825875789,0.5004630685,0.8355919123
-3.0950814,-2.658110371,1.355371822,-0.3159586787,0.4387259483,0.758241713
-3.463022147,-3.00122472,1.049902582,-0.4102084339,0.4338549972,0.6592037678
-3.9091766,-3.277543999,0.8671542977,-0.4468023777,0.4337644279,0.5542579293
-4.400020673,-3.38053851,0.6492109272,-0.4337712824,0.3797920048,0.4312659204
-4.878474636,-3.26377734,0.1040107018,-0.3687544465,0.2735782266,0.3033905029
-5.25747863,-3.010861148,-0.4838561144,-0.2492292076,0.1730258167,0.1783090681
-5.507416098,-2.660456642,-0.7600957526,-0.08369296789,0.1312165856,0.07322525233
-5.52203499,-2.156818553,-0.5172235464,0.05902209505,0.1092636064,0.004242663272
-4.913055536,-1.705713785,0.1087333464,0.09382960945,0.06403194368,0.002311072312
-3.97751773,-1.465426773,1.371537652,-0.04088036343,-0.01515084878,0.03737678379
-3.335441477,-1.104400335,3.134334383,-0.3542063236,-0.1222147122,0.09580226988
-3.082392014,-0.79682024,4.534155588,-0.780359149,-0.2279388905,0.1306806356
-3.429807275,-0.7166396188,5.001748549,-1.199347854,-0.2626697123,0.057653822
-4.570739644,-0.6343336761,4.575091994,-1.489331126,-0.2230110615,-0.1723949611
-5.890498885,-0.5406897622,3.428926985,-1.620701909,-0.2517846525,-0.4887768924
-6.606029081,-0.8201257123,1.727354538,-1.65272367,-0.4933125079,-0.8794659972
-6.672916506,-1.006527405,-0.2935140136,-1.570047379,-0.9094665647,-1.327655196
-6.478733073,-0.8614812205,-2.323358776,-1.347802639,-1.404978633,-1.836410165
-6.204512812,-0.1473603065,-4.071952502,-1.248095512,-1.937710881,-2.412694693
-6.220189689,1.567017846,-4.998602068,-1.62343359,-2.258352041,-2.952397346
-6.378692736,4.358905988,-3.716638012,-2.266975641,-1.885395646,-3.257213354
-6.1200418,7.840083385,0.76761928,-2.528183222,-0.7228190303,-3.347831726
-5.331497221,11.38845274,4.475747238,-2.428527355,0.5046550632,-3.137090921
-3.280588189,12.66623396,3.128159494,-2.291271448,1.312235355,-2.656675577
-0.2021335147,11.73058276,0.3250888632,-1.884347796,1.467117548,-2.209476709
2.990869915,9.846650002,-1.974006409,-1.251966596,1.055606127,-1.841916084
5.642233734,7.152876197,-3.306044118,-0.5994145274,0.5363954306,-1.525359511
6.699065092,3.787770234,-3.210349701,-0.09256903827,0.1485135406,-1.270011187
6.062807755,1.46305829,-2.315242105,0.2198567688,-0.04315762967,-1.132014155
4.674552485,0.7711369327,-1.24865683,0.3458398581,-0.0465855971,-1.065850496
3.046891077,0.7872264822,0.2248375139,0.3081779778,0.04719868302,-1.001965523
1.873290365,0.6751742205,1.499848098,0.1691593677,0.2129346579,-0.9473236799
1.378197986,0.6017202772,2.210849418,-0.04893780127,0.4073331654,-0.943551302
1.46380414,0.5783785646,2.485187753,-0.3135035038,0.6011955142,-0.9865449667
1.988978353,0.7011883672,2.357284427,-0.5287181139,0.7161332369,-1.050148487
2.851557306,0.7095587207,1.660503354,-0.5978659391,0.7468961477,-1.093650579
3.856543326,0.5051245278,0.599922909,-0.4820905924,0.6629536152,-1.105454803
4.870428693,0.1951110687,-0.6616062984,-0.2051396072,0.4501317143,-1.071040034
5.6969783,-0.2136304757,-1.879752255,0.1362888217,0.1549653113,-0.9871195555
6.269955883,-0.7786322569,-2.568022104,0.4108289778,-0.1679010987,-0.8554469943
6.399765335,-1.480841784,-2.625219909,0.5219387412,-0.4462365806,-0.7094820738
6.191800045,-2.174197558,-2.04897368,0.4695114195,-0.6474162936,-0.5497035384
5.780748471,-2.668702492,-1.369758659,0.3353749216,-0.7659317255,-0.4028272331
5.247309118,-2.816573671,-0.8830302045,0.1902790368,-0.7782617211,-0.290520221
4.530349765,-2.570277189,-0.4631570252,0.1103759333,-0.7073851228,-0.2376149148
3.700817342,-1.954167152,-0.224052501,0.123713322,-0.594701767,-0.2317247093
3.032229515,-1.217625147,-0.179524208,0.1927110255,-0.4956515431,-0.2402814478
2.664324423,-0.7618442037,-0.3028992432,0.265062362,-0.4425303936,-0.2181486934
2.632471487,-0.6727455321,-0.4933084178,0.344163835,-0.4374693036,-0.1317237914
2.906104888,-0.8105097427,-0.6567524286,0.4308463335,-0.4246167541,-0.01188994572
3.254403947,-0.9694207862,-0.6521101558,0.5306149721,-0.3703562021,0.1346680671
3.549059678,-1.151598724,-0.5201636915,0.626521647,-0.3060426116,0.3019713759
3.715718559,-1.298635789,-0.4218728287,0.7508488894,-0.2820259631,0.5211697221
3.647160571,-1.416375449,-0.5562614254,0.9023140073,-0.3670741618,0.7368652225
3.379178327,-1.338799458,-0.7520482014,1.059773326,-0.5090542436,0.9247200489
2.897118449,-1.441352654,-0.8524082717,1.136599422,-0.5192466378,1.066067219
2.237238828,-1.546823784,-0.1348936236,1.184776306,-0.5150691867,1.200024247
1.627607047,-1.638416026,0.5582827021,1.213335037,-0.5874041915,1.330636978
0.8799591265,-1.620764049,1.208748013,1.165807486,-0.61064291,1.378279686
-0.3467079898,-1.465315713,2.326197799,0.9821711779,-0.4613485634,1.296913385
-1.845368339,-1.21048755,3.809183025,0.7500724792,-0.3508835733,1.091620445
-3.49874871,-1.028477371,4.740355036,0.4934914708,-0.3437851667,0.7453011274
-5.962227904,-0.7134259175,5.230249846,0.1351170838,-0.3022262752,0.1635357291
-9.446928799,-0.08120353448,5.985222411,-0.2535646856,-0.1709060073,-0.6129066348
-12.86665366,0.220953366,6.074173783,-0.3828001618,-0.1075651199,-1.284480214
-13.63559922,0.0328261648,4.396790021,-0.2281246781,-0.1708633602,-1.630786896
-11.52616142,-0.001907294926,2.739602659,0.02804984525,-0.3966980577,-1.706803918
-7.723413985,0.4188812456,2.102083339,0.2522021532,-0.8278526664,-1.577677488
-2.872503648,0.04835340428,1.347401282,0.4054603875,-1.249038696,-1.308691263
1.148368071,-1.509169468,1.021732573,0.5152094364,-1.471206069,-0.9151012897
3.943440688,-3.140492905,1.567065777,0.5886682272,-1.470433474,-0.3881448209
5.990460311,-4.275899204,2.081655468,0.6563682556,-1.377346635,0.2563928962
6.678316319,-4.478011091,1.865394059,0.7998878956,-1.243194103,0.8082009554
5.478099987,-2.462382047,1.025688617,0.9574815631,-1.150634527,1.120659828
2.654414439,0.7646978396,-1.025934116,0.8957217932,-1.019442916,1.176686645
-1.160251986,4.29954779,-3.492671436,0.5114834309,-0.4859988391,0.779851079
-6.864643777,9.065143066,-4.734185408,-0.6161604524,1.323521972,-0.2977448404
-14.80111599,15.34324368,4.00962844,-1.853224158,2.629165888,-1.105130315
-12.71592066,15.09408655,8.343661853,-2.013520002,1.816922784,-0.9769045115
0.2871674211,6.808273071,0.2472878672,-1.035043001,0.3165707588,-0.4113706946
9.129318894,2.313323704,-1.082543965,0.0758343786,-1.23895216,0.4274070561
12.71367142,-0.03164659963,-3.561588904,0.6313660741,-2.062442064,0.9993211627
10.40997947,0.1346738434,-7.624620433,0.7566776276,-1.681098223,1.140577555
5.109887437,2.761916198,-6.145284378,0.7557291985,-0.8794586658,1.136634111
1.961759507,4.543344272,-4.451389042,0.6449579597,0.01734987646,1.086986423
0.5289034628,5.483783878,-3.754302264,0.527588129,0.8321546912,0.9708322883
-0.01835632542,5.463911887,-3.36550636,0.4554651976,1.590437055,0.897701323
-0.2674555894,4.344472389,-2.689944017,0.4478632808,2.290147781,0.9091566801
-0.5651145939,2.953607229,-1.668001017,0.4674718678,2.814278364,0.9729420543
-0.8150251743,1.453901754,-0.4896843821,0.3819106221,2.942679167,0.9614456892
-0.7055477315,0.1496867036,0.6467185259,0.2582558095,2.475347996,0.8955745697
0.4868038583,-0.8379664894,0.5935497572,0.2689454556,1.499598861,0.8298525214
1.984225606,-0.8591291044,-0.8174163803,0.4585529566,0.4610624909,0.8270218372
2.708278131,-0.5217103365,-1.882908673,0.6991633773,-0.1850837171,0.9087668657
2.59638369,-0.4586918625,-1.777895224,0.877867341,-0.3575820029,1.002866864
2.216338079,-0.5257289245,-1.020946902,0.8939797878,-0.1475065947,1.043589711
2.011252729,-0.6258622003,-0.07521152752,0.7645326257,0.2303695977,1.033595204
1.933231331,-0.7471978387,0.6145663148,0.5727674961,0.5883235335,0.9916997552
2.11664904,-0.9327736018,0.8640929374,0.3332177699,0.8801186085,0.9380911589
2.432250528,-1.179050794,1.147961244,0.1046096906,1.12611568,0.8826909065
2.528785487,-1.35675597,1.268060618,-0.05393974483,1.306581259,0.8199399114
2.453677347,-1.587182682,1.05626788,-0.12921682,1.401957989,0.7739975452
2.285457792,-1.868074092,0.6704870856,-0.1238856986,1.421037316,0.7371401787
1.89770526,-1.938014474,0.2474837916,-0.07104451954,1.376322389,0.7164946198
1.383312553,-1.835710868,-0.0828882727,0.02210273221,1.293750525,0.735324502
0.8682979148,-1.70493637,-0.352649801,0.1288125515,1.184306622,0.7582993507
0.2712280937,-1.4715549,-0.4580313528,0.1915097535,1.098446369,0.783375144
-0.1131686985,-1.479039118,-0.0482043512,0.1813598573,1.011182666,0.8024036288
-0.03617781332,-1.863047204,0.4065383353,0.1166194826,0.9229288697,0.8078966141
0.2552525259,-2.250113507,0.7611283105,0.02019972354,0.8873360753,0.7945924997
0.1930395231,-2.413537644,1.050049443,-0.02849857509,0.882035315,0.787054956
-0.3112257576,-2.225810256,0.8339680674,-0.002096471377,0.875641346,0.7854799032
-1.056812069,-1.857590692,0.3086591219,0.09022253752,0.83389467,0.8007829785
-1.622320631,-1.671402934,-0.2264782669,0.2054604888,0.7817239761,0.8587013483
-1.890970399,-1.843646337,-0.3293113032,0.3217785656,0.7200782299,0.9529524446
-1.900470048,-2.111538565,-0.09377893842,0.4332434535,0.6187012196,1.058845043
-1.693657436,-2.212974155,0.2072844677,0.518393755,0.4785632789,1.14759779
-1.371000768,-2.216725032,0.5147521879,0.5787627697,0.3323140442,1.203332782
-1.34380881,-2.05847333,0.8924240558,0.5824384689,0.237781167,1.210985661
-1.68449564,-1.792041238,1.493978329,0.5196564198,0.1962650865,1.200479388
-2.185517409,-1.7959815,2.100105024,0.3725681901,0.1760953665,1.173373222
-2.843547602,-2.012221866,2.336962646,0.1855272204,0.2169915289,1.096252918
-3.503991287,-2.388330722,2.131053705,0.01293520816,0.2508451045,0.9607425332
-4.041543335,-2.726504693,1.444310627,-0.07752432674,0.30120188,0.7848293781
-4.436760212,-2.859860439,0.8097443113,-0.09753078967,0.3607349694,0.5874236226
-4.730147531,-2.739910118,0.4782748071,-0.0776784867,0.4064951837,0.4014162421
-4.911081605,-2.563525961,0.4138999501,-0.04482652619,0.4279631972,0.2356237769
-4.95021067,-2.258158282,0.7005725734,-0.02187396027,0.4360565841,0.07256482542
-4.874044545,-1.662663163,1.512693258,-0.09057472646,0.4126074314,-0.08760540187
-4.643530739,-0.9461270044,3.140005999,-0.3680323064,0.3515671492,-0.2111865878
-4.351407741,-0.4579033425,5.496363374,-0.8592707515,0.2449456453,-0.2965171933
-4.405736713,-0.30162557,7.277167178,-1.396486998,0.1022321433,-0.4141217172
-5.149211147,-0.3381786464,6.86360742,-1.796728969,-0.004227453843,-0.6542611122
-6.58006345,-0.2046007816,4.588296928,-1.927645445,-0.19129996,-1.057666183
-7.722434911,0.04021335244,1.147346473,-1.793314815,-0.5937211514,-1.553610325
-7.716454668,0.2176069781,-2.580944421,-1.520789146,-1.151065946,-2.050633669
-7.24336077,0.3034767509,-5.197790761,-1.372477412,-1.81754756,-2.531560898
-7.006674998,1.057713402,-7.013587553,-1.55475843,-2.297599316,-2.986029148
-7.67894356,2.827096234,-7.17686556,-1.907594562,-1.947229147,-3.33578229
-8.848642588,5.231821041,-2.83335997,-2.234125853,-0.9763131142,-3.320655346
-7.054685872,6.799958247,2.191091409,-2.344929218,0.1147415861,-3.12506628
-4.314630793,8.850298539,3.294493965,-2.366587877,1.038943052,-2.838074207
-2.146886941,10.62766009,1.995858176,-2.23959136,1.424654245,-2.485688686
0.305283508,10.63627595,-0.7756780833,-1.88499105,1.230276704,-2.108439445
2.703846286,9.825950913,-2.681827931,-1.318839192,0.714699924,-1.767652154
4.471712868,7.957014067,-3.067575553,-0.7043347955,0.2858526111,-1.509032249
5.31134466,5.486558603,-2.184278807,-0.1119968966,-0.06856619567,-1.364282489
4.469759395,3.630415188,-1.644232019,0.2608454525,-0.1403648257,-1.322391748
3.002023177,2.879109329,-0.3639220864,0.3618450463,-0.03429405019,-1.291299105
2.002217774,2.365757656,0.606492314,0.2275027037,0.1638193727,-1.189819694
1.488631123,1.815174861,1.093750419,-0.03901234269,0.3839783669,-1.055409193
1.438138368,1.290751758,1.402427003,-0.340828836,0.5596398115,-0.9794049263
1.840624359,0.8725678472,1.279148414,-0.576885283,0.6535481811,-0.9540465474
2.672390825,0.2948959695,0.9697966338,-0.7035239339,0.6536294818,-0.9593521953
3.421829136,-0.315175372,0.5780932449,-0.6719737649,0.4861363471,-0.9545622468
4.10503761,-1.006848307,-0.3229436679,-0.465909332,0.1275676936,-0.8857151866
4.781461538,-1.818245354,-1.488824015,-0.1595957428,-0.3254261613,-0.7581878304
5.140623936,-2.449464113,-2.116088483,0.1315448731,-0.7504429221,-0.6181164384
5.137933382,-2.825246806,-1.833283933,0.3329008818,-1.082858443,-0.5170308352
4.897953244,-2.908679123,-1.165481118,0.4152339101,-1.23047781,-0.4329121709
4.589778106,-2.839272994,-0.3032055327,0.3898300231,-1.235735059,-0.3666806817
4.275497053,-2.470082538,0.2294447154,0.3285488784,-1.243342161,-0.3104738295
4.255686437,-1.733301464,0.09561667524,0.295302242,-1.306378961,-0.2858518362
4.386438138,-0.8383809154,-0.3252642198,0.2983351648,-1.373935819,-0.2567250133
4.538442471,-0.333600671,-0.6847486891,0.3314236104,-1.451428771,-0.1959008276
4.694116432,-0.2720943551,-1.073528226,0.3827479184,-1.505584598,-0.1068944335
4.831974166,-0.4801052374,-1.279798987,0.4279231429,-1.489994407,-0.009224602953
4.896625795,-0.8471645259,-1.18696639,0.4728007317,-1.411570549,0.1104159579
4.888326753,-1.251012453,-0.9618611646,0.5428175926,-1.24392426,0.2460022718
4.705025949,-1.541708633,-0.7081132711,0.6583473086,-1.00314045,0.3820315301
4.350565445,-1.694801345,-0.6164416072,0.8075146675,-0.7207013369,0.5111378431
3.790384216,-1.787262187,-0.6644494129,0.9186274409,-0.4484109581,0.6050302386
3.022477351,-1.814324381,-0.6768377698,0.9613586664,-0.2370499969,0.6545075178
2.21954652,-1.856653119,-0.3466740145,0.9507907629,-0.09113784134,0.6862826943
1.500672273,-2.037578426,0.2248504465,0.8873803616,0.03001601249,0.7112218738
0.8254758411,-2.320741872,0.9733224698,0.7961761355,0.1088157073,0.7459570169
0.08640344121,-2.467869538,1.769206306,0.6951144934,0.0921613574,0.7844676971
-0.9176479289,-2.242446918,2.484827103,0.566088438,-0.06577268243,0.7679073811
-2.407807576,-1.692669594,3.583970248,0.3880502582,-0.3048070967,0.6117340326
-4.555343337,-0.9708522803,5.281145921,0.2257859558,-0.5065177083,0.2114863098
-7.762450695,-0.08954933802,6.127545308,0.1295419782,-0.5930947065,-0.445140034
-11.64510228,0.3419967434,5.602458773,0.09382873774,-0.6287204623,-1.026026607
-12.87274321,-0.5516495477,3.636436932,0.1772975326,-0.7714464664,-1.276398063
-10.61810082,-1.909045569,1.608148313,0.3185110986,-0.9562936425,-1.309426308
-6.473178946,-1.558397317,1.019679732,0.4575414062,-1.157263994,-1.276680827
-1.850101797,0.1035837086,1.105267765,0.5661384463,-1.322673798,-1.134260654
1.364344233,0.7246633508,1.16046066,0.6386272907,-1.397502422,-0.8682212234
3.792004511,-0.2618704828,1.25328975,0.675538063,-1.444738626,-0.4847966731
5.984826105,-2.155543711,1.239457624,0.641389668,-1.416351199,0.006270492449
7.643369558,-4.135547899,1.965871034,0.5755443573,-1.09944427,0.493359834
7.807090632,-4.7964177,3.709555945,0.6026678681,-0.3648453355,0.7333942056
4.309653005,-1.763827535,4.915670102,0.6749566793,0.09329970181,0.7186262012
-1.640816657,1.54252521,-0.7619301284,0.6457154155,-0.1179664731,0.5629846454
-7.819618105,6.222989549,-10.00926516,-0.2488577664,0.5803518891,-0.173456043
-16.81980676,14.41674959,-5.280739094,-1.969440341,1.857791901,-1.024149656
-16.60531295,17.61196018,3.530966972,-2.631558895,1.787814379,-1.259225249
-3.204931768,13.8810271,2.895901474,-1.835093141,0.7783649564,-0.7892606854
9.052646573,8.548333361,4.351622553,-0.425223738,-1.043591738,0.2090512216
14.16535959,2.401074469,-4.682116198,0.4464475214,-2.022034883,1.047760963
10.26740639,-1.319574533,-11.57853692,0.8163126707,-1.77534306,1.317234874
5.043922973,0.8291793718,-8.851572796,0.9933189154,-0.9258002639,1.216080189
1.673372773,4.627960245,-6.296502529,0.9277567863,0.01771890931,1.063800693
-0.3102262251,6.548081919,-5.08629438,0.8229851127,0.9233635664,0.941580534
-0.877009629,6.252202199,-4.171448649,0.7618578076,1.817803025,0.8470011353
-1.247902212,5.125123585,-2.633335703,0.7204171419,2.73566246,0.8953694701
-1.585427363,2.875377157,-0.4452888121,0.5534717441,3.364499807,0.9481073618
-1.166038752,0.6476479157,1.520064372,0.2692818344,3.284899712,0.9067100883
0.2610012987,-0.5252800116,1.74455468,0.1238985211,2.440363646,0.83897084
2.159095266,-0.6720990509,-0.05361760842,0.2386400253,1.321731925,0.8538733721
3.08420637,-0.1972708771,-1.970003603,0.550524056,0.4053692222,0.9832191467
3.091721568,-0.09367840065,-2.629255448,0.8672711253,-0.05377864093,1.139607906
2.957691868,-0.2014794347,-2.099540668,1.069986224,-0.1405426413,1.255531311
2.925200049,-0.2938742253,-1.158020866,1.113129973,0.04041916132,1.327177763
2.868122656,-0.6244616859,-0.06424008819,0.9927351475,0.312735498,1.364361763
2.981997457,-1.004269981,0.9320786053,0.7556746602,0.5555326939,1.368145108
3.18894977,-1.540351373,1.347418233,0.4675963223,0.7231259942,1.323177814
3.159622553,-1.679978455,1.477850201,0.1775293499,0.8977060914,1.193027496
2.749917132,-1.490560045,1.641929587,-0.04660238326,1.080031514,1.044010043
2.479870357,-1.586032928,1.614486284,-0.1854332387,1.209982038,0.9606485963
2.247149397,-2.072239405,1.247145256,-0.2341368347,1.265234828,0.9331937432
1.988526518,-2.391802782,0.7494722865,-0.2013533115,1.229797721,0.925406158
1.644039711,-2.447027241,0.02396919687,-0.1470533907,1.204337835,0.9242429137
1.166878126,-2.351706919,-0.2984557078,-0.07839310914,1.168743372,0.9529528618
0.6752636524,-2.479452424,-0.6946491747,0.01424729824,1.132281661,0.9710900784
0.3057593088,-2.525328625,-1.093946307,0.1310106665,1.116871238,0.9677973986
-0.0279687879,-2.482311905,-1.191046791,0.2579323947,1.100479126,0.9729248285
-0.2791056952,-2.464152564,-1.263594871,0.3986032307,1.065407753,1.005819917
-0.4580892204,-2.376815057,-1.241811932,0.5693186522,1.027927399,1.046773911
-0.7162754617,-2.221366136,-0.9792360778,0.7066770196,1.021336555,1.089037776
-1.14468909,-1.951954152,-0.1305704997,0.7654785514,1.002989411,1.120601296
-1.550340267,-1.70949681,0.7508060923,0.7323712111,0.9210027456,1.14257586
-2.131798093,-1.565524977,1.437249895,0.6244372725,0.7797369957,1.139201999
-2.788617742,-1.354189334,1.741017299,0.4908584654,0.6171078682,1.103797674
-3.387317795,-1.210869243,1.595750896,0.3724039793,0.4665442407,1.054893017
-3.798471076,-1.26568746,1.333840374,0.2770958245,0.3615943789,0.9950875044
-3.965483593,-1.356420454,1.312059919,0.1880087554,0.2767316103,0.9379259944
-3.75812796,-1.456379543,1.358421857,0.07512906939,0.1940679103,0.8759185076
-3.289000628,-1.706163282,1.338022336,-0.05196430907,0.1549912095,0.810684979
-3.152342918,-2.127900501,1.418433258,-0.1707812399,0.17737481,0.7582780123
-3.577426525,-2.652062323,1.370235045,-0.2595911026,0.2360104769,0.6943399906
-4.16403925,-3.079327366,1.068475619,-0.270175308,0.2681146264,0.6073083878
-4.639345562,-3.426056398,0.4880991588,-0.2089245915,0.2285441309,0.4814349413
-4.990263279,-3.491305992,-0.2495844172,-0.09012069553,0.1366096884,0.3272107542
-5.391464491,-3.410511039,-0.8841033867,0.07180315256,0.04729914665,0.1849509329
-5.869851234,-3.318675636,-1.062652612,0.2222187668,0.0378414616,0.07630221546
-6.525919772,-3.214355429,-0.408190048,0.2060447931,0.08156517893,-0.06064904481
-7.06147977,-2.705767025,1.188278933,0.01361488923,0.0323856473,-0.2524405718
-6.747502083,-1.886731446,2.608053962,-0.2438767552,-0.1948214173,-0.4538228214
-6.190805189,-1.297666068,3.184644182,-0.4975311458,-0.5293003321,-0.6609469652
-5.89039484,-0.7964876471,3.324838834,-0.7122938633,-0.8576651216,-0.9134051204
-6.007349487,-0.1198965455,3.134567607,-0.8595315218,-1.138403535,-1.18913734
-6.598560061,0.6516571513,2.556647308,-1.000347972,-1.355065942,-1.444577217
-7.258864044,1.175657645,1.800317922,-1.232610464,-1.584004045,-1.677822471
-7.540045961,1.483475055,0.7540374755,-1.562852025,-1.84328115,-1.936029553
-7.125328265,1.750308713,-0.7151765606,-1.942471743,-1.975949168,-2.218450546
-6.142085874,1.935162592,-1.671589397,-2.275484562,-1.778407812,-2.528316736
-5.07285856,2.472013799,-1.303756201,-2.475385666,-1.256530285,-2.850916386
-4.266129505,3.876332315,-0.04228661505,-2.527355194,-0.5062212348,-3.096979856
-3.621554421,6.131819332,1.004808326,-2.468797684,0.2964429557,-3.100960493
-3.11958105,8.313575342,0.7315215462,-2.263624907,0.7365543842,-2.841516972
-2.305131046,9.59628291,-1.802595365,-1.772683024,0.7606490254,-2.542670965
-0.7481178762,10.77829138,-3.850927824,-1.01109159,0.5111643076,-2.266326904
1.527885275,10.8152472,-4.330302409,-0.2475539446,0.1729233712,-2.028882504
3.272382671,9.076274117,-3.425720883,0.1066614911,0.09977158159,-1.818112493
3.782862004,6.435943733,-0.3392442298,0.1122221723,0.02442036569,-1.620935798
3.586283785,4.078770365,1.877920948,-0.2181565762,0.1171610579,-1.479031682
3.022725773,2.719478155,3.943171224,-0.6865029931,0.2923946679,-1.415836215
2.4690228,2.266923188,4.733469369,-1.085662246,0.4574498534,-1.368299603
2.214132678,2.092290259,3.867589621,-1.381710172,0.6898370385,-1.305500865
2.528959675,1.992689482,3.005133418,-1.446847796,0.7992790341,-1.208482623
3.472112047,2.020835381,1.05857148,-1.304862142,0.7177948356,-1.144307137
