Accelerometer x,y,z,Gyroscope X,y,z
-0.6458857283,0.2523760937,-0.337966465,-0.6458857283,0.2523760937,-0.337966465
-0.2489086003,-0.08595043675,-1.040208725,-0.2489086003,-0.08595043675,-1.040208725
0.2791025899,-0.295055544,-0.7112059034,0.2791025899,-0.295055544,-0.7112059034
0.7946368316,-0.2464323829,-0.3800988028,0.7946368316,-0.2464323829,-0.3800988028
0.6987550026,-0.0334735228,-0.1808732845,0.6987550026,-0.0334735228,-0.1808732845
0.4615324562,0.1463411926,-0.1630342609,0.4615324562,0.1463411926,-0.1630342609
0.705091366,0.03322363969,-0.3912818756,0.705091366,0.03322363969,-0.3912818756
0.6841193051,-0.1248000996,-0.08224573701,0.6841193051,-0.1248000996,-0.08224573701
0.5514109531,-0.1912158148,0.2336468433,0.5514109531,-0.1912158148,0.2336468433
0.2683526113,-0.1804065438,0.1639905388,0.2683526113,-0.1804065438,0.1639905388
0.1793150953,-0.000201367791,0.05757365257,0.1793150953,-0.000201367791,0.05757365257
0.08747359119,-0.002679156081,0.3456330541,0.08747359119,-0.002679156081,0.3456330541
0.2056407921,0.2079573985,0.7384381937,0.2056407921,0.2079573985,0.7384381937
0.6224643746,0.6017421968,0.5514724375,0.6224643746,0.6017421968,0.5514724375
0.8198108742,0.7921303286,0.2677455123,0.8198108742,0.7921303286,0.2677455123
0.505980341,0.7481243059,0.6147814189,0.505980341,0.7481243059,0.6147814189
0.4122762944,0.05923223343,-0.02957037788,0.4122762944,0.05923223343,-0.02957037788
0.531891831,-0.8408408758,0.05765665468,0.531891831,-0.8408408758,0.05765665468
0.7027078319,-0.8361307984,0.4248743486,0.7027078319,-0.8361307984,0.4248743486
0.8679485168,0.09190437672,0.6210895791,0.8679485168,0.09190437672,0.6210895791
0.7300939245,0.8139782956,0.1298643973,0.7300939245,0.8139782956,0.1298643973
0.2405435258,0.7565668478,-0.4214537265,0.2405435258,0.7565668478,-0.4214537265
-0.2009761248,0.2555778124,-0.2747732189,-0.2009761248,0.2555778124,-0.2747732189
-0.368767298,-0.2510027595,0.1186263794,-0.368767298,-0.2510027595,0.1186263794
-0.4051948848,-0.2548614808,0.3465484153,-0.4051948848,-0.2548614808,0.3465484153
-0.3196536864,0.2843888963,-0.02243979535,-0.3196536864,0.2843888963,-0.02243979535
-0.1612114294,0.7602019895,0.09016367053,-0.1612114294,0.7602019895,0.09016367053
0.06258936184,0.8274573703,1.111980999,0.06258936184,0.8274573703,1.111980999
0.1627052482,0.9144166919,1.804064269,0.1627052482,0.9144166919,1.804064269
-0.0936007323,0.8796849857,2.151014251,-0.0936007323,0.8796849857,2.151014251
-0.2185436745,0.3518649342,1.986684689,-0.2185436745,0.3518649342,1.986684689
0.01172032148,-0.3440770568,1.20244979,0.01172032148,-0.3440770568,1.20244979
0.2798286026,-0.5350231148,1.062218897,0.2798286026,-0.5350231148,1.062218897
0.3509503036,0.06666121439,1.176755961,0.3509503036,0.06666121439,1.176755961
0.5510178256,0.6674509328,0.4251157561,0.5510178256,0.6674509328,0.4251157561
2.139908919,1.165713174,-3.317703576,2.139908919,1.165713174,-3.317703576
2.694851663,1.203169921,-7.264912677,2.694851663,1.203169921,-7.264912677
0.479927835,0.7251946812,-3.600173194,0.479927835,0.7251946812,-3.600173194
-0.2209305696,1.192726853,0.4170972848,-0.2209305696,1.192726853,0.4170972848
-0.2557636172,0.6777548847,0.8275748592,-0.2557636172,0.6777548847,0.8275748592
-0.8284751691,-0.4286363314,0.9207242676,-0.8284751691,-0.4286363314,0.9207242676
-1.098063387,-1.150119299,0.4424363087,-1.098063387,-1.150119299,0.4424363087
-0.690330727,-1.979671011,0.2292535768,-0.690330727,-1.979671011,0.2292535768
-0.0966043711,-2.393034954,0.5353817189,-0.0966043711,-2.393034954,0.5353817189
0.4734902032,-2.093734028,1.203309622,0.4734902032,-2.093734028,1.203309622
0.1438684275,-0.787928493,1.549592664,0.1438684275,-0.787928493,1.549592664
-0.2550078304,0.570416792,-0.9687374801,-0.2550078304,0.570416792,-0.9687374801
-0.6538256545,0.4168067774,-0.77190441,-0.6538256545,0.4168067774,-0.77190441
-0.6051075816,0.2609194656,-0.2342173367,-0.6051075816,0.2609194656,-0.2342173367
-0.29775472,0.7473287716,-0.7367880884,-0.29775472,0.7473287716,-0.7367880884
-0.4104357811,0.6057768592,-0.3655097209,-0.4104357811,0.6057768592,-0.3655097209
-0.3925682621,0.261328631,-0.07216331894,-0.3925682621,0.261328631,-0.07216331894
-0.2531914287,0.2079068374,0.06374445016,-0.2531914287,0.2079068374,0.06374445016
-0.09224361861,0.06203530815,0.3015530893,-0.09224361861,0.06203530815,0.3015530893
0.2403610271,-0.2831388962,0.9167524413,0.2403610271,-0.2831388962,0.9167524413
0.19538415,-0.585412701,0.7948124073,0.19538415,-0.585412701,0.7948124073
-0.1275743866,-0.9647282445,0.1795423282,-0.1275743866,-0.9647282445,0.1795423282
-0.1639873239,-1.00676589,0.1582353362,-0.1639873239,-1.00676589,0.1582353362
0.3373981636,-0.543219573,0.217711023,0.3373981636,-0.543219573,0.217711023
0.4289526309,0.1352881759,-0.06582125643,0.4289526309,0.1352881759,-0.06582125643
0.07909194915,0.1940752959,0.1500993761,0.07909194915,0.1940752959,0.1500993761
-0.3366099358,0.1254278761,-0.002612812847,-0.3366099358,0.1254278761,-0.002612812847
-0.1394052558,-0.0785603265,-0.03978606694,-0.1394052558,-0.0785603265,-0.03978606694
0.2224326447,-0.2922895864,0.146786306,0.2224326447,-0.2922895864,0.146786306
0.4545425608,-0.5172673856,0.3420212933,0.4545425608,-0.5172673856,0.3420212933
0.3988556718,-0.6142635325,0.3858826469,0.3988556718,-0.6142635325,0.3858826469
0.1347284962,-0.2886959458,0.2351648467,0.1347284962,-0.2886959458,0.2351648467
0.03877528247,0.03838262989,0.3699930038,0.03877528247,0.03838262989,0.3699930038
-0.06418795614,0.1421060392,0.2571604054,-0.06418795614,0.1421060392,0.2571604054
-0.2300530566,0.02349193475,0.08495265788,-0.2300530566,0.02349193475,0.08495265788
-0.2301068326,-0.04305354431,-0.0002186111867,-0.2301068326,-0.04305354431,-0.0002186111867
-0.1646875811,-0.05586860222,-0.07250760233,-0.1646875811,-0.05586860222,-0.07250760233
-0.2300140398,-0.1425111129,-0.05910626896,-0.2300140398,-0.1425111129,-0.05910626896
-0.1816433921,-0.1209030922,-0.06486907027,-0.1816433921,-0.1209030922,-0.06486907027
-0.07029401793,-0.05139174906,0.04566518811,-0.07029401793,-0.05139174906,0.04566518811
-0.1487716346,-0.007122983748,0.1381646081,-0.1487716346,-0.007122983748,0.1381646081
-0.1421776431,0.07061316688,0.03517185115,-0.1421776431,0.07061316688,0.03517185115
-0.187713798,0.1440852303,-0.04788520225,-0.187713798,0.1440852303,-0.04788520225
-0.2019603501,0.2307978836,0.1565793857,-0.2019603501,0.2307978836,0.1565793857
-0.1831131724,0.2955857054,0.1743640487,-0.1831131724,0.2955857054,0.1743640487
-0.2266566922,0.2197983507,-0.02227612922,-0.2266566922,0.2197983507,-0.02227612922
-0.1547802273,0.1520487566,-0.02995616232,-0.1547802273,0.1520487566,-0.02995616232
-0.04278714846,0.09506254849,0.05342822333,-0.04278714846,0.09506254849,0.05342822333
-0.007519874111,0.0773801768,0.1442810452,-0.007519874111,0.0773801768,0.1442810452
-0.01233750353,0.1456494109,0.1236111821,-0.01233750353,0.1456494109,0.1236111821
-0.09659030604,0.1291793376,0.2360761163,-0.09659030604,0.1291793376,0.2360761163
-0.1491090498,0.1595423272,0.5310059881,-0.1491090498,0.1595423272,0.5310059881
-0.2121237244,0.2885913164,0.436341499,-0.2121237244,0.2885913164,0.436341499
-0.2614266845,0.269020939,0.2918576247,-0.2614266845,0.269020939,0.2918576247
-0.1837728053,0.2395090133,0.3558656943,-0.1837728053,0.2395090133,0.3558656943
-0.1006809729,0.312973478,0.3298684987,-0.1006809729,0.312973478,0.3298684987
-0.1087951231,0.2725783393,0.2711404154,-0.1087951231,0.2725783393,0.2711404154
-0.1389335467,0.1498398483,0.1541629722,-0.1389335467,0.1498398483,0.1541629722
-0.02700637261,0.05450841978,0.05681435863,-0.02700637261,0.05450841978,0.05681435863
-0.0203803786,0.02852116109,0.06953530852,-0.0203803786,0.02852116109,0.06953530852
0.01850610916,0.0300035086,0.0204465757,0.01850610916,0.0300035086,0.0204465757
0.08236468721,0.08371171791,0.03392915761,0.08236468721,0.08371171791,0.03392915761
-0.002315291205,0.1340811382,0.08412205228,-0.002315291205,0.1340811382,0.08412205228
-0.03097293815,0.1796861205,0.1460433787,-0.03097293815,0.1796861205,0.1460433787
-0.1385122525,0.2973956774,0.2151227601,-0.1385122525,0.2973956774,0.2151227601
-0.2598429224,0.3966951328,0.1928571523,-0.2598429224,0.3966951328,0.1928571523
-0.3230450824,0.3669342008,0.1985837132,-0.3230450824,0.3669342008,0.1985837132
-0.2826986782,0.3857873698,0.2224859823,-0.2826986782,0.3857873698,0.2224859823
-0.2255198702,0.4212935675,0.1835918958,-0.2255198702,0.4212935675,0.1835918958
-0.2517683371,0.3743050218,0.2619979085,-0.2517683371,0.3743050218,0.2619979085
-0.3194610865,0.3500304122,0.3524228603,-0.3194610865,0.3500304122,0.3524228603
-0.2984837649,0.4326239398,0.6144727913,-0.2984837649,0.4326239398,0.6144727913
-0.2691009455,0.5904790445,0.9793816237,-0.2691009455,0.5904790445,0.9793816237
-0.4376055276,0.8844704664,1.329672733,-0.4376055276,0.8844704664,1.329672733
-1.04531467,1.578975995,1.652756101,-1.04531467,1.578975995,1.652756101
-1.909327893,2.601684719,1.603468631,-1.909327893,2.601684719,1.603468631
-2.400821517,2.549936996,1.296552553,-2.400821517,2.549936996,1.296552553
-1.391490014,2.454672788,1.272317107,-1.391490014,2.454672788,1.272317107
-0.6311803266,2.518552262,1.594219741,-0.6311803266,2.518552262,1.594219741
-0.8579885561,2.023599585,1.54654672,-0.8579885561,2.023599585,1.54654672
-1.133266656,1.304244862,1.184024491,-1.133266656,1.304244862,1.184024491
-1.358624686,0.9570762684,1.591567765,-1.358624686,0.9570762684,1.591567765
-1.501189283,0.8348638472,2.057607068,-1.501189283,0.8348638472,2.057607068
-1.6845047,0.8691063086,1.945410429,-1.6845047,0.8691063086,1.945410429
-2.323421028,1.079931664,1.562932038,-2.323421028,1.079931664,1.562932038
-2.693525383,1.617036553,1.467046483,-2.693525383,1.617036553,1.467046483
-2.352088319,1.997785344,1.585097108,-2.352088319,1.997785344,1.585097108
-1.382955995,1.958866708,2.263420733,-1.382955995,1.958866708,2.263420733
-0.4915092595,2.166094331,3.274579304,-0.4915092595,2.166094331,3.274579304
0.3728460552,2.699278247,4.017982427,0.3728460552,2.699278247,4.017982427
0.7184148118,3.266498289,4.864425068,0.7184148118,3.266498289,4.864425068
0.9208245131,3.79569489,5.513288789,0.9208245131,3.79569489,5.513288789
1.208020576,4.211441344,5.807669795,1.208020576,4.211441344,5.807669795
1.655851729,4.5643742,5.886976556,1.655851729,4.5643742,5.886976556
1.832895226,4.991680744,5.552117994,1.832895226,4.991680744,5.552117994
1.139555819,5.560419958,3.726532214,1.139555819,5.560419958,3.726532214
1.413179868,5.76777793,3.233440069,1.413179868,5.76777793,3.233440069
1.41002345,5.823365961,2.604340787,1.41002345,5.823365961,2.604340787
0.7915536978,5.426527621,1.60900873,0.7915536978,5.426527621,1.60900873
0.4781441665,4.468959477,0.6853320419,0.4781441665,4.468959477,0.6853320419
0.2777449282,4.172432692,-0.5505936089,0.2777449282,4.172432692,-0.5505936089
0.0375818349,4.52043832,-1.69448658,0.0375818349,4.52043832,-1.69448658
-0.1323427701,4.472711816,-2.366841213,-0.1323427701,4.472711816,-2.366841213
-0.9460931021,4.29485291,-2.582193252,-0.9460931021,4.29485291,-2.582193252
-1.793356997,4.205317601,-2.622965992,-1.793356997,4.205317601,-2.622965992
-2.184665176,3.860984816,-2.992105594,-2.184665176,3.860984816,-2.992105594
-2.76336815,2.703940686,-3.281769508,-2.76336815,2.703940686,-3.281769508
-2.957208468,1.79428814,-3.241267402,-2.957208468,1.79428814,-3.241267402
-3.112556266,1.49091558,-3.04546952,-3.112556266,1.49091558,-3.04546952
-3.728333126,0.9909246159,-3.356238766,-3.728333126,0.9909246159,-3.356238766
-5.018214531,0.1160351939,-3.525137535,-5.018214531,0.1160351939,-3.525137535
-6.797628343,-0.8230718487,-3.5672915,-6.797628343,-0.8230718487,-3.5672915
-7.310348148,-0.9910241307,-3.701000298,-7.310348148,-0.9910241307,-3.701000298
-7.238868135,-0.6886033187,-3.507879526,-7.238868135,-0.6886033187,-3.507879526
-7.232653498,-0.6579685264,-3.057180416,-7.232653498,-0.6579685264,-3.057180416
-6.995818673,-0.9151841691,-2.472638068,-6.995818673,-0.9151841691,-2.472638068
-6.013181262,-1.58570881,-2.191416404,-6.013181262,-1.58570881,-2.191416404
-4.77922808,-1.730390545,-1.934409727,-4.77922808,-1.730390545,-1.934409727
-4.258977879,-1.462596518,-1.806180822,-4.258977879,-1.462596518,-1.806180822
-4.73568646,-1.675006804,-1.701530946,-4.73568646,-1.675006804,-1.701530946
-6.612806613,-2.258746896,-1.431574772,-6.612806613,-2.258746896,-1.431574772
-8.530558635,-2.668439457,-0.5455635057,-8.530558635,-2.668439457,-0.5455635057
-9.316821825,-2.011797503,-1.148692481,-9.316821825,-2.011797503,-1.148692481
-9.458305933,-1.579381653,-1.171183129,-9.458305933,-1.579381653,-1.171183129
-9.399335274,-2.393541735,-0.1434451789,-9.399335274,-2.393541735,-0.1434451789
-8.768366105,-2.448541738,0.5389450009,-8.768366105,-2.448541738,0.5389450009
-8.030384423,-2.294132682,0.851545006,-8.030384423,-2.294132682,0.851545006
-6.708692168,-2.335931842,1.340806706,-6.708692168,-2.335931842,1.340806706
-5.804311717,-2.521604636,2.11033255,-5.804311717,-2.521604636,2.11033255
-5.505107821,-2.313008647,2.773275212,-5.505107821,-2.313008647,2.773275212
-5.005153389,-2.257438151,4.04821273,-5.005153389,-2.257438151,4.04821273
-4.816508302,-2.769545962,4.958503866,-4.816508302,-2.769545962,4.958503866
-4.354043351,-3.146075089,4.418105781,-4.354043351,-3.146075089,4.418105781
-3.967796547,-3.01288184,4.708343111,-3.967796547,-3.01288184,4.708343111
-4.124264873,-2.135154418,5.044889187,-4.124264873,-2.135154418,5.044889187
-3.406138815,-1.981528037,4.063181751,-3.406138815,-1.981528037,4.063181751
-2.992283289,-2.190945279,4.217657443,-2.992283289,-2.190945279,4.217657443
-2.055439661,-1.816274346,3.847739258,-2.055439661,-1.816274346,3.847739258
-1.488925137,-1.967179778,3.33372006,-1.488925137,-1.967179778,3.33372006
-1.477465585,-2.037802297,2.939527265,-1.477465585,-2.037802297,2.939527265
-1.157591242,-2.034226192,2.567436413,-1.157591242,-2.034226192,2.567436413
-0.8729302508,-2.110226313,2.374520224,-0.8729302508,-2.110226313,2.374520224
-0.1333224288,-2.032815157,1.794346008,-0.1333224288,-2.032815157,1.794346008
0.7236661565,-2.112027225,1.578060049,0.7236661565,-2.112027225,1.578060049
0.5815215388,-2.005163472,1.227794659,0.5815215388,-2.005163472,1.227794659
0.4853565821,-1.46317461,0.5947264728,0.4853565821,-1.46317461,0.5947264728
1.061309381,-1.044509637,0.6272445946,1.061309381,-1.044509637,0.6272445946
0.5867080016,-1.666573614,0.713932698,0.5867080016,-1.666573614,0.713932698
-0.1569517262,-1.602380836,0.386873996,-0.1569517262,-1.602380836,0.386873996
0.5109913741,-1.194318214,0.08231471059,0.5109913741,-1.194318214,0.08231471059
2.011325794,-0.7475012056,0.3362847955,2.011325794,-0.7475012056,0.3362847955
3.166939014,-0.7292451257,0.3237550573,3.166939014,-0.7292451257,0.3237550573
4.36865932,-0.3637371583,0.2883832266,4.36865932,-0.3637371583,0.2883832266
4.323561703,-1.142326161,0.4586099564,4.323561703,-1.142326161,0.4586099564
3.826834417,-1.797414455,0.62183879,3.826834417,-1.797414455,0.62183879
2.990263181,-1.048469773,0.2864274164,2.990263181,-1.048469773,0.2864274164
2.083878404,0.7602244936,0.4486288798,2.083878404,0.7602244936,0.4486288798
2.338191604,1.955685155,0.2695756503,2.338191604,1.955685155,0.2695756503
3.592788345,1.941205379,0.5959174362,3.592788345,1.941205379,0.5959174362
3.722588445,1.297021486,1.102525042,3.722588445,1.297021486,1.102525042
2.238759754,0.7757739449,1.087411644,2.238759754,0.7757739449,1.087411644
1.492071618,0.6937054641,1.013961793,1.492071618,0.6937054641,1.013961793
1.180859889,0.1359074768,1.33384505,1.180859889,0.1359074768,1.33384505
-0.1301683487,-1.20611255,1.479886675,-0.1301683487,-1.20611255,1.479886675
-1.516724414,-2.349231761,1.679369091,-1.516724414,-2.349231761,1.679369091
-2.808011009,-1.968892573,1.522964331,-2.808011009,-1.968892573,1.522964331
-3.708241355,-1.536765039,0.7639151648,-3.708241355,-1.536765039,0.7639151648
-4.218439533,-1.054826741,-0.001891220574,-4.218439533,-1.054826741,-0.001891220574
-4.469177796,-0.09403963518,-0.01426627963,-4.469177796,-0.09403963518,-0.01426627963
-3.91223891,1.078027145,0.1434478092,-3.91223891,1.078027145,0.1434478092
-3.208739928,2.131003728,0.8002825093,-3.208739928,2.131003728,0.8002825093
-1.997539261,3.596763678,2.260276882,-1.997539261,3.596763678,2.260276882
-0.5870920324,5.55168954,2.882939117,-0.5870920324,5.55168954,2.882939117
0.3875409355,6.354378379,2.76223447,0.3875409355,6.354378379,2.76223447
1.341816175,7.094589428,2.824741779,1.341816175,7.094589428,2.824741779
2.011199537,7.875013829,2.055797388,2.011199537,7.875013829,2.055797388
2.653808874,7.843897391,0.8672237097,2.653808874,7.843897391,0.8672237097
2.803094011,7.191490882,0.2366121229,2.803094011,7.191490882,0.2366121229
1.619269427,6.256604234,-0.3181492732,1.619269427,6.256604234,-0.3181492732
0.7356926944,5.248999555,-1.532903833,0.7356926944,5.248999555,-1.532903833
0.7454922038,4.465547915,-2.150217693,0.7454922038,4.465547915,-2.150217693
0.4625654891,4.082789246,-1.672905448,0.4625654891,4.082789246,-1.672905448
-0.0230687409,3.430391797,-3.097144178,-0.0230687409,3.430391797,-3.097144178
-0.215347801,1.566221143,-3.522071718,-0.215347801,1.566221143,-3.522071718
-0.3529886775,0.2976952449,-2.626413502,-0.3529886775,0.2976952449,-2.626413502
-0.4755488893,0.08021598475,-3.068121497,-0.4755488893,0.08021598475,-3.068121497
-1.149610765,0.004900923784,-2.909175966,-1.149610765,0.004900923784,-2.909175966
-1.130831245,0.2159419675,-2.825455481,-1.130831245,0.2159419675,-2.825455481
-1.323725807,-0.03764730135,-2.946853078,-1.323725807,-0.03764730135,-2.946853078
-1.280243224,-0.2765782225,-3.145577661,-1.280243224,-0.2765782225,-3.145577661
-1.254990709,-0.214520118,-3.47786082,-1.254990709,-0.214520118,-3.47786082
-1.28903151,-0.03120470108,-4.447039614,-1.28903151,-0.03120470108,-4.447039614
-1.380854054,-0.2475567107,-4.564574691,-1.380854054,-0.2475567107,-4.564574691
-1.768568008,-0.831653653,-3.986299002,-1.768568008,-0.831653653,-3.986299002
-2.269057862,-1.666560755,-2.888092846,-2.269057862,-1.666560755,-2.888092846
-2.532402509,-3.19128552,-1.964682993,-2.532402509,-3.19128552,-1.964682993
-2.636928467,-4.826844402,-1.206652795,-2.636928467,-4.826844402,-1.206652795
-3.242355782,-5.793723103,-0.1611360261,-3.242355782,-5.793723103,-0.1611360261
-4.03609676,-6.126137194,0.8866174153,-4.03609676,-6.126137194,0.8866174153
-3.919070802,-4.744403435,0.9578367314,-3.919070802,-4.744403435,0.9578367314
-3.00719678,-3.953126801,1.813247692,-3.00719678,-3.953126801,1.813247692
-1.754088816,-3.39696942,1.730460103,-1.754088816,-3.39696942,1.730460103
-0.8079524594,-2.782261651,1.895526747,-0.8079524594,-2.782261651,1.895526747
-0.08959317716,-3.03035203,3.168423115,-0.08959317716,-3.03035203,3.168423115
0.5677724149,-3.376596494,3.569768119,0.5677724149,-3.376596494,3.569768119
0.2737561509,-3.297723449,3.486063416,0.2737561509,-3.297723449,3.486063416
0.3666255732,-2.914188242,3.507520045,0.3666255732,-2.914188242,3.507520045
0.9435703056,-2.560274266,3.213928144,0.9435703056,-2.560274266,3.213928144
1.512136501,-1.569021587,2.924891422,1.512136501,-1.569021587,2.924891422
1.521275501,-0.7696540007,2.196107776,1.521275501,-0.7696540007,2.196107776
0.9756360075,-0.1422054079,2.007563519,0.9756360075,-0.1422054079,2.007563519
0.3165489984,0.03653846332,1.49574943,0.3165489984,0.03653846332,1.49574943
-0.5348983193,0.09025017977,1.195268938,-0.5348983193,0.09025017977,1.195268938
-1.519676249,0.09866495689,1.336959675,-1.519676249,0.09866495689,1.336959675
-1.941825557,-0.1503343539,1.647541289,-1.941825557,-0.1503343539,1.647541289
-1.605386447,-0.2240940021,1.764704318,-1.605386447,-0.2240940021,1.764704318
-1.490121653,-0.1455459505,1.770793867,-1.490121653,-0.1455459505,1.770793867
-1.364843415,0.3385866427,1.249593818,-1.364843415,0.3385866427,1.249593818
-0.5353144989,0.8649301919,0.7598334484,-0.5353144989,0.8649301919,0.7598334484
0.001917231798,0.6518722554,0.5805526938,0.001917231798,0.6518722554,0.5805526938
0.08361877893,-0.1445952257,1.073997013,0.08361877893,-0.1445952257,1.073997013
-0.375337872,-1.620349623,0.2812486986,-0.375337872,-1.620349623,0.2812486986
-0.1023766709,-1.991902424,0.1895068189,-0.1023766709,-1.991902424,0.1895068189
-0.8944482551,-2.805168187,-0.07725859625,-0.8944482551,-2.805168187,-0.07725859625
-1.607523459,-2.874141186,-1.585586937,-1.607523459,-2.874141186,-1.585586937
-0.6833207021,0.1374988377,-1.78219672,-0.6833207021,0.1374988377,-1.78219672
