-0.1685299358,0.4078378736,-0.3153783472,0.6691473126,0.9478061795,0.294023931
-0.02735679348,0.2553656309,0.04501797625,0.6695433259,0.9526661634,0.135217756
0.02035012959,0.4547060077,0.1637104066,0.6624295115,0.9636572599,0.03052143939
-0.1807119565,0.7262459438,0.02172857834,0.6327994466,0.8884463906,0.004296227358
-0.7670505402,0.9008987464,-0.07465265153,0.5993647575,0.734760046,0.007717593573
-1.276126436,0.9820461668,0.1198950842,0.565746069,0.5806426406,0.01123190112
-1.399907129,1.019174413,0.2309317391,0.5400351286,0.4590803385,-0.003916162532
-1.347570208,1.021405533,0.1257911565,0.5121555924,0.3793391585,-0.01328676194
-1.111620349,1.179142856,0.008421791387,0.460085094,0.3259462416,0.004094095901
-0.8040186271,1.445591022,-0.1726961155,0.3941473365,0.3440069854,0.07368702441
-0.2666694075,1.51125212,-0.3842978619,0.3359794617,0.4723124206,0.1762730479
0.3461702297,1.24435884,-0.5209544035,0.3350713253,0.6841935515,0.2807693779
0.7827151423,0.8228115904,-0.5500083563,0.4074928164,0.9156562686,0.3521146774
0.9065449356,0.3285641381,-0.4389462747,0.525613606,1.17301476,0.3845852911
1.039222637,0.0930816038,-0.3875413739,0.5428506136,1.755966783,0.4834140837
2.346846619,0.7662348399,-0.1216211773,0.6793935299,1.879136562,0.4304938912
0.6071954938,0.19655513,-0.04139408666,0.8785851002,1.668442488,0.193651244
-1.606719742,-0.4936527012,0.1965533765,0.9893524051,1.327773333,-0.09965386987
-2.03457749,0.1576207115,0.8769932624,0.9734527469,0.9980629683,-0.3286569715
-1.870535513,0.9138280783,1.342334646,0.8459624648,0.6604087949,-0.5067917705
-1.686279016,1.586892759,1.364394064,0.6475847363,0.3109033704,-0.6803138256
-1.652293745,2.008632902,1.21851099,0.4120824933,0.2058826834,-0.8133714795
-0.6589642595,2.304502685,0.7091146302,0.1430084258,0.3486198783,-0.8377785683
0.7343307584,2.758541753,0.03662380352,-0.1447868794,0.6418075562,-0.7744736075
1.159000524,3.07420257,-0.2262763145,-0.3423547745,1.011859179,-0.6022740602
1.347819799,2.844138554,-0.1322562608,-0.3893342614,1.336108327,-0.3616058528
1.27124977,2.288992396,0.1277218323,-0.2979190946,1.704356074,-0.1085661426
1.581797482,1.524963542,0.5225742598,-0.1378074586,2.03695178,0.03261362389
1.780279488,0.71378043,0.8625842133,-0.0179333277,2.243415833,0.05150502175
1.622299588,0.5158166023,0.9013052814,0.01670294628,2.317340851,-0.01900163665
1.287783556,0.848176041,0.9071686204,-0.03607833013,2.302449703,-0.143855691
1.104866783,1.48801942,0.6312427243,-0.2123926431,2.175928593,-0.2739345729
0.7056868477,2.503530342,-0.2088143076,-0.5645768046,1.998774052,-0.3196938038
0.4100736698,3.767292387,-0.9253516351,-1.000430584,1.935612679,-0.2100014091
0.7039578319,4.486023717,-1.041268463,-1.348817706,2.115124464,0.02545984089
1.346220547,4.18976435,-0.8816483947,-1.522450447,2.516219854,0.3418106139
1.914274117,3.149049429,-0.4242176382,-1.518933892,2.919000387,0.6564170122
1.864495649,1.722541293,0.3029974429,-1.418758869,3.261418581,0.877068162
1.679644693,0.7030974157,0.7577975587,-1.339550734,3.501972675,0.9687709212
1.476461961,0.4022974828,0.7994739694,-1.276822329,3.552238703,0.884997189
1.037626892,0.1405181855,0.7902741794,-1.218844533,3.384522438,0.6212646365
0.5604939484,-0.2500312841,0.8399953649,-1.223796844,2.984245539,0.2458324283
-0.1852946081,-0.3678466394,0.8202899629,-1.319286823,2.368510008,-0.1771947294
-1.182144668,-0.3133063632,1.184861526,-1.392482758,1.661925197,-0.6160562038
-1.812986411,-0.4795613398,1.682350445,-1.350521326,1.059203148,-1.024465322
-1.542345762,-1.254496496,1.92831784,-1.189371586,0.6820735335,-1.389771104
-0.6344611019,-2.446303311,2.079265358,-0.943634212,0.4966948926,-1.700755596
0.0668938541,-3.539915417,2.122116657,-0.7020348907,0.5660941601,-1.94022119
0.7235410688,-3.715976918,1.831945378,-0.4823260605,0.6924380064,-2.048889637
0.8716542395,-3.391965328,1.601075014,-0.2774381638,0.8598600626,-1.985450149
0.5487526572,-3.095267862,1.541525677,-0.0942710042,1.084331155,-1.766185164
0.2070972746,-2.654218039,1.556795727,0.1089971587,1.321774006,-1.425428987
-0.4048182335,-2.486171211,1.571942443,0.3051835597,1.507057905,-1.034112692
-0.9554577273,-2.370382685,1.621630311,0.471940577,1.591640115,-0.7354366779
-0.9946066654,-2.467347853,1.700391128,0.6064542532,1.515020967,-0.649240315
-0.7692384056,-2.650296482,1.669078291,0.7086807489,1.297591209,-0.7872112393
-0.3237304343,-2.704382877,1.454217981,0.7753862739,0.9817487597,-1.078311443
0.1375333245,-2.67443899,1.139189908,0.8474146724,0.6846960187,-1.432451487
0.6570949585,-2.645949977,0.929587373,0.9489071965,0.4428380132,-1.763926029
0.9665928693,-2.678831087,0.8653992707,1.058471084,0.3000883162,-2.014153004
1.316262632,-2.425196226,1.027290207,1.174960256,0.2263314724,-2.150798798
1.346589381,-2.07168294,1.379239604,1.291236877,0.09821610898,-2.179725647
0.4465174406,-1.652172164,1.372044725,1.32725203,-0.1712714881,-2.11238265
-0.5604191296,-0.985043595,1.439792565,1.282745481,-0.5313314199,-1.975201249
-1.174720071,-0.3168000506,1.333787767,1.23454237,-0.8530239463,-1.83138895
-1.309564011,-0.06683131026,0.7089443882,1.163040996,-1.019973278,-1.678381085
-1.044642324,0.09524301962,0.0479267033,1.068587661,-1.037859082,-1.458702207
-0.7765969517,0.2455282736,-0.5144435603,0.9628514051,-0.9782945514,-1.174387932
-0.6582230857,0.3333534182,-0.9348784651,0.8518334627,-0.9275850058,-0.9073266983
-0.7118284192,0.410924003,-1.003099768,0.7430398464,-0.8990268707,-0.7258256078
-0.7805886517,0.3715713591,-0.8780044853,0.6649406552,-0.8412979841,-0.5795613527
-0.54324763,0.1257825348,-0.7133925997,0.629234612,-0.7844384313,-0.453795433
-0.4620236373,-0.06961538802,-0.6635165159,0.6107147932,-0.7576008439,-0.3475217223
-0.5045084418,-0.1207119535,-0.7562246103,0.5674986243,-0.6994664073,-0.2441111654
-0.4964350254,0.07014657229,-0.898197963,0.5103724599,-0.6509665251,-0.103211306
-0.6843231571,0.3129915982,-1.041921959,0.4368510842,-0.686658442,0.07981417328
-1.066411672,0.5445522829,-1.181327507,0.3384658992,-0.7993053794,0.2610777318
-1.358524149,0.7900976538,-1.261014207,0.2002835423,-0.9561210871,0.4092964828
-1.403329505,0.9466112808,-1.286304716,0.05181156844,-1.123255968,0.5114374757
-1.321388304,1.016190721,-1.297745563,-0.08953277767,-1.228629351,0.5713410378
-0.9147112909,0.8960808247,-1.226616847,-0.1717782468,-1.193368196,0.6302517056
-0.2403390344,0.448356931,-0.8996353023,-0.1307160258,-1.044483423,0.7196742892
0.3786638015,-0.1393523566,-0.6578489917,-0.02956626751,-0.8358206153,0.8146737814
0.9490835161,-0.5218018141,-0.7034101349,0.04680467024,-0.6320949197,0.8785601258
1.154277587,-0.5324807368,-0.7249930212,0.07845398784,-0.5318656564,0.8651068807
0.93130879,-0.2598261174,-0.8465197982,0.04847611114,-0.550589025,0.7920070887
0.5870306576,0.0554623595,-1.017942533,-0.03465429321,-0.6459975839,0.6970182657
0.243437585,0.3677537005,-1.034587378,-0.1113394871,-0.8144097328,0.6013351679
-0.2309761628,0.4290405283,-0.8229846088,-0.1393137872,-1.042918801,0.4808886349
-0.494648142,0.2454959788,-0.4911813427,-0.1315333694,-1.207211852,0.3320853114
-0.217228208,0.05087620076,-0.2177139456,-0.1288776994,-1.293714523,0.1818311214
0.1463379777,-0.1156046935,-0.1664654044,-0.1261879057,-1.280212045,0.04190170765
0.6560913344,-0.3190063284,-0.1572065777,-0.09383267909,-1.165593386,-0.09031493962
1.114556402,-0.4930103117,-0.1213975977,-0.05032994971,-0.9846643806,-0.2005540878
1.232238194,-0.5801534653,0.06838906109,0.009869871661,-0.8459973931,-0.2902379334
0.9913152226,-0.5811842697,0.2502858434,0.07020991296,-0.8150416017,-0.3599304557
0.3131985189,-0.4324620272,0.4329086019,0.04347684607,-0.9420685768,-0.3608523905
-0.8589923263,0.2741185544,0.6883598653,-0.08389602602,-1.203226924,-0.2743553221
-1.907201987,1.171119124,0.877588598,-0.2616640627,-1.53152442,-0.09393681586
-2.514908353,1.596376627,0.856006004,-0.4158664048,-1.781920671,0.1354479045
-2.40722247,1.662274456,0.7124971122,-0.4827767313,-1.833676338,0.3561515212
-1.65549634,1.508027312,0.5039724352,-0.4884407222,-1.663424253,0.5356158018
-0.4277262309,1.187877659,0.2625508662,-0.4987567961,-1.382113218,0.6270236969
1.044771503,0.8051327258,0.04239771075,-0.5401667953,-1.094334364,0.6267858744
2.090624372,0.4225324616,-0.198698864,-0.5578576922,-0.7679764628,0.538171947
2.808537664,0.1882049426,-0.4692839837,-0.4440781176,-0.3770601451,0.4433391094
2.998680296,-0.3049883245,-0.736278093,-0.3079290688,-0.001466541318,0.3070769012
2.482763156,-0.3665560151,-0.7766440057,-0.2682420909,0.2131717205,0.2568696439
1.587685371,-0.1214870296,-0.5213680989,-0.3629879951,0.18339926,0.219229877
0.4215454964,0.6080787064,-0.03178571584,-0.5612741709,-0.08209766448,0.1698402166
-0.6649485946,1.444576292,0.413643345,-0.7636271715,-0.4617174268,0.04605008289
-1.441963479,1.653488215,0.6108443717,-0.987367332,-0.8129218221,-0.205077216
-1.485983238,1.522705826,0.8701771527,-1.057555556,-1.04302752,-0.4755249619
-0.9908879371,0.7923074388,0.9218854203,-0.9535380602,-1.075297356,-0.6378608346
-0.2436106034,-0.1311348556,0.8557572899,-0.7809078097,-0.8872002959,-0.5987232924
0.5897416702,-0.5691676687,0.8820069989,-0.629961729,-0.5597018003,-0.4090420306
1.155104686,-0.5378215133,0.9387018228,-0.5005801916,-0.2223678678,-0.1599659324
1.1855045,-0.350156669,0.8563988027,-0.399122268,0.06070698425,0.0805966109
0.9175690184,-0.08190583753,0.6382733536,-0.3823551238,0.2695827186,0.2506770194
0.3866419408,0.3545943592,0.4732081714,-0.4720309675,0.3163483441,0.3631848991
-0.6180477272,0.9990601377,0.3665191902,-0.6031651497,0.1442641467,0.4454235733
-1.796197189,1.582910996,0.3377089831,-0.781195581,-0.1248051301,0.5534493923
-2.342447508,2.054396874,0.1312795248,-0.9231330156,-0.3163623512,0.6708561778
-2.070608004,1.951409085,-0.1670391127,-1.039451957,-0.3289404511,0.7264126539
-1.168186286,1.619562272,-0.436128733,-1.099419951,-0.2229637802,0.750957191
-0.3072463325,1.188701543,-0.6576803571,-1.115457416,-0.04424409568,0.7785453796
0.2143225496,0.7991144884,-0.9977288891,-1.166669488,0.2275833786,0.8280854821
0.4056424094,0.8603340963,-1.434825006,-1.236889958,0.4761865139,0.9145655036
-0.1398234812,1.583934786,-1.733425675,-1.390576363,0.588975966,1.085806251
-1.536777022,2.449182081,-1.95481714,-1.660630822,0.593313992,1.336761236
-2.859634814,3.334240577,-2.226183766,-1.973809361,0.5182255507,1.609774113
-3.814416834,3.925150998,-2.46409645,-2.30143714,0.4035042524,1.905286193
-4.492199191,4.362408443,-2.669066649,-2.660735369,0.2381799966,2.227405787
