lsm6dsr_accelerometer.x,lsm6dsr_accelerometer.y,lsm6dsr_accelerometer.z,lsm6dsr_gyroscope.x,lsm6dsr_gyroscope.y,lsm6dsr_gyroscope.z
10.533804,7.746763,7.147959,2.8108137,4.4843826,-3.2274115
25.57748,-0.16211374,8.918648,3.5452049,2.039619,1.8794243
-2.1415763,-4.610969,-0.5072784,1.1607625,0.7660025,-0.7319477
11.212169,-0.19740787,-5.536393,-2.1372018,-1.5671287,-0.644902
25.732414,13.375878,22.734207,-1.847813,-3.3529406,0.025502874
-5.453243,2.5028925,-2.6662025,-0.43080002,-2.1714094,-1.0213367
-5.459823,6.750751,2.0542383,1.5510939,-0.72171605,-0.2623589
7.8556366,28.020552,17.324036,1.8041373,2.5180652,0.19608197
5.89771,-5.933004,3.888935,0.9546015,3.0632463,0.80326414
0.99661064,-3.6987057,-7.375876,-1.1810732,-0.845718,-0.266024
11.164312,10.328021,5.432306,-3.3227036,-1.0025531,-1.6071391
8.740981,8.873783,6.2668023,-0.23609246,-1.7659594,-0.70934635
-3.9511483,4.1892343,-0.28115666,-0.083380654,-1.2077978,1.4835953
5.323432,13.23889,4.7395835,2.2598295,4.3671,-2.81906
17.06262,6.931409,4.045665,4.0445724,1.6166073,0.9889617
4.475775,-7.092326,0.8153543,1.8418572,-0.65910417,1.8322364
9.023932,-2.4388845,-4.033701,-3.8330665,-0.62795097,0.43614495
25.418955,12.943376,12.773485,-1.9521152,-6.730315,3.1480014
3.6197424,3.6059837,-2.5112674,-2.2534156,-1.7488557,0.12140589
-4.7228336,8.105088,4.7778687,-0.25793025,-0.06963659,0.39598173
3.293122,7.825128,3.551547,1.0480611,2.0496979,0.5289937
13.619349,-8.013563,-0.19501504,1.6587558,-0.035734564,3.3570638
6.62094,-3.9948175,-1.7910278,-2.6539786,-0.57709795,-0.7600467
16.01935,-1.6749759,-9.212367,-3.47511,0.7229377,0.15836215
14.379069,4.005585,2.6943183,-1.9547112,-0.33306447,-0.3155026
-6.022136,1.4195421,4.284947,-0.24678229,0.106440134,0.31336465
10.136595,2.7816563,-0.05503492,1.8023049,1.0176716,1.1299148
26.155346,-4.3782673,3.455236,2.1436157,-0.58885676,2.72896
4.6522455,-0.69332033,4.1234317,1.7859647,-0.44271156,-0.59939384
6.687341,-5.1924253,4.962116,2.1355221,-0.8104416,-1.5924788
12.936795,-2.6668007,-1.5421742,0.70201623,2.496991,-2.1769068
3.2004004,4.2257247,-6.2177496,-0.029931515,0.0022906773,0.2678565
2.3138595,2.900101,-9.40798,-0.33138463,0.74538636,0.72095245
13.786247,-1.4356936,4.558925,2.6820776,0.40147936,2.050156
11.876177,-18.005991,-8.279764,3.5636828,-1.9214201,5.949958
3.4354951,-2.9168508,-0.9906286,-0.9136748,-1.0741749,0.24968381
1.4859428,-7.629515,0.29671,-7.9933944,-3.9570684,2.6469538
-0.49172506,-17.291134,3.8398821,1.394717,2.1307878,0.7004891
-1.0570294,8.0404825,0.23688944,3.9735615,5.962022,-1.1169342
-6.521638,-6.346962,7.179066,-0.62902,3.6125507,-0.8365553
5.496912,-24.05684,8.571091,9.133694,-5.2651978,-0.6658235
2.937788,-2.1014965,-0.08793623,-2.4201767,1.49963,-0.8127323
4.805386,-25.565516,-16.380665,-6.8483615,-2.3138895,-0.0010689828
7.830512,-10.049855,7.3322067,-3.3776798,-1.9174496,-0.067498624
1.1234303,9.9756775,5.562116,5.4716644,3.2408502,-1.4539692
-9.022138,-15.09572,7.664809,-4.481328,-0.71392775,2.3425992
5.4370914,-18.991236,5.0123653,6.5313315,0.8446491,-2.1252904
-1.4955142,-1.4709877,-31.76831,0.15698774,4.579064,-0.63528115
0.39601216,-2.609373,-1.2436695,-5.410274,-1.5292561,-1.1079242
-6.1154566,-33.147175,-13.222738,-4.5805907,0.3579565,2.993915
1.4482559,2.3012972,12.120245,2.0449638,-4.479954,-1.2592616
-3.7334015,-8.050652,-18.943977,0.41278005,8.090825,-2.7701924
1.7862421,-27.94458,3.8967116,6.6130323,0.42041564,5.7667036
3.5336008,-21.512074,3.394817,2.7882123,2.3080864,0.045966256
-0.2955136,0.30388847,-3.6412778,-2.3795555,2.9847524,0.13973132
-7.1007013,-50.42754,-13.219747,-8.653721,-2.160414,1.9311936
4.6839504,-4.4488554,12.170494,-2.0832946,-6.5580564,-1.5037532
-0.028115666,1.791626,-0.08554341,7.6110044,4.62671,-2.6451213
-18.163319,-32.82594,8.457432,1.9095086,3.2981172,4.5208807
-2.559722,-31.982468,-4.682754,10.516652,-6.6712155,-2.7917247
5.3342,-3.1369905,-6.3625154,-1.4709202,1.7671812,-0.25136364
0.2883351,-11.119447,-8.450851,-8.113731,-3.2170272,-0.32359633
5.009374,-12.260823,12.092129,-3.1002026,-1.5966021,-0.26877278
0.357727,19.323837,9.117252,4.778658,2.0903194,-1.6242429
-6.302695,-15.483357,2.2474587,-4.347247,-1.4214416,2.3036578
5.238487,-19.473389,15.458831,7.9208565,-1.2624686,0.06398625
-10.024731,2.7062824,-26.772097,-0.56930965,0.9700254,0.039857782
1.3411771,-5.038088,1.0612168,-4.82325,0.42896748,0.17256436
-17.641085,-35.0716,-20.411974,-6.5801992,-0.36039987,4.4303226
5.3826547,0.7316055,16.031313,0.8131904,-5.723181,-0.61588675
-3.3343983,-2.7302105,-1.2065809,6.4532957,6.27951,-0.9820897
-1.7940187,-14.456238,7.9686975,5.191438,4.1870527,-0.31321192
5.3359947,-22.37349,-22.45305,3.4946573,-3.1565533,1.1598462
-0.8243274,-0.40857446,0.3804588,-2.199661,1.7314465,0.4280512
0.94396853,-41.748177,-25.989044,-11.176672,-1.9828103,0.8252546
11.394023,-8.585447,3.7339997,-2.59381,-4.6914597,-1.264912
-1.4273187,6.799206,5.355137,6.1196203,6.883027,-2.9803238
-5.8821564,-12.583855,11.2343025,-1.2983558,2.4626307,3.6104128
5.1649075,-23.508286,5.203791,7.661399,-3.1961055,-3.4352522
3.1746774,0.73579293,-17.962322,-1.4671024,-4.7363567,0.64047337
0.87637126,-5.5340004,-5.2055855,-6.051969,-1.9374548,-0.8050967
-7.272386,-30.29134,-0.71246296,-6.689083,2.3929942,2.4490395
6.6681986,6.3517475,15.513865,2.7288074,-4.7117705,-1.7355697
-6.6759753,-14.379667,-25.983662,-0.74111044,5.052776,0.025808297
-3.2416766,-22.247868,4.2203407,4.638163,6.2579775,3.1684647
2.2863421,-26.400013,2.9946175,3.3576746,4.627321,-0.5128063
0.8985049,-0.36251262,-6.07418,-1.6152328,5.1531076,-0.06642964
-5.885147,-57.15795,-22.325634,-11.401311,-4.8928866,1.3405043
8.643474,0.4941179,11.42154,-2.2109616,-7.3420787,-2.2937315
