x acc,y acc,z acc,x gyr,y gyr,z gyr
-0.09230041504,0.3253326416,-0.1057281494,-1.484485626,0.7581694722,-0.7425308228
0.1939086914,0.444732666,-0.159286499,-1.673187971,1.132957935,-1.166507721
0.6775665283,0.6690216064,-0.5727386475,-1.844581008,0.8400012255,-1.277730584
1.795394897,1.32232666,-1.327545166,-1.51502037,-0.3016485274,-0.867061615
2.778564453,2.013000488,-1.51109314,-0.5908856392,-0.465407908,0.1971777827
1.833374023,1.357162476,-1.414215088,0.6456184387,-1.058755636,1.081729412
0.8194885254,0.1828308105,-0.4756774902,0.6377983093,0.270804584,1.174509645
0.02690124512,-0.05410766602,0.04919433594,0.403541863,1.237155437,0.6112226248
-0.2380981445,1.051544189,0.9152679443,0.1158938482,1.75730598,-0.292255044
-0.03924560547,2.08140564,0.9742584229,-0.1741419733,2.409094334,-1.954965591
0.325958252,2.624755859,0.2760314941,-0.4567896426,1.950109839,-2.832971573
0.5329284668,1.280822754,-0.3098297119,-1.83748126,-0.03576865047,-1.102992892
0.267578125,0.4094696045,-0.4933166504,-2.033800364,0.3996493816,0.1282615662
0.08213806152,0.1847991943,-0.2204284668,-1.017050862,0.4418972433,0.1977615505
0.02763366699,0.1865234375,-0.03823852539,-0.2300198823,-0.5716598034,-0.2257918566
0.09954833984,0.5123291016,0.008590698242,0.1195445061,-1.940710187,-0.8470261097
0.3488769531,1.090454102,0.01133728027,0.6080300212,-2.385191917,-1.173920393
0.6675415039,1.509628296,0.1580963135,1.25308919,-1.348642111,-1.054813862
0.9523925781,0.9867401123,0.3606719971,0.04595231265,0.839299202,-0.8417375684
0.9801940918,0.631149292,0.3329772949,-0.7755556703,0.005087703001,-0.4436568022
0.7730560303,0.5108032227,0.16847229,-1.812897682,0.05579216033,0.1638664305
0.5575256348,0.6791534424,0.0005950927734,-2.314121485,1.119425893,0.5472977161
0.4041595459,0.8576049805,-0.2248382568,-2.255357504,2.274400711,0.4647357166
0.2903747559,0.9466094971,-0.6351013184,-1.560557842,2.229787111,0.1651420891
0.3601379395,0.8833312988,-0.316696167,-0.2506753504,0.1646576524,-0.03808986023
0.4694671631,0.8262176514,0.03677368164,0.1103978828,0.4640235901,-0.1192049533
0.4161834717,0.8077545166,0.1402282715,-0.1075203344,1.053629637,-0.2382003218
0.3435516357,0.7957611084,0.1384124756,-0.2724272609,1.053401351,-0.3435874581
0.2721405029,0.846572876,0.119644165,-0.4070436656,1.043182254,-0.4490244091
0.3046722412,0.9153137207,0.09477233887,-0.7531382442,1.24668932,-0.7199230194
0.4441680908,0.9371795654,-0.01557922363,-1.162803292,0.911467433,-1.012066722
0.6286468506,0.6941680908,-0.323638916,-1.157705665,0.6190277934,-1.234330654
0.9171905518,0.698425293,-0.2584228516,-0.08424350619,0.01799844205,-1.232374907
1.069915771,0.7852478027,0.07484436035,0.4714535475,0.07447130233,-0.8837204576
1.1118927,0.9812469482,0.2039794922,0.464040637,-0.4565523565,-0.1272074878
0.8925476074,1.254043579,0.1047058105,-0.0990357697,-0.1507636756,0.4792475402
0.5949249268,1.485641479,-0.6361236572,-0.1254026592,0.2505739033,0.7687491179
0.803024292,1.576431274,-0.5594329834,1.882095933,-1.500344038,0.911663413
0.5750732422,1.533660889,-0.2426147461,2.456848145,-0.5692807436,1.523136973
0.2215423584,1.399215698,-0.4826202393,2.964406967,-0.6471827626,1.781866193
0.08932495117,1.407180786,-0.08410644531,3.763596058,-0.4492587745,1.773426414
0.04023742676,1.416519165,0.1267547607,4.117708683,0.4691296816,1.507294297
-0.2001647949,1.340682983,0.2856903076,4.601241589,2.293985605,0.9816592932
-0.3314666748,1.025863647,0.7119140625,3.914260626,3.205380201,0.295443356
0.4324035645,0.9036407471,0.2321929932,2.125455379,-0.6136114597,0.2163671851
1.167037964,0.9588012695,-0.3582000732,1.199076533,-2.799885273,1.194227695
1.333938599,0.7712554932,-0.03677368164,1.507456779,-0.6554489732,2.80063796
0.7293701172,0.4778594971,-0.01000976563,1.306923628,-1.526083946,2.318350315
0.4783325195,0.5936279297,-0.09260559082,0.8737160563,-2.438171625,0.7309245467
0.1864776611,0.6980438232,-0.06985473633,0.743789196,-2.215287924,0.118486166
-0.05323791504,0.6440124512,-0.1135406494,0.6589909792,-1.446667671,-0.0792215839
-0.09259033203,0.606048584,-0.2094573975,0.5428094864,-0.5203238726,-0.04786765575
0.0107421875,0.5160675049,-0.2234954834,0.4163833559,0.2378069609,0.06259227544
0.1705627441,0.4660949707,-0.1701660156,0.1129316092,0.7338888645,0.04477545992
0.2588195801,0.3893280029,-0.08949279785,-0.2397872955,1.189543009,-0.07598424703
0.2216796875,0.3461151123,-0.06771850586,-0.5199853778,1.448283672,-0.2444289178
0.1828460693,0.3224334717,-0.05949401855,-0.7831549644,1.408028126,-0.4991770387
0.2465362549,0.2510223389,-0.05731201172,-1.082821846,1.183089614,-0.7242293358
0.335067749,0.1854248047,-0.1293792725,-1.454138398,1.101963878,-0.9075016975
0.5024719238,0.1449279785,-0.2405090332,-1.848491549,1.371083498,-1.034498572
1.164505005,0.3294372559,-0.3979797363,-2.206293821,1.571252823,-0.9120024443
1.789123535,1.010070801,-0.5661621094,-2.329378605,1.898807526,-0.4855459332
1.975448608,1.754440308,-1.347869873,-1.794923186,1.222649217,-0.2428533882
1.857055664,1.830825806,-1.634231567,-0.3430090249,-0.9755942225,0.3329721093
0.9984893799,0.7195129395,-1.093048096,0.2892768085,0.1979852468,0.864393115
0.1327514648,0.6501159668,-0.4463500977,0.7914222479,1.469109893,0.6748735309
-0.1895294189,1.205963135,0.4261016846,0.3187396228,1.565869689,0.1238388568
-0.09953308105,2.02142334,0.6552124023,0.1540345699,1.174832463,-1.205964327
-0.01419067383,2.48135376,-0.1080780029,0.2681451738,0.8300801516,-2.30430007
0.2642822266,1.14491272,-0.1357879639,-0.07430752367,-1.755509734,-1.390242457
0.142791748,0.4482727051,-0.006790161133,0.2258509696,-0.02087146044,-0.6330685616
0.1001434326,0.1115112305,0.06344604492,0.5200900435,0.6599619389,-0.5954162478
0.08505249023,-0.05335998535,0.1384735107,0.6156346798,-0.2582102418,-0.7315735221
0.1203918457,0.2490386963,0.1514434814,0.4703659117,-1.685723662,-1.072183847
0.4153442383,0.7600708008,0.1763153076,0.2996234596,-3.184954166,-2.039025545
1.175994873,1.327178955,0.4513092041,0.01857475005,-3.896939754,-2.771907568
1.832504272,1.550811768,0.7095947266,-0.8509529233,-2.663822174,-1.551398635
1.129089355,0.9350585938,0.3523864746,-2.380359888,-1.788815975,0.6906926632
0.6291809082,0.6285095215,0.1358337402,-3.118281603,-0.6713866591,1.031061411
0.367477417,0.832901001,-0.04998779297,-4.158166885,1.601967812,1.556233644
0.317779541,1.121444702,-0.3466491699,-5.205397606,5.76293087,1.353311181
-0.395111084,1.507202148,-3.355636597,-1.921081662,6.864264965,0.1784190089
0.5423583984,1.112747192,0.06787109375,2.868774891,-0.2538410723,0.09214244038
0.4588165283,0.7524414063,0.2485198975,1.16696763,-1.454890728,0.4657962024
0.4490509033,0.7138824463,0.235458374,0.5609086156,-0.835334301,0.05466484278
0.393951416,0.799621582,0.3882293701,0.7576706409,0.5612649322,-0.06590285152
0.2628173828,0.8462677002,0.3699493408,0.1083994433,1.463010788,-0.122433506
0.2054595947,0.8524017334,0.2145690918,-0.6727530956,1.281850815,-0.3309747279
0.2191467285,0.907623291,0.1015014648,-0.9058633447,0.8146615028,-0.519770205
0.2123565674,0.9240875244,0.04168701172,-0.7714730501,0.370521605,-0.627384007
0.2768859863,0.8109588623,-0.02743530273,-0.763141036,0.3138180971,-0.8620556593
0.5795135498,0.8806304932,-0.04806518555,-0.968513906,0.8476628661,-1.144021869
0.842086792,0.9151000977,-0.2396850586,-1.108211398,0.7256136537,-1.016749859
1.104415894,0.9419555664,-0.4099731445,-0.1400862634,-0.5914113522,-0.7163298726
0.9888305664,1.048904419,-0.01274108887,0.6426271796,-0.7976292372,-0.1903976351
0.9205780029,1.207565308,-0.08108520508,0.4819892645,0.1123395935,0.1173561886
0.9074554443,1.211975098,-0.5095214844,0.9298317432,0.05533569306,0.4691299498
0.9395599365,1.180007935,-0.1876220703,2.083547592,-0.6155270934,1.01666522
0.7779083252,1.220611572,-0.4203491211,2.344841719,-0.3944780827,1.612716317
0.4231414795,1.338226318,-0.4005126953,3.111900806,-0.7385579348,1.723209858
0.3207397461,1.29385376,0.1232910156,3.577615738,-1.772743583,1.757219434
0.1490936279,1.22694397,0.1941223145,3.412001133,-1.755954981,1.597793341
-0.07769775391,1.342941284,0.8322753906,3.5941751,0.2256600261,0.9153777361
0.179107666,1.049118042,1.062744141,2.451705217,1.214316726,0.5814402103
1.059371948,1.092147827,-0.8945465088,1.60801208,-1.642139792,1.555773377
1.366012573,1.224884033,-0.1058959961,1.454000473,-1.702556968,3.340476513
0.9822235107,0.8533477783,0.09373474121,0.7117156982,-2.160647869,3.92898488
0.8008422852,0.2720184326,0.004867553711,0.07961466908,-3.542084932,2.505002022
0.5233001709,0.3720855713,-0.1024780273,-0.2479895651,-3.62624979,1.041783333
0.2358093262,0.5334472656,-0.1062469482,-0.4555755258,-2.797300816,0.3554752767
0.1106719971,0.5787506104,-0.1240386963,-0.5858456492,-1.866747856,0.2221835405
0.06739807129,0.6621551514,-0.1311950684,-0.7200260758,-1.007975578,0.4957357049
0.08258056641,0.5539245605,-0.07569885254,-0.9339354038,-0.7258527875,0.8664386868
0.08056640625,0.4652404785,-0.07669067383,-1.104751706,-0.9218177795,0.9283987284
0.03746032715,0.4714050293,-0.04521179199,-1.284251094,-0.781898737,0.7004625201
0.08695983887,0.428024292,-0.06634521484,-1.412951827,-0.2045661956,0.4126030207
0.1008148193,0.436050415,-0.09661865234,-1.472141147,0.2731596231,0.1640560478
0.1153411865,0.3920135498,-0.1320648193,-1.537065744,0.5166029334,-0.01923228428
0.1851348877,0.3679962158,-0.08027648926,-1.713975787,0.6717796922,-0.2492207438
0.4176025391,0.3972473145,-0.06184387207,-2.08614254,0.3868584931,-0.4760211408
0.8926544189,0.5202331543,-0.1943511963,-2.49465251,-0.08429810405,-0.4662992656
1.629364014,0.8594207764,-0.6782989502,-2.752949476,-0.08776846528,-0.1590202749
2.077011108,1.291000366,-1.122711182,-2.461682081,0.9936509728,0.4769226015
1.908859253,1.63053894,-1.498809814,-1.197877884,0.747721076,1.087755919
1.169799805,1.377868652,-1.063659668,0.02417591028,-1.681778193,1.26669693
0.696472168,0.4315032959,-0.4141235352,-0.1865118295,-2.236694336,0.9997045994
-0.06163024902,-0.01156616211,0.009323120117,-0.5113397241,-1.752203941,0.8984664083
-0.3659515381,0.3899078369,0.3722229004,-1.074109316,-0.6400949955,-0.04459862784
-0.04130554199,1.262649536,0.584564209,-1.627248883,1.38350606,-1.362043619
0.3299102783,2.238021851,0.3833007813,-1.765796661,2.739740372,-2.903875113
0.8835754395,3.03213501,-0.7727966309,-0.7630859017,0.8937541842,-3.320303202
0.6903686523,1.08555603,-0.5932159424,-0.9607273936,-2.102437496,-0.8200266957
0.2140655518,0.3057098389,-0.216003418,-0.933101356,0.09459681064,0.235654071
0.09518432617,0.01831054688,0.05863952637,-0.013291304,0.3459883034,-0.08407758921
0.1592712402,-0.08567810059,0.2644958496,0.9767467976,-2.178659439,-0.737940371
0.2571716309,0.2515411377,0.3060455322,0.8825987577,-4.65304327,-0.716540277
0.4786987305,0.8541717529,0.2724456787,0.4938211739,-4.740775108,-0.7074383497
0.9592895508,1.390533447,0.2638092041,-0.1696995497,-3.463736773,-0.7450661659
1.328765869,1.406341553,0.4116516113,-0.7699209452,-0.3536558151,0.04269846156
0.7664031982,0.9882049561,0.2869720459,-1.965653062,0.9663309455,1.006887197
0.5209960938,0.8679351807,0.1075592041,-2.617594719,0.984980762,1.092296839
0.3254547119,0.880645752,0.01892089844,-2.787079573,1.590517521,1.323928237
0.2272491455,0.9127502441,-0.06546020508,-3.026539087,2.972090721,1.517451644
0.1248931885,1.081542969,-0.3936157227,-3.090971708,4.356371403,1.342117906
-0.2018432617,1.207946777,-1.24987793,-0.7164033651,1.683001637,0.4562932253
0.3610992432,0.9069519043,0.03489685059,1.134055257,-0.4375070333,0.00760332495
0.4041442871,0.78565979,0.2297363281,0.8311078548,0.5195667744,-0.06877054274
0.3835449219,0.797088623,0.2808380127,0.4752083421,0.8793963194,-0.1434948444
0.3591308594,0.8123016357,0.2897186279,0.2257138193,1.324486136,-0.3582833111
0.2987365723,0.8215026855,0.3033447266,-0.2343800068,1.891600966,-0.5283807516
0.3290710449,0.8881072998,0.1895141602,-0.7208761573,1.95249331,-0.7091875672
0.3965911865,0.9732666016,0.08445739746,-0.8234393001,1.472121954,-0.7885942459
0.4166107178,1.007385254,0.04769897461,-0.6990563273,0.8641278744,-0.8241029382
0.4838104248,0.9187164307,-0.03147888184,-0.8089660406,0.7973040938,-0.9634427428
0.6335449219,0.8169708252,-0.1020965576,-1.170867324,1.912321925,-1.091875792
0.9459533691,0.7134857178,-0.466217041,-0.3715226948,0.9087680578,-0.9944925308
1.02192688,0.8195648193,-0.05799865723,0.8968359828,-0.2155799568,-0.4458272755
1.047210693,1.03553772,0.1292419434,1.041309237,0.1834428012,0.05559987947
0.8519744873,1.204360962,0.1244812012,0.7842884064,0.6149196029,0.6843804717
0.829498291,1.423965454,0.0732421875,0.9842997789,0.5111647248,0.8325632811
0.9294586182,1.636413574,-0.6437072754,1.140471578,0.331591785,1.148933768
0.4095916748,1.409072876,-0.6430206299,2.210949898,-0.2037518024,1.523736715
0.2220153809,1.341323853,-0.2403259277,3.288721323,-0.8640500903,1.320599198
0.04852294922,1.283081055,0.0199432373,3.774440765,-0.7632063031,1.157600999
-0.0477142334,1.246337891,0.06994628906,4.367417812,0.5872086287,0.798505187
-0.1942138672,1.014129639,0.631439209,4.82219696,2.725171804,0.500479579
-0.1607971191,0.8829040527,0.8457336426,3.398039103,2.151494265,0.1276149452
0.3563232422,0.87109375,0.2737731934,1.969775081,-0.5401892066,0.3042009175
0.9101867676,1.129714966,-0.4049530029,1.405649662,-3.215026855,0.9984675646
1.358932495,1.213119507,-0.2371368408,1.424168468,-0.7850292921,2.069417477
0.7340240479,0.83644104,0.003448486328,1.426598072,-0.5952263474,2.607208967
0.5465393066,0.5030975342,-0.08839416504,1.016433716,-1.32953918,1.248663306
0.4102020264,0.5797729492,-0.1618347168,0.9008169174,-1.482625127,0.3458037376
0.2089385986,0.650604248,-0.1464691162,0.7546543479,-1.012670159,0.1360952556
0.1566467285,0.6405792236,-0.1571502686,0.5126012564,-0.5554011464,0.08286105841
0.224029541,0.5760345459,-0.1554870605,0.3944628835,-0.2774699628,0.1815274507
0.3256225586,0.5081329346,-0.124206543,0.2681283951,-0.1541653275,0.2586840093
0.2887878418,0.4235076904,-0.07963562012,0.02807930484,0.04008669779,0.2371124178
0.187789917,0.3933868408,-0.08154296875,-0.2971696258,0.152273953,0.06563360244
0.1882781982,0.3449401855,-0.1118927002,-0.6657820344,0.03094113804,-0.1321553737
0.2880401611,0.2071990967,-0.125,-1.060519457,-0.01849911548,-0.1922120452
0.4439086914,0.1196136475,-0.1931610107,-1.422599077,0.1852404326,-0.2497714907
0.6123657227,0.1655426025,-0.3099212646,-1.796482205,0.4555036128,-0.275966078
0.9533691406,0.3418273926,-0.4307250977,-2.072400808,0.6907216907,-0.1137116477
1.231628418,0.8585510254,-0.5204925537,-2.219407082,0.9275193214,0.1488070488
1.212539673,1.389282227,-0.9062042236,-1.715132475,0.8771443367,-0.01267851051
1.020172119,1.707748413,-1.115768433,-0.8331792355,1.008373141,-0.04170989618
1.044235229,1.755844116,-1.377441406,-0.04879923165,-0.5675313473,0.05570027977
0.8175506592,0.7725372314,-1.006576538,0.69338727,-1.018626928,0.4154078662
0.1762542725,0.4513397217,-0.3400115967,0.6072425246,0.003583016805,0.7221550345
-0.3153533936,0.7167053223,0.1734771729,0.0475352928,1.79029274,0.3239892423
-0.3174438477,1.131500244,0.524230957,-0.01519945916,2.753117085,-0.6644378901
-0.1018829346,1.789718628,0.5087432861,0.1618786454,3.259233475,-2.023245096
0.4299468994,2.093948364,-0.4594268799,0.06405168772,1.551420212,-2.747799635
0.5322418213,0.9190216064,-0.2413635254,-0.3701551557,-3.243271351,-1.796700001
0.484664917,0.2811431885,-0.162612915,-0.6794669032,-1.42017436,-1.467733026
0.5059814453,0.2388000488,0.2732391357,0.07914754748,-1.447152376,-2.297277212
0.6629486084,0.4374389648,0.3157501221,-0.009585515596,-4.565403938,-2.000293255
0.8599700928,0.7512664795,0.249130249,-0.6070821881,-5.341564178,-0.5818671584
0.9109802246,0.9268341064,0.08451843262,-0.8010247946,-3.184635878,0.5653933287
1.00843811,0.9302825928,0.1137237549,-1.537589073,0.9729734063,0.5292936563
0.8826293945,0.9141998291,0.07965087891,-2.332003355,3.103349447,0.6016235352
0.5702056885,0.8874053955,0.05572509766,-2.730705261,3.549142122,1.233143449
0.3673095703,0.9172821045,-0.04644775391,-2.87876606,3.781053543,1.317294836
0.06205749512,1.091140747,-0.8560638428,-2.515245676,4.049826145,1.150910139
0.04383850098,1.119155884,-0.8094787598,0.06880836189,1.829334974,0.3696992099
0.3949584961,0.9361114502,0.05407714844,0.908208251,-0.4174022973,0.1606850177
0.4349060059,0.7971343994,0.1649475098,0.404075563,0.1972571462,-0.04514271021
0.4271850586,0.7551269531,0.2397460938,0.3535703123,0.9891350269,-0.2145383954
0.3800811768,0.7536010742,0.2859954834,0.3391700685,1.141386628,-0.1706492305
0.2807312012,0.8007507324,0.2855377197,0.1102881581,1.194212556,-0.3092167079
0.2091827393,0.8938903809,0.2200927734,-0.3510996997,1.492837071,-0.5336886644
0.2459411621,0.9948120117,0.1358337402,-0.7036095262,1.69516778,-0.7998623252
0.3679351807,0.9565734863,0.0764465332,-0.8296897411,1.256282091,-1.060990572
0.5935211182,0.7571716309,-0.04920959473,-1.123770356,0.8716190457,-1.372628927
1.001327515,0.6630096436,-0.4429779053,-0.9743715525,0.5737578273,-1.54286778
1.249786377,0.7409667969,-0.177230835,0.199072361,-0.6155582666,-0.9969553947
1.332595825,0.9246673584,0.1407775879,0.5559594035,-0.7290283442,-0.3952639699
1.094024658,1.241012573,0.03123474121,0.02611149475,0.1542324424,0.5514764786
0.4622650146,1.475479126,-1.069198608,0.2367188036,0.4040507972,0.9090697765
0.8462219238,1.287689209,-0.03132629395,2.122196674,-1.242507696,0.9283947349
0.6322479248,1.319396973,0.1364746094,2.041857243,-0.9120109677,1.563434005
0.2785949707,1.440750122,-0.6833953857,1.943253756,-0.7804939747,1.605203032
0.2654876709,1.345840454,-0.02241516113,3.207888365,-2.052613974,1.369938612
0.192199707,1.33404541,0.09181213379,3.646961451,-1.009722352,1.366587758
0.03004455566,1.332321167,0.2647399902,4.368014336,1.756673217,1.045121908
0.09133911133,1.049255371,0.890045166,3.613624811,2.855466366,0.7318300009
0.3051452637,1.045272827,0.01844787598,0.9656994939,-0.2243209928,0.4429452121
0.8766784668,1.160598755,-0.4693603516,0.8897812963,-3.527496815,1.048619628
1.092788696,1.220947266,-0.09396362305,1.125055909,-1.56167686,2.193878174
0.6590423584,0.8882751465,0.083984375,0.9274581075,-1.633915663,2.837547779
0.5082397461,0.5547180176,-0.02699279785,0.6037665606,-2.425194263,1.932081223
0.3259124756,0.4480133057,-0.05838012695,0.6024304628,-2.223452568,1.030176759
0.1603546143,0.6016082764,-0.0299987793,0.3793795407,-1.983362317,0.5218839645
0.124130249,0.6049804688,-0.01760864258,0.08721293509,-1.767739415,0.3442423344
0.107131958,0.5816955566,0.01257324219,-0.205229044,-1.436919212,0.4170768559
0.09497070313,0.521270752,0.01554870605,-0.4681096673,-1.071701288,0.4456475079
0.04388427734,0.4540710449,-0.03793334961,-0.6193854809,-0.5795299411,0.3408281505
0.07772827148,0.3844146729,-0.03033447266,-0.8077449799,-0.1943404526,0.2140049636
0.1272583008,0.3098754883,0.008636474609,-1.052973151,0.0732204169,0.1353767365
0.1765899658,0.2887115479,-0.01103210449,-1.322608829,0.4536772072,-0.04206755757
0.2242736816,0.3688812256,-0.09812927246,-1.640583158,1.047802091,-0.2312617153
0.3323364258,0.4102935791,-0.2758483887,-1.886563301,1.642060637,-0.380723387
0.7690582275,0.6324462891,-0.5786437988,-1.933971047,1.739790082,-0.3298615217
1.597290039,1.171981812,-0.8501434326,-1.721191406,1.01946795,-0.06157947332
2.15473938,1.819519043,-1.167572021,-1.083470106,-0.542094171,0.4952291846
1.338867188,1.420120239,-1.319152832,-0.2396509349,-1.109221816,0.7917913198
0.5817260742,0.5242156982,-1.016387939,0.2805802524,-1.104812622,0.6804163456
0.04501342773,0.1272125244,-0.5756988525,0.5064299107,0.6247357726,0.3209114373
-0.3394012451,0.2072296143,-0.08381652832,0.199569568,2.292968988,-0.2484886348
-0.335723877,0.752532959,0.3820495605,-0.5168713331,3.206734657,-1.051425576
0.006256103516,1.866867065,0.8834075928,-1.334242105,3.321508408,-2.158212185
0.5382843018,3.139022827,0.1251373291,-1.562946916,2.167374849,-3.146057367
0.8726806641,1.88420105,-0.2289276123,-0.3703178763,-3.992619038,-2.353324175
0.447479248,0.5306854248,-0.2747192383,-0.8368358016,-4.599807739,-0.8772548437
0.3139953613,0.2247467041,-0.04585266113,-2.145212173,0.559579432,-0.9411821365
0.2676391602,0.02885437012,0.1225585938,-1.815848947,0.4461982548,-1.3501513
0.4393615723,0.1867370605,0.1491394043,-1.080542207,-2.929878473,-1.730611801
0.67578125,0.7271881104,-0.02059936523,-0.6350216866,-4.285804272,-0.7329338789
0.85987854,1.232391357,0.009628295898,1.022814989,-2.127992392,0.1956675053
1.063247681,1.383651733,0.2207183838,1.96599853,-0.1400314122,0.2454174757
0.8532714844,1.150085449,0.3489837646,0.977679193,1.457454085,0.9312067628
0.3777008057,0.8756561279,0.1868743896,-1.508275986,3.683127642,1.652371049
0.2909545898,0.8112487793,0.02467346191,-1.901894331,3.868273258,1.169911504
0.2253723145,0.8474884033,-0.003570556641,-1.617284775,3.969759464,1.381630063
0.1399993896,0.9353027344,-0.00846862793,-1.309942126,3.692783594,1.455556273
0.04071044922,0.9911956787,-0.2720184326,-1.106246471,2.93379283,0.9757276177
0.1923980713,0.8762817383,-0.360168457,-0.1773143262,0.06218054891,0.007430485915
0.2796478271,0.8628997803,-0.0394744873,0.5669891238,-0.01709829271,-0.4506342709
0.3648376465,0.9198150635,0.01527404785,0.7135242224,0.9146419168,-0.5708072782
0.3979797363,0.8929748535,0.0516204834,0.7757953405,1.481303692,-0.5515081882
0.3751373291,0.7920684814,0.0972442627,0.8605389595,1.734296322,-0.5554382205
0.355178833,0.7711181641,0.1803131104,0.8447794318,1.77292788,-0.6497921348
0.3525390625,0.838684082,0.1849060059,0.6729336381,1.80028379,-0.7562402487
0.3960571289,0.9368438721,0.1675872803,0.5049915314,1.951777697,-0.8046240211
0.4175720215,0.9545593262,0.1460418701,0.4426434636,2.032526016,-0.8187217712
0.5186157227,0.9328918457,0.1548919678,0.508959353,1.708529353,-0.8810580969
0.6665496826,0.9195556641,0.1803588867,0.5736523271,0.621047318,-0.8930907845
0.8013305664,0.8480834961,0.1780395508,0.45289132,-1.060319424,-0.8433115482
0.994720459,0.8249664307,0.0852355957,-0.4955953658,-0.825943172,-0.8739376068
1.109069824,0.9551696777,-0.01191711426,-1.810803294,1.911062837,-0.5951539278
1.264770508,1.213928223,-2.690963745,0.1822076142,2.687614441,0.2073521167
1.061187744,1.125717163,0.02442932129,4.030432701,-0.5568121076,1.309267998
0.8994903564,1.150299072,0.1548614502,2.826039314,0.165374577,1.692390442
0.5053405762,1.421981812,-0.4024200439,2.476040602,-0.53536731,1.822691083
0.3389587402,1.66619873,-0.2015838623,3.749167204,-1.759678602,1.615655184
0.2596282959,1.782119751,0.0521697998,4.613502026,-0.7291825414,1.563743234
-0.04164123535,1.633666992,0.9740753174,4.941344738,2.543433666,1.166072488
0.04364013672,1.124816895,0.7699127197,2.582472563,3.054422379,0.799916923
0.8245239258,0.8827056885,-0.5101165771,1.268061519,-0.6949760914,1.518943787
1.210876465,0.9067077637,-0.2077331543,1.416954517,-1.777065039,2.930578709
0.8949890137,0.565536499,0.02908325195,0.9298503995,-1.531368256,3.490269184
0.7680664063,0.1850128174,0.009323120117,0.4880751371,-2.611129761,1.870830655
0.5017242432,0.3694458008,-0.03970336914,0.2854722142,-2.860896826,0.5752449036
0.2186584473,0.631652832,-0.01371765137,0.08008497953,-2.661314964,0.1361109614
0.0817565918,0.6385192871,-0.08360290527,-0.1024968103,-1.939229965,0.07849694043
0.04859924316,0.5821838379,-0.1029815674,-0.3497249782,-1.363618135,0.3854326308
0.09367370605,0.6070251465,-0.05610656738,-0.6290077567,-1.08060503,0.6996270418
0.1191711426,0.6049804688,0.02278137207,-0.8979102969,-0.9158701301,0.6163263321
0.09254455566,0.5399780273,0.007141113281,-1.008810163,-0.8103983402,0.4813677073
0.1214752197,0.427230835,-0.05477905273,-1.171317935,-0.4077787101,0.3580169976
0.1920013428,0.367401123,-0.1196746826,-1.402741313,0.3853751123,0.1824592948
0.2294158936,0.3778991699,-0.1714019775,-1.6122756,1.042676568,-0.1230625436
0.235824585,0.4163513184,-0.2164916992,-1.767979741,1.389159083,-0.5218120813
0.3506469727,0.5144042969,-0.2439575195,-1.824076772,1.51097405,-0.8818900585
0.6059265137,0.6832580566,-0.2419891357,-1.821390152,1.223412275,-0.9837687612
1.03225708,1.052062988,-0.474395752,-1.951568484,0.5815339684,-0.7746200562
1.759155273,1.614349365,-0.8900756836,-1.920563698,0.1163982451,-0.3425616026
1.842941284,1.804138184,-1.294113159,-0.9764735699,-0.6511726975,0.5051816702
0.9866027832,1.034240723,-1.109649658,0.2662804127,-0.9432405233,0.9019266367
0.6156768799,0.4633483887,-0.7529602051,0.4228724241,0.6835021377,0.6608205438
0.3035888672,0.6485595703,-0.2885131836,0.4271345437,2.653446674,0.5425341129
0.09748840332,1.437408447,0.4613647461,0.07143024355,2.465214252,-0.2512689829
0.1758117676,2.125518799,0.4830322266,-0.1281763464,2.231399059,-1.483870506
0.1664733887,1.736068726,-0.2960968018,0.2987848222,0.4783942699,-1.798875809
0.1037139893,0.6812133789,0.05703735352,0.2741774917,-1.530320525,-0.7302158475
0.04571533203,0.2516784668,0.03793334961,0.397105813,-0.8251335621,-0.2653720081
0.06785583496,0.06953430176,0.05921936035,0.5462329984,-0.4560381174,-0.1705283225
0.08483886719,0.1725769043,0.09344482422,0.5672597289,-0.7860873938,-0.2635536194
0.2461090088,0.6477813721,0.1331176758,0.4063754678,-1.298014641,-0.6202688813
0.4541015625,1.3230896,0.2076721191,-0.1584852487,-1.445544362,-1.281153083
0.9675750732,1.572677612,0.2976074219,-0.7391363978,-0.9754447937,-1.80153048
1.146453857,1.194549561,0.3765869141,-0.9465806484,-0.8513281941,-0.6519857645
0.8394622803,0.7570037842,0.2747802734,-1.18314898,-1.59143877,0.1581653953
0.6888885498,0.6611175537,0.1435241699,-1.919653058,-0.879386723,0.4830167294
0.5542144775,0.8692779541,-0.02214050293,-3.771755457,2.977071762,0.8126148582
0.4447174072,1.0128479,-0.4320526123,-3.563555956,3.958549976,0.519109726
-0.02336120605,1.060623169,-2.019607544,-0.5793656111,4.831964493,0.2201320976
0.6126708984,0.8977966309,0.01426696777,2.356280327,0.07161585987,0.1964648515
0.5107116699,0.8252410889,0.18699646,1.660575747,-0.5801081061,0.4606224597
0.4898071289,0.8428649902,0.244140625,1.051672697,0.5796332955,0.1061682478
0.429977417,0.8354492188,0.3256072998,0.7673608065,1.146395206,-0.0269432012
0.3415374756,0.8256072998,0.3015136719,0.2366586179,1.436477423,-0.1097797602
0.2633209229,0.8261260986,0.2238922119,-0.3445009291,1.553614974,-0.3494506776
