x acc,y acc,z acc,x gyro,y gyro,z gyro
0.3358741689,-1.026640803,1.689376982,-0.408927083,1.443061829,-0.1361313164
-0.9640984222,-0.5061714065,1.493897665,-0.143629849,0.8201476932,-0.2311099023
-1.89864634,-0.1858323682,0.8899988745,-0.02083589695,0.4448278546,-0.3016867936
-1.690670091,-0.0376566537,3.579890285,-0.9288063049,0.8148972392,-0.1725261509
0.7075853748,-0.09668576577,4.378715435,-1.594133854,0.4108163416,0.2259316295
1.629683999,1.498932736,0.03747384448,-0.617631495,-0.3431585729,0.391489774
-0.9535155072,5.231665558,-1.255326078,0.3757620752,-0.1112222075,-0.2263402641
-2.280073323,5.815986957,-2.131061596,1.01882422,-0.007876303047,-0.6155041456
0.5942300676,4.041627506,-1.133229027,1.007184744,0.9975108504,0.1663602889
2.083668999,1.119592643,-1.695805554,1.008161783,1.929335713,0.838404119
1.670945692,0.08148995021,-2.848375168,1.117321134,2.396801472,1.008262157
-0.01892886461,-0.09174187963,-4.505211817,1.327835917,2.132764578,0.4153108299
-0.6456099801,-0.152341602,-5.325772998,1.125074267,1.538037658,-0.4437994957
-0.08617050924,-1.088357547,-4.029418013,0.3682852387,0.581800878,-0.596329689
-0.6610103783,-2.739023982,-3.479125725,-0.08029678464,-0.3814353645,-0.4402630329
-1.371111535,-3.262991158,-3.077572631,-0.08061288297,-0.5926670432,-0.3703409731
-1.537535877,-2.710281872,-2.386203063,0.1005341932,-0.0833357051,-0.3579582572
-1.375700324,-1.836426323,-0.8171475002,-0.0389119871,1.072583675,-0.4467048943
-0.8848943909,-0.7104793427,3.053539429,-0.8616389036,2.16256237,-0.5061139464
1.095743127,-0.4463794934,0.07693773026,-1.131958365,-0.0780878067,0.04872085899
0.3551296351,-0.09526011688,0.1565986932,-1.134913206,-1.212882161,0.3177832663
1.298231008,-0.5960849017,0.9444821598,-0.8479866982,-0.5509842038,0.3828063011
1.620436863,-0.4405722684,1.269506726,-0.4043629169,-0.6626089811,0.2348786741
1.379977125,-0.3045733139,1.74691381,0.1470408887,-0.2720439434,-0.06793388724
0.737291654,-0.5134253232,2.191242801,0.341961056,-0.2901083827,-0.2206727713
0.491723779,-0.9673393038,2.210197676,0.06718673557,-0.6973574758,-0.1787100881
1.83741475,-1.464730607,2.122866599,-0.32961905,-0.825935483,0.1652856022
3.387416579,-1.067204869,1.180138005,-0.3344837725,-0.355388701,0.5441853404
4.152920474,-0.2757300813,0.776844789,-0.1101012826,0.1594597101,0.7866792083
3.179417972,0.4146931463,1.529913566,-0.08946535736,0.2450310439,0.5567711592
1.043398315,2.321356204,1.030987892,0.0175060574,-0.08875730634,0.2111750543
-0.004195844255,3.528216796,-1.099759231,0.6056361198,-0.2710609138,0.3868936002
-0.09237696266,3.307792423,-3.472172253,1.498828411,0.3501310349,0.5883090496
-2.033131383,3.260203573,-3.29934725,1.698781133,0.6786409616,0.206935063
-2.75108793,2.619147895,-2.542456285,0.9881239533,-0.1874246448,-0.09984911233
-2.573404966,1.087307745,-1.881615126,-0.05832512677,-1.781555057,-0.177633062
-3.614706454,-0.1287748485,-3.288860928,-0.3321837783,-3.00243187,-0.3583420515
-4.393429604,-0.02196925522,-0.3752793833,-0.8184853792,-0.771094799,-0.6360130906
-1.363025552,-0.0692944855,-1.845774582,-0.509026587,0.8498914838,-0.2215730548
0.1691309704,-0.9751491007,-0.6928408101,-0.1809144765,1.493559003,0.2774351537
1.141215861,-1.101001924,0.5881371576,-0.2509799302,2.131695986,0.5030317307
1.820483489,-1.259488605,0.8857312801,-0.4457157552,2.189326286,0.616324842
2.032855196,-1.611818526,0.882161605,-0.6036365032,1.498384595,0.5052343607
1.385627698,-2.338033783,0.504900656,-0.5519962907,0.5472774506,0.05368530005
0.8311420502,-2.364903085,0.01846621097,-0.2451627702,0.2532534897,-0.3765446544
0.06897445977,-1.805325667,-0.02394435469,0.09555858374,0.4965943992,-0.7005466223
-0.6925301367,-1.544924672,0.04121171583,0.2754354179,0.6815524101,-0.8516467214
-1.151185613,-1.160306931,0.3571124795,0.2452679276,0.5659577847,-0.5827720761
-2.216193117,-0.5773287633,0.6699386579,0.07073792815,0.2664795518,0.07971610129
-1.942305011,-0.2998515461,1.514425489,-0.3329177201,0.3680044711,0.3051597178
-0.5820704049,-0.1055792663,1.418467453,-0.6678504944,0.60850209,0.439122349
0.2272442828,-0.0705576373,0.5195838458,-0.612416029,0.4629515409,0.4221254587
0.02198664475,-0.2153524772,0.2222235138,-0.2822115421,-0.4033818841,0.1106040478
-2.507097679,0.86120065,0.8744950159,-0.08193240315,-0.7524167299,-0.398024559
-3.137073452,0.5799298857,1.141109478,0.006838321686,-0.784316361,-0.2431839705
-1.075817799,-0.4261526979,1.32236504,0.01304560807,-0.5750681162,0.03453744203
0.6067179394,0.8212754668,4.243231444,-0.5542377234,-0.3409997821,0.1476221979
2.025285346,0.8621674492,3.015186025,-0.6630704403,-0.8421176076,0.3318937123
2.254212613,1.580842958,1.774399198,-0.2923801541,-0.8708844781,0.334332943
0.561581013,3.44740606,0.1193335778,0.1876689792,-0.3264090121,-0.1031050161
-2.428328532,3.271590059,-2.040058552,0.6658945084,-0.5946603417,-0.6705235839
-4.226896396,1.495171338,-2.898667432,1.032107711,-1.012021303,-0.6160742044
-2.663731718,-1.152724513,-1.74627785,0.933863461,-0.7495176196,-0.2670282423
-0.2897628444,-1.752674858,-1.286748952,0.6441016197,-0.2613262236,0.1537693888
0.507258325,-0.8822668189,-2.828962027,0.6883728504,-0.1293455213,0.3412336707
-0.2213359355,-0.4720815054,-4.539402841,1.056669474,-0.1060778871,0.08630847931
-1.151660391,-0.4694868128,-4.639310491,1.178611517,-0.01682332903,-0.3681558967
-0.6711341513,-0.8844540998,-2.501808633,0.6103022099,-0.8011493087,-0.2618879378
-0.7511908539,-1.010869818,-0.893285568,-0.09444368631,-1.427671552,-0.0106988186
-1.670215478,-0.7861749274,-1.230561201,-0.2605358362,-1.51398766,-0.02883790061
-2.263027057,-0.4412614197,-0.9812018249,-0.1618256569,-1.122781992,-0.1805704534
-1.271015523,-0.4501379692,-0.4429979977,-0.03625479713,-0.9057167768,-0.07595619559
-0.1353765848,-0.8312731292,0.2342804285,-0.01598340645,-1.043330789,0.07186979055
0.2679173617,-1.348402568,0.7112152557,-0.07322796434,-1.859636307,0.1261269152
0.8632482302,-0.9437252039,0.6240396611,0.05738688633,-2.250513792,0.1554503292
0.8149692063,-0.1028109707,0.2354413438,0.4291966558,-1.681416988,-0.002392302267
1.301670627,0.06915010859,0.7251976038,0.6919724941,-1.222628832,-0.137782827
1.493323372,-0.02685936535,1.088075223,0.7026298642,-1.150725245,-0.08483033627
1.35476202,-0.1005389341,1.223325989,0.5135494471,-1.216441631,-0.004297253676
1.540698579,-0.2396539748,1.221349136,0.289088577,-1.252627373,0.0441397205
1.795568828,-0.2301888118,1.613226055,0.06229266897,-1.331446767,0.1120491549
2.503732879,-0.1938508395,1.959188195,-0.09194286168,-1.375095129,0.3056871891
2.683620952,-0.1556628554,1.774931113,-0.09920538217,-0.6787220836,0.3785954416
2.498626496,-0.1236924306,2.052999282,-0.1575340182,-0.1045257375,0.317255348
3.761169228,-0.02808919941,2.064483968,-0.2606931329,-0.3573638499,0.5678325891
2.161661609,0.8263958786,2.085814925,-0.3750834465,-0.06783518195,0.3662397861
0.3988246922,1.523219621,2.142596551,-0.4720160961,-0.3281444311,0.1811854094
-0.00544701336,1.644075367,0.2118821707,-0.01308969874,-0.5546367168,0.3839291334
-0.9833353298,1.566781699,-1.694792578,0.7769886851,0.1155901104,0.4303337336
-2.379234393,1.329457044,-2.928092264,1.313562036,0.2690844536,0.04693907872
-3.802855575,1.017105497,-2.7626714,1.182690382,-0.3065657616,-0.4156798124
-4.196325901,0.1632277377,-2.059602626,0.3684272766,-1.420499086,-0.5006258488
-4.444812001,-0.8348211771,-1.93195532,-0.2538055778,-1.708694935,-0.41401425
-4.683335511,0.1633896503,0.2037778113,-0.6076066494,-0.02787528932,-0.3629535735
-1.42907974,0.2735211731,-0.5637526214,-0.4376632273,0.708668828,0.04653669894
0.9945914678,0.9299433468,0.5610170955,-0.5439451337,-0.08039695024,0.3673344254
0.8834424385,0.708967769,0.1508037432,-0.5091949701,-0.4566881061,0.2980574965
0.9080454033,-0.4721130696,0.4894073188,-0.5000585914,-0.2131917626,0.004333644174
1.66005941,-1.591091965,0.8987497517,-0.5866529942,0.04630632326,-0.1651418656
1.047834105,-2.690471841,0.8486661626,-0.6233153939,0.3503211737,-0.4151728153
0.2369132978,-2.29482534,0.8055810541,-0.6261268854,0.3393140733,-0.626440227
-0.7239834057,-1.721300645,0.9233949481,-0.5410367846,0.2308962643,-0.3940538466
-0.8618024153,-1.799409721,1.342416479,-0.4883946478,0.5149948597,-0.2967720032
0.2089190832,-1.860693918,1.130541322,-0.3183864653,0.5204809308,-0.1220599189
0.378154683,-1.092320605,1.861549074,-0.2600405514,0.5951952338,-0.04582542181
0.1344185534,-0.497664275,2.320431491,-0.3267859817,0.5901196599,0.01231006905
0.1642785619,-0.4394453102,2.101162132,-0.3588268459,0.4990243316,0.1082056835
0.6664633831,-0.2716594708,1.747538079,-0.252792716,0.4380635321,0.2303658724
-0.407455304,0.5007289232,0.9122527188,-0.02501477301,0.338656038,0.1157236099
-1.767197889,0.9171078307,0.5680839286,0.05834476277,-0.02070593834,-0.08529167622
-1.96802865,0.7169803951,0.9540016833,-0.1672528684,0.004752632231,-0.1253396124
-0.4182872253,0.8991127398,4.283902477,-1.120605588,0.2895043492,0.06804891676
2.486953301,0.1223649814,4.246469696,-1.720166802,-0.08874777704,0.5239852667
2.557623459,-0.1830441988,1.343134126,-1.138903379,-0.2515758574,0.5977091789
0.1474592368,3.273482157,-0.6819966139,-0.05524478108,0.2014294714,-0.08315420151
-3.304078371,4.798758126,-2.967373304,0.8030868173,0.08999089152,-0.8184050322
-4.379143305,3.197408386,-2.491363227,0.9874453545,-0.1661785096,-0.9577440619
-1.096452298,-0.3243307383,-0.8484275315,0.5264536142,0.08881270885,-0.3448241949
2.064134862,-1.699438358,-1.834423605,0.2196378708,0.1508632302,0.2661211789
2.24468023,-0.2040823107,-4.241110799,0.5935302973,0.2938042581,0.3982843757
0.4581352515,0.8907944087,-5.409775808,1.165410876,0.9624727368,-0.07598316669
-0.9788391874,0.7396008077,-3.767529995,0.9811883569,1.102845669,-0.6059724092
-1.29114178,-0.06340835007,-1.769820054,0.1813370436,0.3438924849,-0.6458510756
-1.438404179,-0.7394996854,-0.748433518,-0.6428414583,-0.1876026988,-0.3693728149
-1.42019077,-1.674444202,-0.5885925001,-1.004693627,-0.03203815222,0.08949080855
-0.8883584138,-2.011643189,-1.978618287,-0.7371640801,0.140682295,0.2306049019
0.2331529223,-1.525996684,-1.163290988,-0.536309123,0.3958217204,0.1955530196
0.7342207221,-0.7678986814,-0.2484920919,-0.5208910704,0.3563937247,0.03202744946
1.631384666,-0.1373632286,0.4609304352,-0.5652558208,-0.629563272,0.02596312575
1.706790182,-0.4836784197,-0.07423208803,-0.3007806242,-0.4068649709,0.07296065241
2.043041805,-0.6903308731,0.05413038025,-0.02218044549,0.01214801706,0.06807049364
2.053300457,-0.2110316914,0.3741956431,0.1715519875,0.1583494395,-0.00222114427
1.700996839,-0.1269815353,0.6311994697,0.2188944668,0.2633984983,-0.07448277622
1.31869848,-0.7182511457,0.9509398846,0.09434835613,0.2337323278,-0.05046417564
1.005504784,-0.9791396317,1.391733906,-0.111259833,0.06295520067,-0.02259268798
0.9481554415,-0.9045569766,1.442049404,-0.1489839405,-0.1164569631,-0.01885396615
1.577792776,-0.3827811737,1.141456538,0.03592144698,-0.001600413583,0.08395639807
1.88903607,0.3557224864,1.356508133,0.1857914478,0.240912348,0.1483543217
1.987185917,0.3606593583,1.270975045,0.2331215292,0.3501259685,0.197807759
2.163954104,-0.06031564475,1.575333254,0.05980364606,0.4225894809,0.2697748244
1.733669128,-0.1370785664,2.138736368,-0.2344611883,0.1734726727,0.2227129638
0.3907286256,0.8111293359,1.896808603,-0.2708631754,-0.0496051088,0.1336582601
-0.5145734703,2.270026414,0.6402863739,0.1051648706,0.05344412103,0.2776529491
-0.1149406766,3.021286096,-1.246229895,0.8070690036,0.2443149835,0.6179208755
0.04848813658,3.667227208,-3.108294517,1.496574402,0.9089044333,0.6290454865
-1.687364912,3.145284231,-3.500107723,1.640739441,1.104358673,0.07187564671
-2.654657892,0.9822118787,-3.172139505,1.099465251,-0.2764467001,-0.2495735586
-3.31662864,-1.705091269,-2.500524438,0.2217618227,-1.686178088,-0.354221046
-3.686236444,-2.645542566,-0.6702385177,-0.6513982415,-0.8601717949,-0.3635238707
-2.042700737,-1.350149119,-1.280273619,-0.6810952425,0.3814874589,0.1003061309
-0.2965114419,-0.4147176962,-0.4391255768,-0.500459671,1.272385597,0.3817565143
1.238452393,0.1232692368,-0.528681308,-0.3060576916,1.324194074,0.5024365187
2.271609738,0.7489969971,0.7601590271,-0.4173456728,0.07050614059,0.5682277083
0.9857708864,-0.08424363283,0.1632323773,-0.3398847282,0.2812741995,0.09932123125
1.062050262,-1.660936485,0.2316939557,-0.2681482732,0.9184334874,-0.350615412
0.9798587397,-1.830727819,0.06908577465,-0.1758305281,1.029663682,-0.5416741371
0.3324766354,-1.32201082,0.1631692855,-0.06221168488,0.8592828512,-0.3793321252
-1.188649374,-1.2718793,0.4479518208,-0.01803375781,0.8987684846,-0.1539959311
-1.065222463,-1.373762634,0.6089548316,-0.04640098661,0.9612308145,-0.1189029962
-0.892811886,-0.8016565741,0.8081845146,-0.1103538349,0.8721445799,-0.09931511432
-0.3895768252,-0.3244254309,1.31540923,-0.2649317086,0.814922452,-0.05739557371
0.3524985559,-0.8840496107,1.236523324,-0.3569133282,0.798235476,0.05347782746
0.8226873795,-1.162658462,1.190187105,-0.377030164,0.8168591857,0.1887288243
1.191014788,-1.178842704,1.311869365,-0.3795209825,0.7550893426,0.2517666519
0.4150013355,-0.9973059875,0.8946458235,-0.217622146,0.5698942542,0.11931476
-2.072200534,-0.2533142513,0.5505459703,0.01123392954,0.210415706,-0.1771251708
-2.743876683,0.01504383987,1.823479163,-0.0777695179,-0.201657027,-0.100281097
0.1058345563,-0.4316530489,0.8750432974,-0.006461403333,-0.05218223482,0.1331155449
0.496496108,0.9277022899,3.115631436,-0.415406853,0.3078258634,0.1262133121
1.334428987,1.487778305,2.665105344,-0.5640426874,-0.616547823,0.2722526491
0.1608421577,3.903230843,-0.3138462423,0.1170053482,-0.5929362774,-0.03669730574
-1.843990182,5.828738887,-1.747884116,0.707284987,0.1731675267,-0.5488504171
-2.390925123,4.484198255,-0.4251309537,0.4593248665,0.5442482829,-0.5927835107
-0.6535448648,0.4602759168,-0.4159212268,0.08017528802,0.1441557109,-0.1796869338
0.484728221,-2.708545257,-1.339087042,-0.09649664164,-0.07453300804,0.2793437243
0.5110018954,-1.309049631,-2.250693353,-0.0008787884144,0.02423724532,0.3943934441
0.39366804,0.1394523098,-4.322883073,0.7046543956,0.4225191176,0.2278112769
-1.061727899,0.3249731279,-5.181505982,1.426946521,0.8290242553,-0.3388898671
-0.6264619198,-0.3099041536,-2.919193503,1.13558805,0.6337926984,-0.4647096097
-0.7457470554,-0.961257938,-0.9248276113,0.09997421503,-0.3055661619,-0.212497741
-1.510733064,-1.137442188,-0.9554705868,-0.6610262394,-0.8630980849,0.03162991628
-2.01883617,-0.8252116372,-1.128036062,-0.9132606387,-0.4486190379,0.1704906821
-1.497513225,-0.5524959354,-1.544997737,-0.7206959128,-0.1519373357,0.294047147
-0.664699296,-0.8997662352,-1.410788004,-0.4012359083,-0.2562927604,0.269798398
0.2515814362,-1.192019581,0.159645751,-0.3778525889,-0.9089099765,0.1843349338
0.3635550797,-0.8002847013,-0.2409925299,-0.1049268618,-1.234406471,0.04876606166
0.9237659734,-1.004067737,-0.02925184998,0.253518492,-0.9879449606,-0.00299217971
1.240210342,-0.9581547113,0.2747556468,0.5225698352,-0.7157090306,-0.04653675482
1.083403724,-0.7055652671,0.6630967562,0.6150538325,-0.5984646082,-0.1210275665
0.6741793643,-0.5387982494,0.7427613176,0.5971758366,-0.6619480252,-0.1517815292
0.1250859308,-0.5805705217,0.8539186763,0.4706048071,-0.7576891184,-0.162954092
-0.2322986436,-0.7626683796,1.261616849,0.2216922939,-0.9503014088,-0.1534737349
-0.09809899357,-1.095720769,1.351896255,0.03117023781,-1.217520714,-0.1111787632
1.045789886,-0.8197825979,1.621302394,-0.0904141441,-1.388541818,0.05302846059
2.778205361,-0.3053869684,1.759251898,-0.108837992,-1.236716628,0.3140486479
3.067784228,0.430173624,1.457698224,0.03211311251,-0.5197226405,0.3628182411
3.689278004,0.4460837253,1.564200451,0.09559959918,-0.2761841118,0.4169831276
2.688769128,1.123678451,1.736518673,0.07555818558,-0.2641038895,0.2713749111
-0.05360781768,2.379412087,1.468866099,0.09664752334,-0.4997553825,0.1235224232
-1.106321512,2.996958879,0.03992521969,0.4330857396,-0.8700546622,0.2572603226
-1.927256787,2.625541396,-1.879297497,1.076362133,-0.7264765501,0.2887715697
-3.234340525,2.219449489,-2.979711976,1.478932977,-0.5198887587,-0.1262668073
-3.654242638,0.5341559765,-2.930508093,1.279919982,-1.073221326,-0.4491989911
-4.257821695,-1.29287065,-2.259623678,0.5374748707,-2.182985783,-0.5149224401
-4.77334779,-2.508179337,-1.518372765,-0.2127263844,-2.438129663,-0.130121395
-4.496927388,-1.585373587,0.5329547841,-0.6651358604,-0.5766921043,0.1050134078
-0.4325416683,-0.08538812669,-0.9035434157,-0.4039603174,0.4486964345,0.3689812124
1.549302595,1.283509532,-0.09182195913,-0.2210986167,-0.0101819206,0.5603859425
1.066048246,2.153274012,0.2720645445,-0.08279523253,-0.7983347774,0.3047754765
0.6300621362,0.9354822763,0.09576572832,0.06144397706,-0.3261114359,-0.1824342012
0.6711775521,-0.6785632784,0.2681108384,0.05136204138,-0.1260911375,-0.4722158909
0.05820668977,-1.115723693,0.688887104,-0.1176993772,-0.07533236593,-0.6282566786
-0.2759704659,-1.734192276,0.875139159,-0.2337894291,-0.2004968226,-0.2926822007
-0.8645242415,-2.420675826,0.9455003969,-0.2898308933,-0.06132454798,-0.1424859613
-0.9249991684,-2.393690204,0.3927729909,-0.1337632239,-0.09607604891,-0.1546138972
-0.3151309483,-1.555183616,0.786191294,0.003032612149,0.07416432351,-0.1711414307
-0.003165916685,-1.050123385,1.310362468,0.03260237724,0.193939656,-0.1147475243
0.0407723015,-1.056871691,1.23305711,0.05710604042,0.1931123585,-0.04476069659
-0.1315247317,-0.9049176266,1.518690745,-0.03747462109,0.2927393913,0.01381738577
0.2497381464,-1.14253162,1.601030006,-0.1891714633,0.4475723803,0.1372500062
1.066107283,-1.292846685,1.569456471,-0.3105216026,0.5518611073,0.3005719781
1.176659661,-1.051446158,1.229173546,-0.2632511556,0.4658927321,0.2969222963
-0.3421650857,-0.1743248858,1.054096381,-0.07515581697,0.349109143,0.02132854052
-2.255022468,0.4970709852,1.357175657,0.02646178752,0.06991470605,-0.1748734266
-2.617269826,0.2907739212,1.260906071,-0.02080039494,-0.1384867728,-0.2308355123
-1.810903467,0.940254313,3.880285436,-0.6862504482,0.2530198097,-0.1810683608
0.8649722775,0.4503893136,4.388074799,-1.283124685,-0.07710462064,0.1837400347
2.031444161,-0.220941091,2.855970446,-1.159074306,-0.4570440948,0.470797509
0.7041483861,1.856093147,0.7766109802,-0.3957633674,-0.3490013778,0.163251698
-2.196285909,4.675954168,-1.4628502,0.4770258367,0.1753749102,-0.4791688025
-4.283266518,4.510799846,-2.198231344,0.918197751,0.1759546548,-0.8522629738
-2.158567881,2.933288663,-0.4181307195,0.4655703604,0.4820100069,-0.4425090253
1.845907707,-0.3685971655,-0.7470610606,-0.09909720719,0.6755076647,0.3010137379
2.98608005,-0.8935849162,-2.203115609,-0.3042879105,0.9784426689,0.8199000359
2.658003403,-0.09494505959,-3.968327292,-0.001844853861,1.387164593,0.889697969
1.128820052,-0.07751753944,-6.00754764,0.8010369539,1.592552781,0.2884791493
0.03966331735,-0.5513064333,-4.408986655,0.9005560279,1.428463697,-0.4623651803
-0.172060448,-0.8516226743,-2.141000806,0.1265529096,0.4139567912,-0.5114944577
-0.7811617754,-1.221386546,-1.133739826,-0.6933239698,-0.1821513772,-0.4044595957
-1.025645801,-1.434410288,-0.8075509659,-1.136317253,-0.0252598729,-0.2955864668
-0.9549585456,-1.461440918,-0.5318950459,-1.261654496,0.4358282983,-0.1932063252
-0.6807426683,-1.583660353,-0.9281517142,-1.030638456,0.5143119097,-0.04856684431
-0.05804653078,-1.812403058,0.4953998372,-0.9550120234,-0.5725876093,0.1738304198
0.3553447391,-1.492542159,0.1149999326,-0.4885519445,-0.9506530166,0.3055232465
1.22612205,-1.130671086,-0.5684264949,0.2765261531,-0.3544433415,0.2865585685
1.439185539,-0.4678314468,-0.5382932225,0.8606427312,0.105860807,0.08832844347
1.288191845,0.0121259066,-0.1108474891,1.071523309,0.2146549225,-0.1361827999
0.9329229472,0.404551107,0.1364414376,0.9375734329,0.1088877991,-0.2320006043
0.6570018734,0.626922523,0.0986099753,0.6502521634,0.01357326936,-0.2508735359
0.3915547012,0.5664625014,0.2683925415,0.2944067121,-0.1784858257,-0.2808876634
0.1773812046,0.4128390429,0.7917512662,-0.07288759202,-0.3848713636,-0.2692967355
0.3064702336,0.4362842159,0.9683458505,-0.3279342949,-0.5169196725,-0.1527445167
1.152012273,0.4568944577,1.259382806,-0.4828070104,-0.556673944,0.08672873676
2.067441649,0.5680845496,1.34673142,-0.4748522043,-0.4239393473,0.2702680826
2.114304668,0.9072609749,1.6410756,-0.4106053114,-0.2187439352,0.241094023
2.36425295,0.5585498286,1.77687874,-0.3251460195,-0.1795012504,0.2701696157
2.704705533,0.1677344015,2.031083803,-0.2933172882,-0.06418223679,0.3862242997
2.548570969,0.06577975538,2.329150219,-0.265804112,-0.007410309277,0.3779275715
1.482342544,0.598563859,2.091608706,-0.05957231671,0.1032170802,0.2236932665
0.8907892942,1.303970136,0.7225520578,0.4331264496,0.2510883808,0.2407304198
0.869207577,2.181415819,-0.8829870229,0.8890741467,0.6344493032,0.3622778952
0.7066815578,2.63454011,-2.858497919,1.218460917,0.9815819263,0.3242508471
-0.03087108521,1.640817242,-3.726137662,1.250960231,0.9482776523,0.09534528852
-1.46534114,-0.439533573,-3.533993626,0.8314763308,0.02387353405,-0.135155037
-2.80548909,-1.693480326,-3.068903587,0.1819557846,-1.339897275,-0.3742973804
-3.544739477,-1.839993076,-3.418804235,-0.09348680824,-1.792984009,-0.5833265781
-4.494679317,-0.4627671491,0.5373042114,-0.7349490523,0.6880874038,-0.9140148163
-1.748753154,-0.3443944522,-1.315378834,-0.4567350447,1.198263168,-0.1897988319
-0.9021931701,0.1871177318,0.6088263464,-0.4758484066,1.219864011,0.1353463978
0.7558795962,0.615479338,0.3798912975,-0.4952763915,0.9815727472,0.2041201442
1.554566653,0.3671317692,0.302319361,-0.5086469054,0.5398250818,0.1587590277
1.927277684,-0.2000795048,0.3283551715,-0.4835485518,0.5745438337,0.06872573495
1.894609632,-1.07568745,0.01523497853,-0.3153679073,0.7226974964,-0.05766189471
1.308388683,-1.392476687,0.3138964015,-0.1843847185,0.7838666439,-0.2328658402
-0.008835486754,-1.804170652,0.6617337242,-0.1602744162,0.6971106529,-0.2532283366
-1.301542909,-1.97990482,0.5730606575,-0.162076667,0.5600512624,-0.2464012802
-1.556281933,-1.660412754,1.023887193,-0.2600156069,0.5386642814,-0.2266324461
-1.011375429,-0.8533785781,1.171743175,-0.3404141366,0.396002233,-0.1563185304
-0.07888707423,-0.8189221817,1.392511174,-0.3902158141,0.3517935276,-0.03877943009
0.7139645544,-1.419120948,1.370472361,-0.3763146102,0.3901415169,0.1032618508
1.130390808,-1.206906185,1.559950976,-0.3338855207,0.520213604,0.2413091362
1.152303949,-1.037633906,1.056913776,-0.09483988583,0.519941926,0.2933543026
-0.4025710391,-0.2064180601,0.4262859689,0.3119864464,0.5086068511,0.0618856959
-2.800239206,1.222111937,0.7761889554,0.4750664532,0.2061882764,-0.1870459467
-3.201559953,1.193401391,0.2196891182,0.4823143482,-0.161257565,-0.2285897881
-2.474817166,0.5496276864,1.862308952,-0.08517634124,0.160040617,-0.1284829229
-0.4795271453,0.8498165017,3.729040397,-0.939317584,-0.1694175899,0.1033489928
1.703562744,1.070661731,1.717594192,-0.8942452073,-0.9617958665,0.3689550757
1.132091475,3.162491387,0.5091875395,-0.3682933152,-0.4234138727,0.1721693128
-0.2816051108,4.112212616,-0.2562777773,0.03530032188,0.2810214758,-0.1309651583
-1.826397535,2.96779416,-1.479740545,0.2907795906,0.2162011564,-0.3521665931
-1.066489852,0.4925625679,0.08804061396,0.05106737837,0.2117648572,-0.1741696894
0.8559928522,-1.757243481,-1.511734935,0.08969586343,0.1079610363,0.1947710812
1.693138819,-1.440612065,-1.987231802,0.3335050642,0.3679108322,0.3693884313
1.670408662,-1.00490711,-3.219541892,0.9482085705,1.038089871,0.4099909961
0.9581187632,-1.006956444,-4.23846876,1.711192489,1.729508877,0.2486029714
0.4906546885,-0.2497469142,-4.136791177,2.161169052,2.022444725,-0.1142955869
0.5174474183,0.6226333014,-1.777733311,1.463346839,1.497331381,-0.3241139054
0.4204214608,0.7992863379,0.2890501661,-0.1832394153,0.1386198103,-0.1797316074
-0.1447223592,-0.4271101448,-0.7527712549,-0.9665616751,-0.2711919546,0.05029238388
-0.4845002575,-0.6412503236,-1.079988362,-1.028125405,0.6545752883,0.1563106924
-0.1308392337,-0.801639623,-0.6456102724,-0.9751449823,0.7584472299,0.2537527382
0.3003808307,-1.171919043,-0.09013327539,-1.010412216,0.05929463357,0.2929203808
0.6806896229,-1.21786597,-0.2732686596,-0.7990832329,-0.4178086519,0.2821700871
0.8887351381,-1.466030584,-0.07606854621,-0.3903639615,-0.3999003172,0.1999250948
0.8990057723,-1.435809048,0.002859481084,0.1735955328,-0.1265583932,0.05096933246
0.9124006759,-0.640765755,0.5347673864,0.6018134952,0.1306334585,-0.1215138957
0.9663429862,0.171781631,0.3781529294,0.7371138334,0.1793077886,-0.2197861969
1.014752797,0.4742237781,0.2672673734,0.5633077621,0.1966740787,-0.2757962346
0.9251067205,0.5526368051,0.2945581159,0.2430941314,0.124456808,-0.2839271426
0.7760206131,0.226696878,0.7118558917,-0.05918695033,-0.09029259533,-0.2321840376
0.5933392563,-0.07354279059,1.453535844,-0.2880971432,-0.2631984651,-0.1877233833
1.05760585,-0.01952069303,2.054174756,-0.4445094764,-0.3477019668,-0.03162534535
2.339161618,0.3937035498,1.902733317,-0.3803390265,-0.2181929648,0.1683471054
2.903984827,0.6694178489,1.465512113,-0.1824430078,0.1752448678,0.265848875
3.247700357,0.8578852418,1.433977157,-0.09004208446,0.2751829922,0.374445051
2.092307502,1.677309528,1.466730256,-0.08109170943,0.1669766158,0.3281388879
0.1751829639,3.065392949,0.8989677783,0.02651619911,-0.08363961428,0.2749129832
0.2994746756,2.886572505,-0.3883130889,0.2759071589,-0.1340909451,0.4381560683
0.7595265744,3.060267861,-1.934281133,0.6272025704,0.3412104547,0.4632302225
-0.1040517645,3.111979343,-3.564296994,0.8830720186,0.65001899,0.05107730627
-0.8265449317,0.2680383577,-3.434419153,0.7382119894,-0.01909316704,-0.1632125974
-1.779364566,-2.1447926,-3.349753495,0.4373532534,-1.131509423,-0.2076383978
-2.825628499,-3.356838485,-2.376050502,-0.00465410715,-1.1343894,-0.3618544042
-4.301738286,-2.40065712,0.5564227899,-0.7825731635,0.5296503901,-0.6738154292
-1.116892736,-1.048398461,-0.4493085326,-0.9263773561,0.6676216722,-0.2536789179
