accelerometer.x,accelerometer.y,accelerometer.z,gyro.x,gyro.y,gyro.z
-0.7848755352,-0.6059902097,1.197276187,-0.1802570373,0.6584801674,-0.1373109072
-0.9961766912,-0.7883885118,0.9854618204,-0.05953151733,1.488597751,-0.03349833935
-1.334273505,-0.830504483,0.9128934278,-0.0685883984,1.867454052,-0.03630078584
-1.588955537,-0.7203998482,0.8629512931,-0.2038323432,1.702892184,-0.1500225365
-1.51585523,-0.5373410363,0.4672241285,-0.2744807005,1.163102388,-0.3052161038
-1.049303886,-0.421039885,-0.3862661298,-0.2344914973,0.5371143222,-0.4299325645
-0.4439683406,-0.5101777196,-1.142645017,-0.128485173,0.05415461212,-0.5028494
0.09253273775,-0.5830985789,-1.518441739,-0.003273712704,-0.2088679671,-0.5308533311
0.3498112165,-0.5838964513,-1.395404557,0.09603769332,-0.2659411132,-0.5476264954
0.4142220216,-0.5041308406,-0.7575193262,0.1419499367,-0.2184256762,-0.5563051701
0.3780927236,-0.3621066345,0.1152677166,0.1181657836,-0.1621035486,-0.5385866165
0.3560235152,-0.2659960383,0.9388286641,0.04019163549,-0.1307740211,-0.5056406856
0.2616477799,-0.1597661991,1.439576877,-0.07115726173,-0.08347627521,-0.4698576629
0.1599292807,0.00265080677,1.533753874,-0.2004747391,0.01719894633,-0.435454607
0.05698094737,0.07236147186,1.17966688,-0.3107863367,0.1797351241,-0.44568941
-0.01001169093,0.03518704872,0.6117103409,-0.3510584235,0.3621333241,-0.5086942315
0.05550853673,-0.1474637669,-0.02845920177,-0.2456665039,0.5258482099,-0.6084650159
0.1647895802,-0.2630605693,-0.3651169222,-0.09914053977,0.6503973007,-0.7361660004
0.2572726336,-0.2207353393,-0.3315887832,0.01151539851,0.7218738794,-0.876717031
0.3836801684,0.03516366784,-0.08382277707,0.05798177049,0.7698651552,-0.9557718635
0.7323720255,0.2483528295,0.3312573227,0.003890040796,0.7752194405,-0.864710927
0.7268687519,0.358196183,0.6659457889,-0.1415181607,0.7015331388,-0.6750640869
0.3443389226,0.3865653684,0.7547025153,-0.3276576698,0.5145072937,-0.4554675817
-0.1616781702,0.245828864,0.5856372305,-0.5245072246,0.2895568907,-0.281845659
-0.6192746386,0.02358487373,0.23119587,-0.6684744954,0.08447936922,-0.1634638757
-0.8456587975,-0.2955599864,-0.1993762884,-0.7088117599,-0.06709627807,-0.0902563408
-1.004008115,-0.5904752451,-0.4598690896,-0.6596958637,-0.1385568827,-0.0639456436
-1.026947677,-0.8742582845,-0.4013478905,-0.556155324,-0.1273385435,-0.06259004772
-0.9713725048,-1.084609592,-0.09194825239,-0.4406397045,-0.0628021583,-0.07033026218
-0.8088830183,-1.11734048,0.1998737896,-0.3264455199,0.04453431442,-0.07410582155
-0.5826186864,-1.078396125,0.2729436289,-0.2134982049,0.15303123,-0.06099907309
-0.3390028223,-1.03107031,0.1655506277,-0.09246812016,0.2218743265,-0.06114706397
-0.1173264027,-0.9204109639,-0.03403791521,0.008509897627,0.2635458708,-0.07907280326
-0.004806523499,-0.7194102526,-0.2068681054,0.08527551591,0.2744555175,-0.09560623765
0.04221884705,-0.4804559505,-0.2858066176,0.1305945367,0.234381333,-0.1096746549
0.2400666472,-0.3864765211,-0.1914449474,0.1373222321,0.1481918693,-0.1073626801
0.4598322647,-0.3988631245,0.01767418838,0.1094929948,0.05923003703,-0.08238063008
0.472244587,-0.3754933548,0.1733388704,0.07786779851,-0.01247498952,-0.07014679909
0.2851268552,-0.3711731535,0.1927426225,0.06886045635,-0.06172802299,-0.06626630574
0.1172369709,-0.3665080843,0.07649053448,0.08856507391,-0.06849513203,-0.05622541159
0.08417232116,-0.3975514574,-0.01817859424,0.1276940852,-0.02220566757,-0.02311726101
0.06846095729,-0.4313596189,-0.02335398758,0.1781825125,0.05030383542,0.02971631475
0.05438800827,-0.5499859984,-0.01340074884,0.2383020371,0.1077399626,0.07743909955
0.1364402685,-0.6802315039,-0.05004793324,0.3049117327,0.1357516944,0.1063878685
0.2588824069,-0.7054799269,-0.01519055487,0.3625872731,0.1465587914,0.1245540902
0.2784937008,-0.5885521681,0.0721329238,0.4050929248,0.1510957181,0.1390874386
0.3575023556,-0.4588263025,0.2439461921,0.4224261045,0.1893877238,0.1629642844
0.4281792353,-0.3810428056,0.4323953917,0.4322951734,0.2523602247,0.192182824
0.2569745274,-0.2983615998,0.5868618039,0.4370955229,0.3144326508,0.2046781033
0.0005476970106,-0.1758645164,0.6987351288,0.4403357804,0.3543659449,0.2095285207
-0.12264789,-0.1133259349,0.8233534422,0.4437078834,0.3512095809,0.2110739499
-0.1325432611,-0.2242716967,0.9002011195,0.4340029955,0.2904162109,0.2111709416
-0.05258183563,-0.4189747691,0.9426783252,0.415106535,0.1943778247,0.210719794
-0.0154155958,-0.6425485467,0.9513935466,0.3880164325,0.1546970904,0.2230248749
-0.2035889742,-0.7873568306,0.9797592249,0.3485332131,0.1902702749,0.2218517512
-0.5613157861,-0.8064058145,0.9905880774,0.3181103766,0.2556088567,0.2111497074
-0.864017461,-0.7334475458,0.9667267248,0.2980737984,0.2875865102,0.1817721128
-0.9708657243,-0.5993629005,0.9929747533,0.2910467982,0.2479336113,0.1602793336
-0.8403992695,-0.5589695153,1.034371178,0.2810636759,0.1683634222,0.1431291103
-0.7074526883,-0.5717898339,1.018548682,0.2794886827,0.09351503849,0.1145723835
-0.5303016392,-0.6542448297,0.9285943434,0.2780010402,0.06889650971,0.07791716605
-0.353268079,-0.7041185754,0.9268161547,0.2698783278,0.08757285774,0.0494097285
-0.2964455371,-0.7259802786,1.060768187,0.2360351384,0.1473850608,0.01159710158
-0.2450473582,-0.7859937256,1.330708506,0.1877433211,0.1955897361,-0.01614435017
-0.05658522605,-0.9312766413,1.485452346,0.1384524852,0.1879435331,-0.007758323569
0.2748836936,-1.104458787,1.221044016,0.166095376,0.09908614308,0.06709699333
-0.1331874042,-1.107303655,1.089636481,0.1733466238,0.1711134613,0.07237458229
-0.7842348992,-0.8934674273,1.120332063,0.1842530072,0.3550933897,0.04518247396
-0.977559669,-0.6587357114,0.907610519,0.2090353221,0.5163467526,0.02842453308
-0.9098188427,-0.4224339697,0.7121101587,0.244009465,0.5692993999,0.04693777487
-0.7216717678,-0.1982739166,0.6331143634,0.2829182446,0.5072871447,0.07623334974
-0.6458323907,0.1198304945,0.766454474,0.2839244306,0.3949915171,0.09980808198
-0.4556710534,0.3690402331,0.9808161866,0.2466085106,0.2726746798,0.1107629985
-0.3657996438,0.4196317717,1.079687772,0.1913872212,0.1733740866,0.1198599786
-0.4663391624,0.4303881436,1.214822949,0.1256169975,0.16243729,0.1216991544
-0.6710568483,0.3768851014,1.287701723,0.05141494796,0.2425315976,0.1211340353
-0.8150064696,0.296630246,1.346959529,-0.01845574379,0.363932848,0.1178117394
-0.7979688255,0.1522761356,1.458223563,-0.07969072461,0.4775226712,0.1266356409
-0.7689999207,0.06205576642,1.574110289,-0.1228757501,0.5329995155,0.1403147131
-0.6634498805,0.05763444284,1.709806753,-0.1571242958,0.5275294185,0.1534560323
-0.5288917724,0.01014671548,1.794925269,-0.1668730676,0.458776176,0.1688464433
-0.4948761056,-0.06097498544,1.770411444,-0.1706450582,0.3893318474,0.1792189032
-0.6236258196,-0.2220721409,1.623695573,-0.1511059701,0.3440213501,0.1720709801
-0.8218518054,-0.4524819019,1.386565417,-0.101164721,0.3126673102,0.1489695162
-0.9968418771,-0.666374828,1.21913862,-0.02398711257,0.2878866196,0.1209386811
-1.062781207,-0.8508142805,1.215397973,0.07149518281,0.2605979443,0.1054389551
-1.11331897,-1.009576271,1.431966986,0.1503420472,0.219163686,0.103624016
-1.175566459,-1.057321773,1.88786688,0.1950137615,0.1760898083,0.1027255729
-1.39954005,-0.9991443088,2.304817303,0.1807000637,0.1509825885,0.07949881256
-1.789374065,-0.8178624435,2.730767903,0.1047061011,0.1221894473,0.03803825751
-2.267469131,-0.60406421,3.165995011,-0.03895651922,0.08904854208,-0.02549251355
-2.890877509,-0.3636410044,3.466470826,-0.2058691531,0.04970531911,-0.1053564847
-3.50560106,-0.1452034207,3.458104272,-0.3530852199,-0.02261681668,-0.1961950511
-3.861416485,0.03745207104,3.012764936,-0.4367412925,-0.1272189319,-0.2845461667
-3.878918824,0.1196130524,2.353737548,-0.4476298988,-0.2792367041,-0.3454300165
-3.429225092,0.01467792917,1.87545558,-0.4072572887,-0.5496882796,-0.3522050381
-2.769684494,-0.1079717144,1.812882366,-0.3705743849,-1.023498654,-0.3018018007
-2.102913944,0.01713350563,1.806716391,-0.3319601119,-1.56681633,-0.2256634384
-1.562744407,0.3369990812,1.353499745,-0.2975254357,-1.983862042,-0.1457510293
-1.147164541,0.7007219187,0.7615149718,-0.2767931223,-2.206616402,-0.08120534569
-0.7553267846,0.9863578925,0.2022838829,-0.2788059413,-2.240635157,-0.02558096498
-0.4260778791,1.277150518,-0.1799392185,-0.3392065465,-2.142971516,0.005155129824
-0.1398439395,1.685434967,0.07870696842,-0.5288438201,-2.01203227,0.02710277401
0.1559533628,2.218020333,0.6362660324,-0.8526431918,-1.873766541,0.04103482515
0.2379828267,2.722599502,1.118094513,-1.286676645,-1.678798676,0.03409116715
-0.02631283739,3.011820348,0.9891302798,-1.734633327,-1.410965204,-0.04650067911
-0.3703168289,3.150902071,0.2776736166,-2.128614426,-1.085206032,-0.2097564489
-0.6749930187,3.106081517,-0.5334767986,-2.419496536,-0.7949774265,-0.4118616879
-0.6688350806,3.02259484,-1.396129364,-2.578870058,-0.66005826,-0.5773335099
-0.4931301387,2.849227986,-2.161744319,-2.590800762,-0.8058540225,-0.6709454656
-0.376193612,2.531916771,-2.750077291,-2.491259575,-1.283728242,-0.6836990714
-0.3500187218,2.124257177,-2.959028669,-2.328299522,-2.034512758,-0.6245818734
-0.5995043548,1.679762182,-2.710160291,-2.171220541,-2.903753042,-0.5349425077
-0.7897486942,1.301278413,-2.282391098,-2.040479422,-3.721826792,-0.4150243104
-1.0946622,1.021580597,-1.73904293,-1.88422513,-4.260786533,-0.3019654155
-1.359702545,0.7381915254,-1.150676056,-1.650561094,-4.143314838,-0.2339520603
-1.357915661,0.3285533245,-0.7696773816,-1.248130798,-3.168563843,-0.251929462
-1.045571129,-0.1319628309,-0.5962880231,-0.8436726928,-2.219952345,-0.3015114963
-0.4270324034,-0.4047925145,-0.3731128894,-0.5385189056,-1.739429116,-0.3338079154
0.3192459824,-0.5032803613,-0.5200695835,-0.3763000965,-1.710720181,-0.3422945142
0.9726011698,-0.5698860461,-1.077960071,-0.305221647,-1.927499056,-0.3195026517
1.432334066,-0.6663456019,-1.770257861,-0.3045502305,-2.173632383,-0.2860977352
1.671664215,-0.789248928,-2.371007247,-0.3844770193,-2.283141136,-0.2745587826
1.791632657,-0.8325053014,-2.652362767,-0.533924222,-2.211412191,-0.3153925538
1.853313745,-0.7086077036,-2.963662759,-0.5134850144,-1.909639835,-0.3550486267
2.220072005,-0.5949532673,-3.545044597,-0.3266060352,-1.502663493,-0.3307664394
2.464824179,-0.8233107721,-3.21628669,-0.2069387585,-1.141976714,-0.3155267537
2.480409871,-1.069134375,-2.326327271,-0.1428449005,-0.8260205984,-0.2868349552
2.753982482,-1.317215402,-2.162142378,-0.05484314635,-0.5294880271,-0.2439244837
3.042047729,-1.695475299,-2.040709125,0.0338864252,-0.2466445714,-0.1930709332
3.224242617,-2.061599353,-1.719990147,0.1120826975,0.004882204812,-0.1341325194
3.391288452,-2.41219792,-1.406295954,0.1981392652,0.2196117789,-0.06415542215
3.430676459,-2.726786432,-1.127230591,0.2896329761,0.4251843691,0.0214678701
3.420625606,-2.893716531,-0.7253270754,0.3740502,0.6154803634,0.1291036457
3.119339058,-2.869666963,-0.1186947685,0.4537077546,0.7743528485,0.2174603939
2.608399707,-2.709801395,0.5108113413,0.5305528045,0.9104883671,0.2757176161
2.110606837,-2.371677694,1.039558737,0.5891798735,1.029674888,0.3066217303
1.669501484,-1.939496237,1.45005297,0.6082396507,1.07943964,0.3265404999
1.219934593,-1.474014568,1.718699523,0.575286746,0.9963345528,0.3315400481
0.5855354506,-1.101546114,1.827341684,0.5087236762,0.8078924417,0.3225971758
-0.1797159312,-0.7949521081,1.69495449,0.4618856013,0.570278585,0.2891321778
-0.979374025,-0.5213076009,1.461966988,0.4582026601,0.3657565415,0.2338591516
-1.716155684,-0.2143324865,1.350988785,0.4991903007,0.2161098272,0.1510162055
-2.164887878,-0.007457330269,1.41838562,0.562656939,0.1015630662,0.05879461765
-2.158804174,0.00786591107,1.707424388,0.6190256476,-0.008815106936,-0.01793025434
-1.723866112,-0.1192109013,1.897789431,0.6615207195,-0.104294464,-0.05978592485
-1.081083172,-0.3498620699,1.929057553,0.6801216006,-0.2055113614,-0.07830367982
-0.5148614935,-0.6546937425,1.846651365,0.6469689608,-0.317048043,-0.1117152944
-0.08841361199,-0.9586696751,1.772780657,0.5603999496,-0.3761308193,-0.1711362749
0.3309761677,-1.113425353,1.733859098,0.4294762015,-0.3557124138,-0.2336515784
0.8251596148,-1.15343646,1.812730682,0.3113652766,-0.2800834477,-0.298717916
1.475862826,-1.206725568,2.060562118,0.2375279218,-0.1253533959,-0.3510373831
2.208124377,-1.362401867,2.342216329,0.2398254424,0.2266358137,-0.3643145859
2.799914212,-1.256526833,2.346000232,0.3013682067,0.7412112951,-0.2962503433
2.779914796,-0.5339169071,1.967888511,0.3677999377,1.264597297,-0.1381001472
2.10975928,0.4597001628,1.121479772,0.4376256466,1.705645323,0.09887246788
1.160345509,1.368350546,0.07122019287,0.5014549494,2.120345831,0.3927389681
0.5156587813,2.400476503,-0.9860273454,0.5556368232,2.669832945,0.72634238
-0.2040127525,3.618701369,-2.2644416,0.6092765927,3.167207241,1.041667581
-1.13838093,4.651228892,-3.159628691,0.5817795396,3.135301113,1.262026668
-3.363956793,6.217772691,-2.572216633,0.4113457799,2.212069273,1.269886971
-6.257393338,7.835679597,-0.9435586152,0.05699736997,0.6204561591,0.9856034517
-8.429711658,8.421506724,-0.4040148081,-0.3891529441,-0.6674775481,0.4118573368
-8.334482521,6.989220589,-1.593544326,-0.740813911,-1.022456646,-0.2594514787
-5.009543733,3.449127477,-2.673867035,-0.8771261573,-0.7879599333,-0.6659069061
-0.824779091,0.4010866457,-3.504486377,-0.7578501701,-0.3473617435,-0.7640807033
2.260146241,-1.600616164,-4.34206036,-0.4237939119,0.1549434513,-0.6436735988
4.24098045,-2.86553147,-5.074026435,0.0142096933,0.640937984,-0.3908050358
5.377991846,-3.525917287,-5.447111559,0.4654109478,1.054015279,-0.04638850689
5.857120347,-3.747376265,-5.627275234,0.865577817,1.32786262,0.3214888871
5.159451971,-3.566457972,-5.56792522,1.18242681,1.392585874,0.5844541788
3.369242624,-3.003099866,-5.408361265,1.389375925,1.326476097,0.6557754874
1.18861591,-2.182968893,-5.017153624,1.47363019,1.145637631,0.546712935
-0.911388284,-0.985397523,-4.38791201,1.456339598,0.8120496273,0.3537308872
-2.361953003,-0.00193944363,-3.486511744,1.295036793,0.3404762447,0.170079574
-3.387631683,0.5525497114,-2.220630369,0.9725593925,-0.152871266,0.02525572106
-4.112834548,0.7287970896,-0.8834677191,0.5450674295,-0.5050548911,-0.0807383582
-4.235875236,0.2952086887,0.1478933904,0.1421569288,-0.5710607767,-0.1871716678
-3.192725197,-0.6226069979,0.4552632032,-0.0649350062,-0.3506658077,-0.3044540882
-1.603794794,-1.200302841,0.2586499133,-0.01702340506,0.1082617939,-0.4053855538
0.05146306073,-1.217410628,-0.1443628782,0.2313046455,0.6181916595,-0.4297454655
1.442829741,-0.9246984319,-0.3444049736,0.5399333239,0.9682953358,-0.3520706594
2.234170673,-0.5002098678,-0.1633108859,0.7467266917,1.021802545,-0.2144073248
2.352897005,-0.1058814641,0.2262064642,0.7980040908,0.8048015833,-0.08013830334
2.027014946,0.1114192245,0.404018023,0.7179750204,0.4787782133,0.0116403494
1.403898829,0.1223871933,0.1335715812,0.5965594053,0.175674513,0.04442066699
0.7161117956,-0.1087117191,-0.4008592667,0.4968349338,0.008170739748,0.03881231323
0.167095519,-0.4352145408,-0.9496868888,0.4670865238,0.009293085895,0.03448038921
-0.119895961,-0.7010317153,-1.362648974,0.5124135613,0.1564167589,0.03495283425
-0.22342414,-0.9404325921,-1.418135445,0.5980570912,0.3847756684,0.01547487359
-0.06887421426,-1.055762853,-1.05626598,0.6803690195,0.5711892247,0.0212818943
0.2412713468,-1.049399747,-0.4575930344,0.7186797857,0.6746691465,0.04619791731
0.4870955347,-1.01716921,0.1831423985,0.698746562,0.6983172297,0.07316401601
0.632834962,-0.9504121344,0.7471626943,0.6153613329,0.7003899813,0.09158214182
0.8212088313,-0.8475579091,1.274912384,0.4935654104,0.7040704489,0.1048590615
1.072298977,-0.671836016,1.658759726,0.3881576061,0.6771693826,0.1341334432
1.218407237,-0.3715203595,1.626815604,0.3201489747,0.6485188603,0.1742108166
1.112364445,-0.2027618757,1.628894164,0.2640656233,0.6742252111,0.2421270907
1.022348074,-0.3045633771,1.542465589,0.1810780466,0.7147963047,0.3291772902
0.6085737964,-0.5246358685,1.330841777,0.1028320119,0.7302448153,0.3800493479
0.009607786301,-0.735843501,0.9314239408,0.04619562626,0.7301883698,0.3653886616
-0.5708171895,-0.9936416198,0.5209188938,0.0113640856,0.7174678445,0.3192335665
-1.029485087,-1.287537472,0.2738812385,0.004487271421,0.7275801301,0.2715802789
-1.427913911,-1.611899775,0.1367559012,0.03193318844,0.7416626811,0.2407989949
-1.738541703,-1.857722209,0.0135188177,0.09522747248,0.7578978539,0.2249622345
-1.918135469,-2.058060073,-0.05510521206,0.1778974384,0.7772719264,0.2124701291
-2.05569159,-2.104546514,0.0417652672,0.2689735591,0.7903217077,0.207772851
-2.069054929,-2.082865428,0.354430145,0.3520642519,0.755941689,0.1876806468
-1.751933684,-1.936035867,0.7858569475,0.4211232066,0.6717043519,0.175390169
-1.182832066,-1.614752242,1.284890173,0.4487070441,0.5539599657,0.1818116009
-0.7893605717,-1.325592185,1.774354775,0.4372586608,0.4434968531,0.2111058384
-0.7212164252,-1.19226508,2.148866717,0.3905460835,0.3648724258,0.2612088025
-1.141450255,-1.209918811,2.302186809,0.3080293834,0.2886900604,0.2945457101
-2.148561597,-1.43844758,2.190728421,0.2219659239,0.2014382631,0.2651968002
-3.403533016,-1.803981851,1.858151833,0.1469713151,0.1198960021,0.1788432598
-4.400922591,-2.111937793,1.54192549,0.09168603271,0.05235644802,0.06096618995
-4.93668834,-2.257933241,1.410516786,0.0593986623,0.003594503272,-0.0424185209
-5.413261312,-2.279348954,1.558164678,0.03717005625,-0.04079240188,-0.1358776391
-5.857002858,-2.209167749,1.924425509,0.02503865026,-0.1446283907,-0.2368104756
-6.043985565,-2.092542188,2.292049446,0.01421709731,-0.3606175184,-0.3581534922
-5.70806142,-1.94672385,2.479354225,0.004646761343,-0.6732273698,-0.4869018793
-4.716754381,-1.704556431,2.455505147,-0.02055647783,-0.9784385562,-0.5866687298
-3.598879647,-1.350678696,2.24409527,-0.07867731154,-1.266659856,-0.6517965794
-2.699507965,-0.8201824109,2.08809573,-0.1938406229,-1.592766166,-0.6889888644
-1.873411361,-0.1729880842,1.819703152,-0.3549086154,-1.920579433,-0.6833642721
-1.220211657,0.5568477008,0.9571966799,-0.5063801408,-2.117390156,-0.6579441428
-0.8445072893,1.175387011,-0.319369901,-0.6143609285,-2.150805235,-0.6363072991
-0.6464870552,1.632521123,-1.514306831,-0.6610040665,-2.024678946,-0.6488746405
-0.2693102774,2.013807674,-2.449637716,-0.661032021,-1.742371678,-0.6609640718
0.05663841754,2.390441431,-3.045330988,-0.6384491324,-1.376360416,-0.7007764578
-0.03564999005,2.715990897,-3.224963917,-0.6356597543,-1.018559217,-0.7830793262
-0.2021492968,3.18011063,-3.139920658,-0.6561792493,-0.8601020575,-0.8944097757
-0.47821314,3.867484407,-2.958998274,-0.7182314396,-0.9389204383,-0.9883173704
-0.6279471899,4.669808505,-2.768412574,-0.834784925,-1.12670517,-1.011903405
-0.676575904,5.337186957,-2.550527363,-1.013019443,-1.334331393,-0.9687985182
-1.039156001,5.549542591,-2.196158484,-1.243262649,-1.631766915,-0.9258543253
-1.462542742,5.146704133,-1.607003819,-1.507344127,-2.071503639,-0.893114984
-1.46367613,4.253599694,-0.9279553879,-1.801007748,-2.611401796,-0.8484262824
-1.190582826,3.178830527,-0.2934114301,-2.0162673,-3.21223712,-0.7775539756
-0.6276701265,2.275031675,-0.1234369946,-1.933641195,-3.532437325,-0.6401564479
0.1657879436,1.396170866,-1.120413604,-1.219332933,-2.959984541,-0.4666448534
0.7469622764,0.3516267415,-2.518580904,-0.316327244,-2.219292164,-0.3765624464
1.062103746,-0.5665186155,-3.082374771,0.4521467984,-1.736606717,-0.3729924858
1.073712351,-1.352327048,-2.993483897,0.9671108127,-1.767883897,-0.4181776941
1.103110295,-1.997170427,-2.787957817,1.226451755,-2.195251703,-0.4532310069
1.017178563,-2.492261637,-2.583297414,1.264350414,-2.704285622,-0.517056942
0.8832003004,-2.839952793,-2.440568859,1.153320789,-3.025492907,-0.6211186051
0.808635181,-2.988044336,-2.624494517,1.013519168,-3.102802992,-0.7120777965
0.7554261534,-2.838156557,-2.856934907,0.905716002,-2.918584108,-0.7506992221
0.7557055548,-2.350583468,-2.924794391,0.8731333017,-2.563498497,-0.7295426726
0.80401512,-1.612384928,-2.959288489,0.9030964971,-2.138598442,-0.6916219592
1.035250226,-0.8440607146,-2.839623999,0.948900938,-1.689098001,-0.6463314295
1.469289878,-0.2727618791,-2.585703306,0.9781128764,-1.245294809,-0.5765395761
2.134838776,-0.03711889356,-2.261127653,0.9735032916,-0.8364803195,-0.5036066175
2.842307831,-0.06093056178,-1.998037858,0.9303694367,-0.4857785404,-0.4334139526
3.508246021,-0.199071789,-1.712958057,0.8583528399,-0.2200444639,-0.3692654371
3.983725353,-0.2961784105,-1.488461611,0.7215228081,0.01415685192,-0.3444096446
4.255958239,-0.2880412813,-1.334605221,0.5838239193,0.1910310686,-0.3479825854
4.554290613,-0.08206219714,-1.423580266,0.4983731806,0.2969676256,-0.3413369358
4.670905653,0.08744213661,-1.577545962,0.4893339574,0.3785107434,-0.3150843084
4.838623103,0.3053723554,-1.530428822,0.5456153154,0.4830722809,-0.2445933521
4.885139355,0.4596089773,-1.151537933,0.6299780607,0.6128078699,-0.1309520751
4.762013911,0.4379267224,-0.5779594624,0.6752302647,0.7518318295,0.01823180914
4.447477421,0.2922059998,0.12519699,0.6497152448,0.8605316281,0.1913488209
3.853064252,0.06411503704,0.8443085519,0.5559642315,0.9259044528,0.3612641096
2.880651883,-0.1341740772,1.553158832,0.45134148,0.926987648,0.4761465192
1.738475067,-0.1082324112,2.155659154,0.3798952699,0.9269000292,0.5386644602
0.5309522121,0.05009352595,2.632475579,0.3845317066,0.9118775129,0.5599489212
-0.8742401643,0.219712426,3.052514762,0.4290744066,0.7837139368,0.5165135264
-2.197342286,0.2225280679,3.759190621,0.4422522485,0.4551102817,0.40802598
