lsm6dsr_accelerometer.x,lsm6dsr_accelerometer.y,lsm6dsr_accelerometer.z,lsm6dsr_gyroscope.x,lsm6dsr_gyroscope.y,lsm6dsr_gyroscope.z
-0.3702893,0.47856453,11.099108,0.15729317,0.92512816,0.20845163
-1.5529419,-0.41694933,12.260823,-0.6810947,0.093917765,0.6525376
-1.0169497,-0.44506502,9.647861,0.55342764,-0.09132166,0.49799323
-0.3469593,0.28115666,7.768897,0.20524468,0.038177952,0.72141063
0.11545369,0.88354975,8.166105,0.015423893,0.1731752,0.21944688
0.4528417,2.1367905,9.116654,-0.0151184695,0.09407048,-0.13789877
-0.2638087,2.8486555,9.275777,0.24510247,0.019547112,-0.075897776
0.49052864,1.1760724,10.249058,0.1253764,-0.49952033,-0.18691926
-1.0444671,-0.34097722,11.341979,0.19088978,0.007482879,-0.17241164
0.59282184,-0.37627137,9.225528,0.27900448,-0.24739315,-0.46485478
-0.42532423,0.7686943,8.397611,-0.09009997,-0.055434387,-0.5366293
-0.07836494,1.3519448,7.774879,-0.24754585,0.03466558,-0.30603448
-0.3894319,1.8430717,9.335598,-0.16111097,0.09605573,-0.14110571
-0.9708878,0.22253251,11.946167,-0.5726693,0.23227467,0.21226943
-0.7363912,0.3397808,12.01197,-0.652843,0.073912516,0.34512872
-1.7904296,0.034695927,10.819746,0.5584671,0.23349637,0.5056288
-0.50428736,-0.3696911,8.4909315,0.47371206,-0.29442838,0.34925193
-0.25004998,0.9349955,6.401997,0.2481567,0.2327328,-0.1279725
-0.58983076,1.3076776,8.068598,-0.4085041,-0.06001574,-0.14751962
-0.9631111,0.62093747,11.120644,-0.058794048,0.20096874,-0.18340689
-0.8530413,1.3447664,11.156535,-0.18187977,0.527772,-0.45966256
-0.53359944,0.6089734,11.456835,0.16355436,-0.5245651,-0.28862533
-0.1471586,-0.3702893,9.58146,0.1563769,-0.55296946,-0.24067383
0.20338993,-0.37686956,7.6426754,0.6187883,0.020005248,-0.17607673
-0.091525465,0.7680961,7.007381,0.044897273,-0.14797775,-0.078646585
0.42711884,1.0546366,6.6705914,0.012064233,0.09269607,0.11804623
-2.1308086,0.6346962,11.32164,-1.4608412,0.7652389,0.29641363
-1.5224334,-1.204188,14.514264,-1.2783506,0.2596101,0.6696413
-1.7210377,-0.7902297,10.686944,0.7172874,-0.00671932,0.23028941
-0.2428715,-1.1443675,8.624331,0.0051922016,-0.44439137,0.3631487
-0.5096712,-0.11066805,7.111469,0.28908345,-0.02535016,-0.38575006
-0.910469,0.3493521,8.968898,-0.28999972,-0.34467056,-0.43110546
-0.8117651,0.2536392,11.334801,0.116213694,0.19883078,-0.19363858
-0.49232325,1.0707881,11.403595,0.3465031,0.66750336,-0.42453885
-0.63170516,-1.457229,12.65863,0.54502845,-0.24510247,-0.50349087
-0.98644114,-1.061815,9.038289,0.34054735,-0.34314343,-0.28465483
-0.34337005,-0.37806597,7.5403824,0.02687728,-0.48165306,-0.20387027
-0.62093747,0.67776704,7.4679995,0.044744562,-0.27457583,-0.21303298
-0.29192436,1.2735798,8.710473,0.046118967,0.15072656,0.28679278
-0.47258246,0.68255264,10.4159565,-0.5781669,0.21364383,0.13759334
-0.465404,-0.2727818,11.997015,0.15439165,0.10048437,0.32588702
-1.0755738,-1.811965,10.12822,0.3594836,0.016340164,0.3243599
-0.45104706,-0.5377869,7.9710903,0.34192175,0.017714571,0.06352811
-0.509073,0.48155555,7.353742,-0.01343864,0.2415901,0.023364907
-0.70348984,0.80937225,8.751749,-0.1485886,-0.09361234,-0.15164283
-1.0911272,0.17288144,10.863415,-0.033443887,0.17103723,-0.39521816
0.21954148,0.7501499,10.904093,0.12675081,-0.64703995,-0.81609195
-0.33200413,-1.3022938,12.556935,0.56167406,-0.028098974,-0.32771957
-0.57009,-1.1365907,8.706883,0.4950917,-0.30679804,-0.47752985
-0.5778667,0.7405786,5.788836,0.5951179,0.20234315,-0.38468108
-0.73459655,1.8502501,6.9038916,-0.25273806,-0.24449162,0.0019852535
-0.4564309,1.4009976,9.765707,-0.43583953,0.13102673,0.19989976
-0.6406783,0.9625129,11.371291,-0.44439137,0.22173755,-0.2521272
-1.5559329,-1.0612168,14.279767,-0.43461782,-0.42209545,0.40346462
-1.6642082,-0.91106725,9.904491,0.54563934,0.42438614,0.8284616
-0.22432712,-0.8919246,8.204391,0.33275905,-0.20188501,0.48409647
-0.20219351,1.1407782,7.036095,0.15973656,0.02611372,-0.123391144
-0.010169496,1.614557,8.603992,-0.228915,-0.041079476,-0.20310672
-0.40797627,0.8279166,11.599208,0.11560284,-0.005803049,-0.5398363
-1.2329018,-0.9589237,14.244473,-0.69728214,0.3246653,0.25518143
-0.21595225,-0.4971089,10.183255,0.6835381,0.1485886,-0.2157818
-0.8997013,-0.07537391,8.869596,0.009315421,0.09529217,-0.49203748
-0.5276174,1.1138589,6.689734,0.064138964,0.08246438,-0.47126865
-0.75194454,1.2909278,8.803793,-0.4301892,-0.10827268,-0.06642964
0.026919255,0.4432704,11.702698,0.080020994,0.16050012,0.06627693
-1.6797615,0.60777694,11.233705,-0.23425992,0.19821994,0.11346488
-1.8484555,-0.33918262,9.370892,0.70216894,-0.8324321,0.14690876
-1.7324036,-0.093918286,8.572288,-0.0053449133,-0.17271706,1.0005678
-0.26021945,0.47078785,7.672586,0.054976255,0.15805672,0.32344362
-0.7268199,1.3573287,8.107481,-0.19974706,0.062764555,0.3023694
-0.13220344,1.2329018,10.146765,-0.21379654,0.0021379655,0.041690327
-0.4426722,0.93320084,11.989836,0.42850935,-0.34741938,-0.6021427
-0.8775677,-0.1274178,13.850256,0.36635566,-0.16828842,-0.370937
-0.18424734,0.4977071,9.475577,0.75409096,0.060168456,-0.14721419
-0.9320044,-0.10049855,8.163115,-0.31596074,-0.17088452,0.14660335
-0.26679972,0.6586244,6.245267,-0.01343864,0.009773556,-0.1927223
-1.6689938,1.2430713,9.753145,-0.5523586,0.41064206,0.23991026
0.09750752,2.2510478,10.162916,0.21135315,-0.23090026,0.34741938
-0.19980069,1.3764713,12.437294,-0.86541784,-0.26480228,0.3993414
-0.33738798,-0.3272185,11.233705,0.99858254,-0.0503949,0.33382803
0.026919255,-0.104087785,9.751948,0.06429167,-0.18417045,0.500742
0.11844472,0.04127619,8.921639,-0.057114217,0.0038177953,0.019241689
-0.4648058,1.8263218,7.689934,0.017256435,0.041843038,-0.15988927
-0.46839502,2.268994,9.951151,0.024586603,-0.10827268,-0.23792501
-1.0767702,1.3417753,11.186446,0.36650836,0.08704574,-0.32741413
-1.1389836,0.32004002,12.428919,-0.61222166,0.33535513,-0.33169007
-0.30209386,-0.010169496,10.326226,0.26724568,0.09376506,-0.2562504
-1.378864,0.6436693,8.846864,0.033902023,0.056656085,-0.41705596
-1.2693924,1.6271194,7.60798,-0.016645588,0.06062659,-0.1511847
-0.56470615,1.6480566,8.702098,-0.17638214,-0.086129464,0.24143738
1.422533,1.0552348,10.5690975,-0.12827793,0.26709297,0.11300674
-1.5254245,-0.16031912,14.3874445,-1.0480611,0.015423893,-0.7902836
-2.7589245,0.15134603,10.800005,1.151447,0.10140064,-0.3956763
-3.0963125,0.2745764,8.855837,0.35719293,-0.17210622,0.85747683
-1.1252248,0.6406783,8.349156,-0.4947863,-0.17867282,0.7006418
-1.311865,2.3515465,7.6163545,-0.006566608,0.1795891,0.20722993
-0.7286145,2.376073,9.928419,-0.059252184,0.083075225,0.19547112
-1.4991034,2.3072793,10.847861,0.3776563,0.42545512,0.03283304
-1.7288144,0.2632105,13.1282215,-6.1084726E-4,0.38407022,0.026724568
-0.4432704,0.25603202,9.338589,0.28847262,-0.1927223,-0.17348062
-0.887139,0.73399836,8.319246,0.05375456,-0.0413849,-0.29442838
-0.8255238,1.2771691,8.360522,-0.26846737,-0.23700874,-0.35306972
-0.24825534,2.8594232,7.6630144,-0.12583454,-0.38407022,-0.5712949
-0.98943216,2.099702,11.299507,0.030542362,0.48195848,0.08628218
-2.161317,0.8153543,13.349558,-0.3504736,-0.15836215,0.2519745
-1.302892,-1.3591232,11.474183,0.56427014,-0.42759308,0.53800374
-1.294517,1.0893325,8.077571,0.43599224,0.300995,0.6919372
-0.06580263,1.2053844,8.476574,-0.2403684,-0.03115321,0.27579755
-0.9302098,2.4879375,7.7294154,-0.17516045,-0.22387552,-0.045966256
-1.1216356,2.4532413,11.021939,0.07284354,-0.08994726,0.07177455
-1.0929217,2.9617162,10.382458,0.49387002,-0.11697725,-0.23166382
-0.5192425,0.9056834,11.857633,-0.14492351,0.034054734,-0.05283829
-1.0396814,1.0049855,9.683753,0.54625016,0.503949,-0.44301698
-2.1870399,0.9738788,9.23151,-0.09345963,-0.30618718,0.44637662
-1.2293127,1.2927225,7.542177,0.13163759,-0.15851486,0.5665608
