lsm6dsr_accelerometer.x,lsm6dsr_accelerometer.y,lsm6dsr_accelerometer.z,lsm6dsr_gyroscope.x,lsm6dsr_gyroscope.y,lsm6dsr_gyroscope.z
-22.941187,-38.340794,2.5908287,2.0768807,-24.470541,10.272161
14.243875,-14.620745,-83.60343,0.5520532,6.8010206,-5.16395
2.6973093,-6.355337,-3.2297122,-2.9459636,-5.851306,-0.34955734
28.759335,-55.264633,-76.70373,-14.55817,1.665475,-2.90015
27.508488,-10.8867445,27.39124,0.09651387,-11.4686575,-1.6689874
42.874596,-44.1398,-37.54339,2.6695552,-1.5066547,0.8990145
12.945768,-3.2488549,4.281956,11.330912,11.959779,-5.3369727
12.226128,-11.45863,20.570498,-1.9687607,-1.7499247,-2.0837526
20.071594,-94.02895,-72.048485,-17.38502,7.6818624,-9.941081
-1.5846468,-0.23090738,39.605404,0.4640912,-19.620872,-0.76035213
0.4456632,-14.412569,-36.665222,4.6204486,6.8181243,-2.3981864
-8.227122,-38.547176,4.634897,6.807282,15.25759,7.138819
21.494726,-23.646471,-53.400024,3.7556417,0.7676823,1.8577392
11.1427765,0.90329057,-2.3814569,-3.7573216,-4.3727503,-0.51066834
23.997618,-52.337013,-4.3064823,-5.7613587,-3.24986,-7.4353857
8.449655,4.3872404,34.520058,2.7339997,-6.0047812,-2.834484
-1.9130617,-15.489938,-0.552742,0.6255076,-0.8883246,4.9235816
6.110671,-13.080365,7.605587,7.045207,2.5055428,1.4330477
4.847859,-3.4540396,-29.17748,-1.1899304,-3.5287118,0.21410197
8.799007,-7.2879395,-15.729219,-8.500245,-1.7103723,-3.7545726
18.667007,-37.83531,20.9366,-3.7371635,-6.120537,-4.684893
-24.358934,-6.579664,28.089346,1.4089192,18.959936,-5.3638496
8.956335,-28.418957,15.111273,5.0194845,-1.3502779,6.2813425
34.21497,-23.95694,-34.294533,10.182824,4.825388,3.6379008
-3.1639097,-2.7990043,-7.4548388,-3.27689,-2.3455007,-1.2826265
2.6602206,-14.544772,-18.845272,-11.639236,1.9991504,-2.3500822
10.119247,-20.732014,26.881567,0.77211094,-14.178987,-2.327328
-14.15893,-1.698904,9.304491,5.2374043,15.8071995,3.835968
-1.8466609,-56.499928,4.8137608,5.2680993,10.451902,2.8224196
40.913677,-24.85724,6.2733827,0.78829837,5.5318327,0.31580803
-2.5872395,-2.946163,-19.218554,-3.1050894,-3.28758,-1.3394353
32.749367,-42.55276,-26.45744,-12.535196,3.4054735,-5.0397954
0.07597212,6.2315083,25.591837,3.559865,-4.5017915,-1.3414205
-4.3854456,-12.86202,2.8325038,0.8516738,-0.1395786,6.8683667
-8.261818,-33.95176,9.016156,1.5419312,17.417698,-2.5261588
17.521444,-15.976877,9.30808,1.5666705,-2.5304348,-2.602973
6.335596,-11.82174,-10.447063,-7.758371,-3.865747,-2.6032784
36.021553,-45.092144,0.24107689,-4.787821,-3.3790543,-9.448738
-20.691935,0.05383851,22.882563,4.2750144,12.171742,-4.758195
-2.5316064,-23.837898,16.203,5.9592733,2.45133,5.949194
27.762127,-12.364911,-25.730022,5.006504,-0.6206208,4.1288695
-3.4743786,-4.371687,8.322835,-4.708869,-4.088401,-1.026987
4.3268213,-15.433107,-11.670993,-10.906067,1.3096565,-3.56521
0.37746778,-15.815361,23.7033,3.157775,-17.46168,-3.9660785
-10.833505,-10.877771,-21.874586,2.5773172,11.2933445,5.029411
0.1591227,-51.54439,8.344969,7.4143114,12.6176605,1.0671501
30.41158,-17.973688,8.510672,5.5199213,0.9390249,2.5531888
0.23988047,-14.330016,-1.8197416,-6.466429,-2.5030994,0.3671192
35.97669,-44.33661,-24.865614,-11.55326,5.255272,-6.149552
-6.4959154,27.351757,39.5402,3.4428878,-6.5298047,-0.7637118
-4.2484565,-12.184253,-0.7812566,0.24235365,-2.9172537,5.132186
-0.42951167,-23.256441,14.054244,3.079281,-1.8053591,1.8678182
15.440287,1.6205392,-37.996826,1.8068862,-10.292776,-1.1522106
3.964309,-10.47159,-8.705687,-8.311188,-1.5837742,-4.4863677
18.380466,-27.342785,21.982862,-3.5574217,-8.457639,-6.321353
-24.187847,-0.47138608,12.294323,5.9188046,21.857489,-3.0365217
5.960521,-22.485353,17.414963,5.8003,0.99888796,5.867799
56.47899,-32.170902,-35.06861,5.7057714,7.300541,7.073764
-2.8528428,-1.3501502,5.151149,-3.5331407,-4.7583475,-0.532048
24.516262,-31.112078,-47.288757,-12.405239,-1.3444748,-4.05007
6.3696938,-12.940983,28.101908,2.3329785,-14.847406,-2.4201767
-6.7322063,-15.27578,-3.6933217,-0.09910997,-3.5245886,7.0797195
-4.840082,-46.02056,6.268597,3.5397072,13.08389,0.51524967
10.046266,-16.408781,9.630513,6.1292415,-8.247048,-0.7537855
4.5128636,-7.4291162,-4.295715,-4.731012,-5.3284206,-1.7435108
43.372902,-56.267822,2.4933212,-7.6717834,4.8186684,-7.946512
2.03031,2.0183458,40.14678,2.6380966,-6.6857233,0.8774821
-6.533602,-13.411771,1.6360924,-0.255945,-2.3593976,6.4755917
3.5030923,-18.269798,9.178867,4.728721,-5.696609,0.89641833
7.8442707,-1.2137593,-40.245483,3.5000021,-9.414531,0.2971772
9.972089,-6.450452,-12.554543,-7.2376237,-3.6094964,-3.6411078
29.052456,-45.126244,5.666204,-2.0345795,-8.571256,-6.863938
-15.537195,-4.6289153,31.54099,3.3190386,10.002013,-5.0411696
-4.962714,-21.744776,7.6223364,1.4370182,-6.145276,4.0795436
10.049855,-10.010373,19.600208,3.3613398,4.8353143,1.6657804
-0.0011964113,0.55752766,-10.243673,-2.158887,-5.039948,-1.7743586
-0.2434697,-11.652448,-18.3027,-10.001402,0.4315636,-3.110587
7.058827,-21.535404,31.23471,-0.3347443,-14.200366,-3.3628669
-19.332811,-2.3892334,10.336994,6.7704782,19.530926,3.203741
-0.2853441,-29.13142,7.1078796,5.0726285,6.593027,1.3588297
67.17371,-34.23591,-72.78428,12.018573,7.6091714,10.819938
-1.7288144,-1.538585,3.214159,-1.1151017,-5.637051,-1.9873916
36.426537,-48.22674,-53.56453,-14.576343,3.6148415,-5.1696005
0.6831509,-12.750155,31.430325,1.7442744,-15.450618,-0.92528087
-1.3639089,-14.708082,-15.032908,2.757059,4.794693,6.2281985
-9.368499,-69.22316,14.105689,4.0080743,16.193254,2.2169175
33.918858,-24.822544,-6.227321,2.2427256,-2.6938365,3.3885224
3.8805602,-4.851448,-2.528017,-4.2035456,-5.1738763,-1.1134218
43.47041,-56.880386,6.4438715,-6.514686,-0.7189672,-8.324321
-33.18187,75.82376,34.263424,1.6124841,-3.9986062,-5.2627544
-4.90409,-15.90928,3.0646076,1.5251329,-0.6406261,6.466429
2.3605196,-23.251656,7.370492,3.9883745,-4.663208,0.39720342
4.6929235,-3.3726835,-13.102499,5.031549,-9.526773,-0.9973609
5.97428,-9.094521,-18.403797,-7.491278,-4.146431,-2.2758641
14.121841,-42.111286,24.134008,-3.945157,0.34864107,-2.3302295
-13.083356,5.3623157,32.26422,0.44912544,14.727069,-5.975766
5.439484,-28.82454,9.270393,2.8934307,-3.2420719,7.417824
19.718653,-14.535201,8.750552,11.35,1.5237585,-1.267508
-3.580261,-3.5730824,-2.6662025,-2.0154905,-1.3866233,-1.6312675
5.4753766,-16.490137,-14.045869,-10.017132,-0.56427014,-1.096929
19.744974,-15.844673,35.500515,-3.0078118,-20.560202,-2.7485073
-21.41038,-3.400201,5.2055855,8.063642,21.867722,0.8290724
-17.063816,-32.58546,14.638093,-3.3721824,9.610918,3.313083
53.59145,-20.706888,-121.61581,9.698728,15.330586,9.248838
-0.68853474,-0.40259242,-4.417749,-1.5074183,-3.1786964,-0.40804598
44.714676,-72.038315,-34.728233,-11.767819,7.567481,-6.110916
22.515265,-16.601404,36.543186,1.781536,-17.846514,-0.86633414
6.897311,-12.397812,-7.6570325,3.8564315,-0.19073705,4.9796267
-5.3611193,-34.92145,16.036697,0.5160132,10.290333,3.125858
22.399212,-25.924438,6.969694,-3.6745517,1.519788,1.9159224
10.546964,-7.5009007,-11.204392,-5.430585,-2.942604,-2.142394
14.548362,-37.664227,1.4895321,-4.5706644,-8.149313,-7.383769
7.913663,3.955934,29.175089,2.3765013,4.452924,-0.9307785
8.027322,-15.421144,-6.5168524,1.1299148,-1.2780452,4.614951
10.083355,-10.4362955,21.108286,4.793929,3.576358,2.7944734
3.286542,3.397808,-29.726633,1.6512729,-7.9648376,0.09605573
8.322835,-4.089932,-15.761522,-8.460082,-6.524307,-2.5217302
7.4769726,-36.651463,14.78585,-1.7206041,-5.2346554,-0.38849884
-19.745573,20.491535,18.63231,-0.1525591,10.870485,-7.3098564
12.60838,-15.880566,-7.5062847,-2.147281,-3.1866374,1.6134003
16.820347,-21.2704,22.718655,6.5525584,5.4020276,1.1205993
5.514858,-1.244866,-0.098703936,-2.5702925,-5.1259246,-0.28007346
6.3631134,-9.072986,-15.847665,-7.804032,-1.5743061,-2.9395497
11.630315,-40.82335,6.2327046,-1.1517525,-8.1783285,-4.2487483
-27.436104,57.250675,22.466211,0.45905173,7.6991186,-6.4384828
-7.140183,-19.616959,2.8480573,-0.908788,-2.5800662,4.727805
16.013367,-19.937597,21.011974,6.2118583,-0.21440738,1.6912833
2.3682961,0.51565325,-13.1078825,-2.1840844,-6.975265,-1.7140374
7.26102,-9.086744,-19.354944,-9.209592,-1.0323318,-1.8473548
12.862618,-27.9045,14.471791,-2.204395,-10.797947,-1.1282349
-21.447468,2.902494,16.54936,1.7554224,13.84241,-8.665021
-1.9764715,-16.616358,10.228121,-0.49936762,2.4653795,6.3457866
19.01636,-19.736599,22.71028,5.3026123,-1.1651912,0.65131587
0.5778667,0.8662018,0.6029913,-2.7294183,-5.6396475,-0.2857238
3.7453656,-14.188242,-18.053846,-9.522193,2.7091076,-2.9280963
18.443876,-28.033712,22.394426,-3.165563,-10.900569,-1.9496717
-18.081963,0.7399804,10.87837,4.2230926,18.214243,-5.4107323
-1.3435699,-20.741585,16.716858,0.5661027,1.3313416,5.1189
33.395428,-30.707691,7.3268228,13.843479,3.3700442,7.5355644
3.05384,4.144967,6.172286,-1.7580184,-1.0123266,-1.3513469
9.980463,-27.768707,-23.002205,-11.1030655,1.6268389,-3.980586
9.336196,-14.394025,24.974487,-2.1766014,-12.371184,-4.432155
-19.22573,2.797808,5.861219,8.044553,19.015217,-4.5607386
-11.992827,-37.96273,6.8129644,-2.9285545,9.155378,8.540256
32.717064,-34.687553,5.7631135,15.13145,4.614951,2.7851582
1.672583,-1.1796615,1.8317057,-1.4759597,-1.0894461,-0.55342764
3.7764723,-11.541182,-17.534605,-8.887675,-0.05803049,-1.9930419
12.486347,-26.084759,14.737394,-0.76814044,-8.555069,-2.2207353
-20.4365,17.227724,17.291134,1.9719677,7.093769,-9.314199
-6.337391,-14.937196,0.25962126,-1.1381612,-1.7740531,5.3702636
19.587646,-28.022943,31.830523,7.6639953,-0.2405211,0.8593094
-1.6133606,2.8570302,-22.363918,1.5863703,-5.4869356,0.5867188
6.1675005,-3.8961134,-7.798209,-5.3081098,-3.023694,-2.5041683
14.027325,-42.668217,2.922833,-4.173919,-4.28097,-2.0358012
6.960721,10.365707,26.495726,2.531962,-0.58778775,-1.6613518
13.467404,-19.853249,-12.240484,0.83548635,-5.9432383,3.6151469
8.513064,-9.324232,11.285748,11.405282,7.072084,-0.06627693
1.8143578,-0.089132644,-28.74438,1.6553961,-5.4825068,2.0500033
8.328817,-1.3268201,-9.45464,-4.831191,-3.9773793,-1.6086663
0.6789634,-41.605206,0.2847459,-4.504388,-5.776935,-1.7247273
5.6703916,-3.6167514,27.339195,2.900761,-12.918656,-1.836665
10.156336,-11.627323,-18.38585,4.3344193,7.0933113,0.37948886
2.536392,-46.731228,15.558133,1.5874393,9.494399,6.5688987
31.920254,-29.745178,6.5347986,2.9783385,6.722374,2.2737262
-1.8346968,-3.0382864,-5.6333027,-2.973299,-2.983378,-0.33749312
34.82215,-59.16613,-51.356556,-13.005855,2.1283445,-3.975852
10.904691,-3.8805602,23.879173,-2.1862223,-16.646198,-3.58323
-13.587045,1.6851454,6.2416778,6.4890304,17.26178,-3.2869692
-5.8396835,-59.444893,5.7349977,-6.086177,1.8125365,8.9365425
26.745176,-37.993835,2.1242282,15.887984,3.2820823,-1.7372496
5.413761,0.83988076,-4.7168517,-1.7903934,0.21058959,-1.2100884
7.856235,-15.335002,-4.874778,-7.410188,-2.6438997,-2.817991
21.624537,-23.89712,13.826327,-3.5242832,-1.5973656,-4.1672
-9.403793,27.989445,14.880964,1.8187977,6.77002,-1.9008039
-0.24705894,-8.992228,-6.574878,0.22219568,-6.7952175,1.4437375
13.409378,-23.455645,16.85624,8.711598,3.4993913,1.4651171
-16.228123,2.629712,-40.57629,1.3684505,1.121821,1.5042114
9.323035,-3.0089746,-10.530214,-5.397446,-4.741702,-1.624701
33.84109,-58.49614,-8.727222,-6.927008,-2.0112145,-6.3702207
4.773681,6.0771713,24.71068,1.2142116,-4.7403274,-3.7339566
9.841082,-9.954741,-10.3340025,1.6048485,0.49173203,2.0122836
5.8911295,-48.25426,14.971891,3.63897,4.315483,3.2142782
25.44408,-23.584259,5.553143,1.6152328,6.779488,1.397924
0.10109676,-5.108078,-6.025726,-1.7732896,0.4262187,-0.388957
9.259625,-16.027725,-2.8241289,-7.0930057,-2.448734,-0.8890882
10.718649,-9.141779,10.291531,-1.9240161,-7.741573,-1.9773126
-5.252246,16.34896,6.84766,3.0748525,3.1812925,-4.6931396
-2.056631,-11.0351,-7.307082,-3.5361948,-5.6909585,2.0886395
20.583061,-13.0259285,8.534002,8.583626,13.763916,-4.874103
-5.2342997,-9.083155,6.1214385,4.156968,6.7396307,0.26464957
7.717451,-3.4127634,1.4590236,-4.360533,0.65971506,0.36681378
30.505497,-40.097126,7.864012,-4.5787582,-4.5909753,-3.5256577
1.0743774,-5.752944,8.742178,0.7551599,-5.4078307,-0.36650836
3.4839497,9.2075815,2.7870402,2.303047,-0.05986303,-0.17668757
0.038285162,-1.7216359,6.1399827,2.0559592,-5.413634,-0.9272661
6.4594245,-6.6849484,3.2081769,1.1961917,-0.99842983,-2.4847739
-5.241478,-9.234501,-7.318448,1.5289507,2.4626307,0.020768806
9.387043,-2.4281168,-8.216953,-3.6835618,2.0483236,0.52288526
37.478184,-51.122654,-20.514866,-4.5844088,-4.258827,-2.3616881
11.396416,-18.984655,-0.08015956,-0.3437543,-4.077253,-3.9337037
-4.733003,5.617749,4.336393,4.0891643,-3.8871264,-1.8807987
-5.95753,-5.5190454,-2.2354946,-2.6038892,-2.9731464,0.7820372
20.084755,-31.789845,7.38784,7.7417254,3.4457893,-2.6106086
-8.550752,-8.362915,-0.991825,0.49768782,1.4628265,-0.48944137
7.5960155,-1.0510473,-2.8863423,-5.241375,-0.4911212,0.08429692
16.383059,-49.83472,-12.490534,-5.250232,-1.7070127,-3.4813712
-2.7625136,-5.6297135,15.979868,2.057639,-7.4954014,-2.828681
-9.491729,1.218545,-11.678769,4.718184,10.295678,-2.9882648
-5.105685,-27.242884,20.77329,-0.9668185,10.595757,6.9193726
26.154747,-19.160528,-55.90232,7.765854,-2.081004,-0.93383276
7.6594253,-2.8378878,-4.782056,-3.7449517,-2.1087976,0.24265908
2.7343981,-7.8664045,-14.644672,-6.2769136,-1.9970124,-0.18569757
9.067003,-14.740984,8.248658,-2.4198713,-5.608647,-1.6938795
-5.6243296,15.598811,2.4089742,2.473015,3.9544725,-4.1119184
-3.330211,-6.588039,4.5098724,-1.5376552,-2.3900926,1.321568
15.577873,-35.52504,16.042679,3.876284,3.1727407,-1.0589037
-7.752745,-9.730413,-7.186843,-0.5144861,0.7589777,0.058794048
2.2965117,3.0233314,-4.1898327,-5.687752,-5.8648973,-0.61298525
18.061026,-46.408794,-26.374887,-3.0357583,-7.280383,-1.8078024
2.492723,5.7062836,17.293528,3.4103603,-4.49492,-0.041690327
-1.6576279,-7.0504518,-6.3475604,-1.3974658,-1.5063493,-1.2959125
13.287344,-25.399813,14.359927,4.734219,6.180858,1.3741009
10.605588,-20.536999,2.3886352,2.9496286,1.9403564,-1.0176716
3.912265,4.3704906,-4.061816,-3.3181224,-4.966341,-1.5524683
20.594427,-55.886166,-7.9908314,-5.834813,-6.1616163,-1.9321098
8.497512,4.3118663,16.327425,1.5970602,-6.914027,-0.74935687
-3.3314073,-2.7984061,-0.63170516,4.5637927,13.024027,-0.32512346
2.4394827,-36.145382,14.0022,-1.0124793,7.6129894,5.079195
46.939404,-31.651062,-66.29854,13.294938,6.391295,7.1111784
0.5132605,1.1886346,-10.01815,-1.4332004,-2.0765753,-1.7511464
13.177873,-22.846073,-19.791634,-9.217991,0.16828842,-2.0942898
12.480963,-13.174283,14.679967,-2.8758688,-9.298317,-3.9303439
-10.435698,12.753745,7.170093,1.4583979,9.068485,-3.578954
-0.035294134,-12.393026,5.3342,0.85839313,-2.0478654,6.1985726
6.9098735,-22.002005,12.356536,4.1345196,6.515602,-2.1388817
-15.44926,-2.4616163,-20.985054,0.11178505,-4.3295326,0.54594475
6.544968,-1.1790633,-6.4737816,-4.981765,-3.468238,-0.98010445
33.019756,-54.10531,-11.794223,-3.8287907,-3.3573692,-5.713407
-1.332204,4.0719857,22.787449,2.1437685,-5.685308,-3.5195491
4.0624146,-14.677574,-8.889337,0.25731942,1.3411151,1.7109832
4.1222353,-36.133415,7.033104,1.7399985,11.282196,1.8559067
24.070002,-17.051853,-1.3710874,3.8663578,3.8607073,0.8951967
-1.8089739,-2.7236304,-5.672186,-2.0938318,-3.900718,-0.21120045
16.797016,-35.631523,-36.89015,-11.220501,5.8816957,-2.6640575
14.28874,-1.3914263,20.0028,-1.2392564,-10.375088,-2.4007823
-9.868001,-3.955934,7.216753,5.057968,16.174318,0.44408596
3.6628132,-42.17709,6.2733827,2.639929,8.566216,5.662401
39.62275,-20.941385,-11.700903,5.1059194,1.6318785,2.9358847
4.3088756,-1.6295122,-3.871587,-3.3472903,-0.32771957,-1.1262497
12.04846,-19.777277,-17.344376,-9.01351,-1.2749909,-2.758739
14.949758,-15.0729885,22.811377,-2.8775487,-12.561921,-4.210723
-19.144375,-1.2221341,12.862618,3.1654105,19.899876,-2.4536207
-0.029312078,-15.215361,14.500505,1.4257175,1.7841321,7.3136744
18.631115,-23.906094,22.64328,3.9983008,3.9369106,0.3631487
-3.5581272,-0.8847462,-12.528221,-2.4821777,-3.276432,1.9533368
9.211769,-6.7112694,-9.568299,-7.350325,-2.8748,-3.3588963
17.401205,-44.658447,-0.51505506,-2.088334,-4.274709,-3.8110762
-22.12643,51.39245,18.224335,3.4126508,0.59924114,-3.9204178
-8.885747,-17.159529,0.27098715,-1.9377602,-5.322923,3.1124196
8.873783,-15.260226,17.134405,6.132448,3.7950413,1.1453387
-1.3513466,-5.453243,-33.41876,0.54884624,-2.3989499,1.9675391
4.1784663,-5.2283173,-11.011171,-7.120952,-2.9740627,-2.6011403
16.832312,-39.555153,1.1006985,-5.3612537,-5.314371,-4.67909
-20.178076,43.695934,22.12643,2.7535467,3.748464,-4.3973365
-5.332405,-12.7352,-1.2568301,1.5229949,-0.9813261,5.602538
4.631308,-23.015364,19.235304,6.136877,-2.6726096,1.9169914
-1.4303098,-7.0618176,-3.8440695,2.521883,-2.686048,0.4850127
3.4193435,-3.2566316,-9.785448,-4.85028,-4.7224603,-1.0346226
19.800009,-40.01218,-11.842677,-3.7615974,-7.868629,-6.5404944
0.2434697,2.0422742,26.87798,2.5084443,-5.6243763,-1.4839007
-1.96032,-10.817353,-3.0041888,-0.3310792,-0.449889,2.3737524
-2.352743,-32.16253,4.7138605,2.9422987,8.467107,1.8969861
13.208381,-10.80838,-12.93859,2.3881073,3.6939461,0.83579177
1.2819548,-1.1659029,2.5639095,-3.507027,-3.293994,-1.0627215
37.48895,-57.03233,-31.128828,-10.994487,4.60869,-5.7793784
3.94397,-3.1543384,21.168106,0.63543385,-12.885059,-2.7138417
-3.673581,-10.363315,-15.516258,1.1341907,5.7355504,1.9849482
-2.3928227,-46.11328,9.115458,3.387759,10.20512,5.8728385
28.96751,-17.725431,-1.4644074,1.030652,5.343081,2.0351903
1.4991034,1.8167506,0.1052842,-2.4247582,-0.62642384,-2.0806985
10.47159,-20.757736,-22.149162,-9.513947,-0.51815116,-3.214889
3.3702908,-10.175478,19.918453,0.1369825,-14.284816,-1.776802
-13.013366,-3.4444683,3.7866418,5.267794,15.526974,2.3288553
1.1347961,-37.2718,8.685946,4.7974415,7.3652906,6.6029534
41.937206,-18.329021,-17.571095,4.6393847,3.441819,5.8826118
2.076372,-3.0418758,1.5858432,-2.2925098,-1.3602041,-1.0613471
11.5621195,-26.026731,-21.037697,-10.166484,-0.83838785,-3.3508027
9.305687,-8.233105,18.4696,-2.6884916,-14.989581,-2.6371803
-13.634303,-3.1776686,8.159525,6.538051,18.747665,0.86572325
-3.0496526,-21.99004,11.130215,4.600291,8.089145,6.6431165
61.820366,-27.418756,-47.102116,8.705184,12.900025,7.0691824
6.4606214,-0.10348958,-7.672586,-1.2559019,-3.710439,-1.210852
7.998608,-17.818153,-13.110873,-8.539644,-0.7305733,-3.3602707
