accelerometer-x,accelerometer-y,accelerometer-z,gyroscope-x,gyroscope-y,gyroscope-z
0.3321896351,-0.3127905227,-0.6619546735,0.1834487915,-0.04309669882,0.03388807178
0.2358922842,-0.3404052364,-0.3351736194,0.1501600742,0.0162417274,0.05376723409
0.1847147624,-0.3469450135,-0.2009235544,0.1113627329,0.04331038147,0.05195833743
0.08530863171,-0.33487639,-0.1559387497,0.08398950845,0.05313420296,0.03428622335
-0.002074760447,-0.3120199767,-0.1061304705,0.06144665182,0.05723679811,0.02452014945
-0.06544190173,-0.2243720153,-0.005905424652,0.04914739355,0.05316350609,0.01829985529
-0.110243751,-0.108358814,0.07835282122,0.03831125796,0.04854878038,0.01710809022
-0.09876929405,-0.05169182799,0.1795551876,0.02687202021,0.03736029193,0.02154803462
-0.009611293432,-0.03387552773,0.2366214752,0.0116989268,0.02044442669,0.02812338062
0.06132862119,-0.0425907491,0.2112210765,-0.002230882877,0.005698248744,0.03291273117
0.01760287671,-0.02562441673,0.1504997735,-0.006161974743,0.007250072435,0.03757193312
-0.007050210772,0.06035963003,0.158148827,0.004624008201,0.02809517831,0.04439725727
-0.01650163747,0.2045407219,0.08408464288,0.03296243772,0.03920375556,0.04656933248
-0.07282441319,0.2864151414,-0.03130757693,0.06116741151,0.06769476086,0.03869692981
-0.08910451686,0.2353245673,0.05019581728,0.07331195474,0.0955389142,0.04522140697
0.0004898293436,0.1734209227,0.1060626659,0.07250915468,0.09948651493,0.06164647639
0.09122983845,0.1592022816,0.1297609369,0.06422166526,0.08857341856,0.08874813467
0.1091813825,0.153365246,0.1746247455,0.06569442898,0.06693044305,0.117809236
0.1270779814,0.1587676895,0.2161883435,0.06814959645,0.03422815725,0.1426887512
0.1483291515,0.1514709567,0.186694538,0.06514716893,-0.0211365521,0.1599828303
0.1484983706,0.1101867601,0.1556196008,0.06713681668,-0.07682670653,0.1661618948
0.1618640481,0.07908025872,0.1707061108,0.05609148368,-0.1102720276,0.1519251466
0.0873015591,0.06254413446,0.1914385177,0.02873682417,-0.1139812693,0.1254727691
-0.0336859965,0.03705445002,0.2083002206,0.00509219151,-0.0900631547,0.1043016091
-0.1047998064,0.02775901761,0.2144809551,-0.01624532044,-0.05442180112,0.08503496647
-0.1358630532,0.03008183453,0.1933142484,-0.03585959971,-0.02814547904,0.07690823823
-0.1361287184,0.01349171506,0.1591354999,-0.05188383907,-0.009350219741,0.07959324121
-0.08386544717,-0.004735065698,0.1167021334,-0.05112362653,-0.003272309899,0.09332078695
-0.0223345814,-0.006474456711,0.04408814805,-0.03268736228,-0.01448714733,0.1093932316
-0.04033697882,-0.003932224882,-0.09171791423,-0.004881232046,-0.05083344504,0.107077077
-0.0490215128,-0.01293437344,-0.1964040311,0.02901121974,-0.08810650557,0.09197109193
-0.03168167094,-0.05885857781,-0.2056219413,0.04736198485,-0.1145040542,0.08003688604
-0.01803980682,-0.08163381566,-0.1950333273,0.05825671181,-0.1447940469,0.08510860801
-0.02528641695,-0.02175100936,-0.2353852114,0.06271828711,-0.1668263972,0.1002108604
-0.04985387197,0.08932838875,-0.2272743857,0.07029684633,-0.165138483,0.1198745742
-0.05977671557,0.1962748518,-0.1357148769,0.08997285366,-0.1616028547,0.1522536576
-0.03032908729,0.2714477278,-0.05749298855,0.106457293,-0.1740590036,0.1952770203
0.05173457115,0.2982137158,-0.0460334369,0.1408965439,-0.2269906402,0.2507188916
0.1615840621,0.3095503717,0.01071779337,0.1862006336,-0.3250806928,0.3199981153
0.2883975474,0.3478936925,0.038652679,0.2469832301,-0.4709982574,0.3862549365
0.3399842345,0.3938298065,0.003816343418,0.3110242486,-0.6213909388,0.4443246126
0.3709314537,0.4076796873,0.1186480067,0.3863337934,-0.768248558,0.5154667497
0.5312006339,0.5018215408,0.2606628605,0.456459105,-0.9440014958,0.6152868271
0.6953022318,0.689159199,0.3259890269,0.5655494332,-1.17819941,0.7420260906
0.8658663037,0.8464593733,0.2580243287,0.6951556206,-1.468855739,0.8869369626
1.009205684,0.9601316374,0.1155015254,0.8434535861,-1.782812595,1.041039348
1.067153431,1.085771768,0.05075228212,1.003198981,-2.068847656,1.206629634
1.063349947,1.205525252,0.1051169095,1.152778149,-2.304980516,1.372699618
0.9249275645,1.259103551,0.1892220107,1.261075139,-2.486798286,1.514498115
0.7854933748,1.299984281,0.2160363678,1.351763606,-2.624263048,1.628983855
0.7365969497,1.442438696,0.2719020474,1.454990149,-2.732083321,1.729201913
0.6933692179,1.62002989,0.2956307135,1.520082235,-2.797719002,1.776420355
0.3881061681,1.593403749,0.1211164427,1.528431773,-2.753544569,1.730202079
0.2185124025,1.551980728,0.3024824791,1.504167318,-2.578154564,1.667851448
0.0289887786,1.568372183,0.7048813765,1.43159759,-2.350986958,1.634287357
-0.1918827543,1.455378257,0.7675310172,1.337065697,-2.167245388,1.64753437
-0.2174444811,1.388805305,0.7040548626,1.27046299,-2.077021599,1.696072817
-0.1330453654,1.343064129,0.5536731624,1.276857734,-2.076055527,1.74441731
0.03679097678,1.332513217,0.130016373,1.368503928,-2.184638739,1.827191353
0.1651046375,1.375510647,-0.2917775452,1.52870512,-2.356049299,1.945004582
0.4146820404,1.493680807,-0.4823901335,1.722624302,-2.570230961,2.04844594
0.6264999137,1.58716427,-0.6341355232,1.884796739,-2.781841993,2.111083031
0.6146195063,1.514032983,-0.8160270448,2.006548405,-2.98144269,2.155599356
0.2301607548,1.217763679,-1.004566918,2.070277929,-3.104419708,2.084467411
-0.3373287516,0.6255032308,-0.8424217152,2.070199013,-3.100304842,1.924658298
-0.6999123559,0.5374330985,-0.558413635,2.056734324,-2.990021229,1.843321085
-0.6778624367,0.9660115623,-0.09828267958,2.03076601,-2.709641695,1.804717779
-0.4128846356,1.177138092,0.09944266327,1.983516216,-2.451933384,1.760086656
-0.2896732664,1.015991837,-0.1236518064,1.919228315,-2.257370234,1.742674947
-0.2324082414,0.6664573917,-0.1969777393,1.81861794,-2.130449533,1.706818342
-0.2252215448,0.3275776113,-0.03908960911,1.754472852,-2.002310753,1.711014509
-0.1513508374,0.1433576467,0.0214119136,1.754402161,-1.894778013,1.708145499
-0.3383662779,0.2207980293,-0.173936471,1.793479443,-1.813336372,1.686069965
-0.4666764315,0.1559055781,-0.1993859695,1.857332349,-1.684890747,1.618605494
-0.5480582452,-0.009677928928,-0.03725216455,1.971262932,-1.496146441,1.616889119
-0.1426677647,-0.6815156985,-0.3307306685,2.016701221,-1.469560623,1.614360809
-0.1962532245,-0.7897671066,-0.8424436348,1.93112421,-1.630538583,1.537648201
-0.285614931,-0.7264733229,-0.7433779882,1.837836981,-1.769307613,1.423573256
-0.3297346432,-0.9934165788,-0.255903391,1.775050759,-1.89546299,1.284860134
-0.4519336204,-1.400624484,0.02471650811,1.697100043,-1.978968382,1.129058242
-0.6977806046,-1.804212299,0.7220484922,1.457645059,-1.955675364,0.9386619329
-1.206024141,-2.259288747,2.020886818,1.043955088,-1.806489825,0.6844779849
-1.643569171,-2.993313801,2.980384761,0.5384954214,-1.677498102,0.3741355836
-1.988823455,-3.778413208,3.147219291,0.06553644687,-1.538261175,0.1153354347
-2.089333163,-4.16739499,3.1435596,-0.2246029526,-1.280600548,-0.05212653428
-2.137241161,-3.941709335,3.12842662,-0.24357526,-0.8822470903,-0.07133937627
-1.71161161,-3.225629395,2.83222366,-0.00851481501,-0.6316699982,0.04702667519
-0.6121072312,-2.319667959,1.676096937,0.2988185585,-0.6541736722,0.1399192661
0.3164543059,-1.493745689,0.6002367607,0.5784984231,-0.8829519749,0.1379903406
0.8609124807,-0.7830556263,-0.1284264734,0.8173547387,-1.227420449,0.1133563444
1.063263438,-0.2520582599,-0.4080984242,0.9859434962,-1.547694087,0.1370776445
1.028157637,0.09926131535,0.05290522237,1.070610166,-1.711732268,0.1867561191
0.8036077082,0.3354718717,0.8506739953,1.085906506,-1.639132142,0.2523745298
0.5890040035,0.324903862,1.634985321,1.042750001,-1.367626309,0.3670314252
0.386221085,0.006030073944,2.022208422,0.9735096097,-1.001089573,0.4900707901
0.1634931106,-0.2822939698,1.98061779,0.8619516492,-0.5761252046,0.6262965202
0.09400339482,-0.5055675954,2.025552034,0.6938452125,-0.1793679893,0.7610117793
0.06906769101,-0.5691001564,1.733965627,0.4935587347,0.0842159912,0.8746070266
-0.1063917518,-0.6435615232,0.7519035322,0.3374197185,0.1464466006,0.9681503177
-0.2064116304,-0.6601905864,-0.4374117586,0.2727150023,-0.017117301,1.071282625
-0.2240858188,-0.7245964231,-1.786854045,0.3464792371,-0.3920376301,1.123106718
-0.1635018785,-0.05915975272,-2.390631254,0.3959655166,-0.68371135,1.061179996
0.02674070741,0.7762380552,-1.528598976,0.4006281793,-0.8013114929,0.9942974448
0.21174247,0.1875593381,-0.658159519,0.3777478337,-0.7906777263,0.9891607761
0.298406608,-0.5753136241,-0.3310204452,0.3256609142,-0.7616481781,1.005819798
0.2016723269,-0.5201981783,-0.6002782617,0.3715654612,-0.7348261476,0.9373788834
-0.2496931382,0.009712415719,-1.380797794,0.4521037042,-0.7223420739,0.7770078778
-0.6511193912,0.492031822,-1.678880138,0.4278632998,-0.6952313781,0.6274331212
-0.5134375982,0.312914149,-1.210993089,0.303514719,-0.5664027929,0.5323550701
-0.4042331271,-0.2314990176,-0.4912764736,0.1328916848,-0.330432862,0.5085323453
-0.2659370015,-0.5404387101,0.05818696216,-0.05711821094,-0.02087688446,0.5133731365
-0.3050181351,-1.595005339,0.3281390446,-0.228240788,0.3869287074,0.5108746886
-0.5905769519,-1.807247867,0.6074650314,-0.4775872231,0.8002734184,0.5224516988
-0.6030033028,-1.013943234,1.105819042,-0.8000067472,1.286547899,0.5498173237
-0.4413806622,-1.140529633,1.338657419,-1.041626811,1.542278528,0.6820003986
-0.1483785436,-2.812778662,-0.4232686669,-1.211228251,1.371287107,0.8082353473
0.5190425786,-1.199398586,-1.841950786,-1.327155471,0.937081039,0.8547700644
1.240996086,0.1095391099,-2.582019065,-1.331643462,0.4641257524,0.864425838
1.404494457,0.4127195081,-2.270890338,-1.303731441,0.1680290997,0.9181260467
1.339919401,0.2835392937,-1.157882042,-1.235785365,0.03625297174,0.9749904275
0.9938754285,0.4723550617,-0.250784879,-1.256688714,-0.05060682818,1.073114872
0.7162199321,0.1973907041,0.2401034721,-1.241044044,-0.09628536552,1.261985898
0.3337210825,-0.5894038165,0.1696224072,-1.229924321,-0.1782127321,1.58021903
0.5435036506,-1.408410169,0.3732178842,-1.209735751,-0.3524779975,1.794768691
0.6999070952,-0.9518681784,0.5281051521,-1.16219759,-0.4488245249,1.861992478
0.7096908226,-0.3292734554,1.190855287,-1.049587131,-0.3847024739,1.767731547
0.3211480166,0.5340700518,1.769343668,-0.9130128026,-0.1539869905,1.621809602
0.09325929846,1.293503103,2.272795295,-0.6842997074,0.08481305838,1.544567585
0.2030897925,1.41943133,1.722471443,-0.349744916,0.2050862014,1.705752969
0.5980471417,0.9046288728,0.7128787319,0.02831084654,0.2273917943,1.960898042
0.4540156874,0.66098086,0.1977952663,0.3014755547,0.2621324658,2.203155279
0.3079810765,0.3387421255,0.1614157929,0.3958515227,0.2147004902,2.438157797
