Accelerometer X,Accelemeter Y,Accelerometer Z,Gyro X,Gyro Y,Gyro Z
2.825722899,-4.453011674,-1.801637334,1.254178286,-1.961177349,-0.241017893
3.72735902,-3.566379061,-0.4189426204,1.200553417,-1.673421979,-0.2048074305
4.390194276,-2.864398082,1.025879756,1.130059361,-1.436261654,-0.1697286814
4.799047464,-2.5039398,1.646930756,1.122739911,-1.258913755,-0.1615245491
4.140000787,-2.586633281,1.723599278,1.118558288,-1.030730486,-0.09898146242
3.840594646,-2.351415827,2.18007551,1.162801623,-0.7533968687,-0.02603800967
3.936832084,-1.504611951,2.224697911,1.144980073,-0.5738770962,0.03632109985
3.847167011,-0.5661906987,2.538635558,1.065161347,-0.4902274609,0.1170082241
4.11827177,0.2027577841,3.032219578,0.932905972,-0.4526030421,0.1989871711
4.420540899,0.6482242543,3.082777214,0.7561088204,-0.444537133,0.2984498739
4.599444345,0.8445271631,2.954012887,0.5645727515,-0.4396061599,0.4087491333
4.590354445,0.8668629135,2.60961785,0.3915631771,-0.4256328046,0.5225931406
4.196513532,0.6836503724,2.02046947,0.2919349074,-0.397325933,0.6417707801
3.563580955,0.4921574942,1.181148059,0.244635582,-0.3596443236,0.7362226844
2.435838908,0.2400403437,0.4646846732,0.2238488346,-0.2367178053,0.7573955059
0.862656694,-0.2812707643,0.11482348,0.2083364576,-0.06644141674,0.7313072085
-0.7130024314,-0.7501601957,-0.03626432256,0.1583838463,0.02712587826,0.6546419263
-2.198332467,-1.252044719,0.2241068615,0.06902306527,-0.0004005529918,0.536671102
-3.525901213,-1.658005108,0.6882052593,-0.07348957658,-0.1391040385,0.4383132458
-4.253308894,-1.821941871,1.091780507,-0.2179149389,-0.3385311365,0.3833807707
-4.388374075,-1.797449234,0.9854466229,-0.301926285,-0.5487518907,0.3525865376
-4.177288023,-1.724803685,0.3115098352,-0.3047473729,-0.6639347076,0.3451480567
-3.71547306,-1.816114772,-0.5050745512,-0.1991074085,-0.726827383,0.3403427303
-3.226609054,-1.955836546,-1.54475896,0.0007836149307,-0.7636942863,0.3049085736
-3.305126711,-2.387909867,-2.709821561,0.2548378408,-0.7773861289,0.2283256799
-3.637351709,-2.903860909,-3.65476257,0.5035997033,-0.7040525675,0.1078496054
-3.626426995,-3.200477126,-4.237188657,0.7605959177,-0.5657277703,0.006469160784
-2.992107055,-2.714472309,-4.555783774,1.06392014,-0.4039982855,-0.008006451651
-2.036178788,-1.287985216,-4.820030631,1.332740426,-0.2617020607,0.08267121762
-1.292526074,0.2757049468,-4.51111958,1.394664884,-0.2630719841,0.2227425724
-1.053893552,1.282279698,-3.063337185,1.198195934,-0.4800786078,0.3860787451
-1.212941666,1.164102816,-0.7987848181,0.8156014681,-0.8072900176,0.5379084945
-1.535664092,-0.1700613831,1.207071604,0.4053504169,-1.179013371,0.7132155895
-1.554208633,-1.428382698,2.222546286,0.07759518176,-1.472742677,0.8021310568
-1.705059705,-1.852005585,2.442961892,-0.1557187736,-1.539215446,0.6928493381
-2.67809459,-0.9114198481,2.476035309,-0.2613732815,-1.486163139,0.361928612
-4.563556454,2.074661079,1.749602611,-0.2740677595,-1.407514095,-0.2394841164
-6.883112915,8.137042717,0.08856061925,-0.2442635298,-1.048739672,-1.062066913
-7.953938897,13.92295836,-1.406542037,-0.06240740791,-0.163948372,-1.293398142
-1.763981849,12.28452831,-1.098688387,0.3533911407,0.5426670909,-1.049013972
4.191324147,5.68561461,-1.121203878,0.5177624226,0.9855833054,-0.6828669906
6.146385617,1.599797834,-0.1857902826,0.2357422262,1.082770824,-0.3467174768
6.391434729,0.7724053452,1.778185731,-0.2243663669,0.8478482366,-0.1468888819
3.753341895,1.950403415,3.031666912,-0.5565384626,0.6504531503,0.01882417873
1.545730728,2.542604169,2.804364762,-0.7340687513,0.8483427763,0.129930988
0.3043190469,2.947637507,2.376914425,-0.8380668163,1.200133801,0.1687135398
-0.3803729435,3.85312738,2.492617903,-0.9614220262,1.636738181,0.1335008442
0.1247492462,5.131181569,2.330037523,-1.011904955,1.932817221,0.03932481632
1.437779472,5.794432712,0.9601742344,-0.9663773179,1.662732244,0.1577322334
3.612017069,5.846819318,0.1802370324,-0.8184459209,1.357011676,0.3390216231
6.096859078,5.485132955,-0.8941191693,-0.6497496367,1.136127114,0.5185258985
7.114358543,5.170540935,-1.298473877,-0.718700707,0.7080116868,0.6546648741
7.396563373,4.223678603,0.3970581209,-1.013075113,0.5608552098,0.6075291038
6.067558749,2.89719093,1.909909492,-1.379784942,0.6937320232,0.4901523888
4.020941277,1.405335584,2.131742564,-1.673950672,0.8204764128,0.3186037838
2.324170969,0.3156254538,1.64711605,-1.878625751,1.156229377,0.1423587054
1.407838507,-0.6547638852,1.018121104,-1.820058703,1.738981366,0.08735074103
1.704947476,-0.9624667293,-0.6973200013,-1.713622451,2.15819931,0.06944230944
1.748953791,-0.9006494478,-0.9344424118,-1.682089925,2.254765749,0.1981650293
2.393391513,-0.3477081068,0.159685535,-1.757457376,2.08138895,0.3077911139
2.291396242,-0.1726210045,1.213698621,-1.833502054,1.886207581,0.2935641408
1.305902273,-0.8784007911,1.239123862,-1.85053587,1.7601583,0.1260987222
-0.1187324701,-1.999127991,0.5536453976,-1.822529554,1.50126338,-0.01234043576
-1.017129171,-3.245229291,-0.03301613442,-1.802531838,1.129677057,-0.06603775173
-1.473507788,-4.089071979,-0.3469575807,-1.794308066,0.7768839002,-0.04805806279
-1.851854778,-4.369974495,-0.3546019579,-1.760807633,0.5539752245,-0.001742497087
-1.971563985,-4.138766277,-0.2348226091,-1.710417867,0.4397391975,0.06109686568
-1.698791876,-3.59987918,0.0604649901,-1.620329738,0.3261146247,0.1557104588
-1.253586395,-3.040185442,0.03725771751,-1.501089215,0.1670337319,0.2370534539
-1.025735379,-2.611647895,-0.2989735942,-1.371466517,0.06941796839,0.333725661
-0.8095745077,-2.258306166,-0.6662392189,-1.213698983,0.2542930543,0.4915605187
-0.2073290375,-1.7301468,-1.518336817,-1.139001489,0.4016542733,0.6246805191
-0.04861702365,-1.282748484,-1.528389132,-1.111489534,0.4741456509,0.6819590926
-0.1437348095,-1.469106338,-1.620850559,-1.079867721,0.4624351859,0.7208452821
0.336072614,-1.672922107,-1.891583562,-1.074415922,0.3807497323,0.691374898
0.4738540681,-1.848539955,-1.716582969,-1.086170554,0.2977965474,0.6051886082
0.4348483378,-1.917549194,-1.309727385,-1.064444542,0.2842589021,0.5244053602
0.7125622864,-1.577087405,-1.187032294,-1.036136985,0.4205986261,0.3965418935
0.9314996364,-1.356965813,-1.445639391,-0.9893817902,0.5353156328,0.2719153166
1.330870418,-1.564245459,-1.825637218,-0.9600031376,0.5638716221,0.2026368976
1.825812282,-1.458060628,-2.129129751,-0.9893591404,0.5686500072,0.1544929445
1.563479151,-1.076478893,-2.133670317,-1.04187274,0.6065906882,0.1282778531
1.280598613,-0.7524205418,-2.195167134,-1.094009161,0.6637520194,0.09518320113
1.186380699,-0.6240402456,-2.315692187,-1.114245772,0.7351593971,0.06234269217
1.316622989,-0.6050082129,-2.492923316,-1.08334887,0.7850387692,0.009099979885
1.55307846,-0.6453887386,-2.704879721,-0.9899687767,0.7827221155,-0.04852842912
1.689082091,-0.2859568763,-3.000855887,-0.843945086,0.8094203472,-0.1249472871
1.689884932,0.04986205528,-3.380535587,-0.6911225319,0.8206042647,-0.1818411946
1.433703016,0.3616168051,-3.832616507,-0.5655674338,0.8557811379,-0.2135983407
0.8595917535,0.4592191012,-4.209596886,-0.4881088734,0.918245554,-0.2032469064
0.2185863446,0.38001054,-4.535951823,-0.466365248,0.9661124349,-0.1508209854
-0.2467351652,0.1416489431,-4.718507362,-0.4559088647,0.9321475625,-0.1078394204
-0.4218897798,-0.3555108895,-4.896323597,-0.4154404104,0.8408005834,-0.1126892567
-0.3655228727,-1.009527171,-5.204181339,-0.2879937887,0.6748856306,-0.1950043738
-0.420547133,-1.705788019,-5.379315203,-0.00527074514,0.419615835,-0.3272729516
-0.8332637185,-2.285841239,-5.143998965,0.4212049544,0.1445251256,-0.3820759952
-1.322663731,-2.545785722,-4.760670095,0.961209178,-0.07454508543,-0.3438293338
-1.316205641,-2.628942144,-4.491934987,1.553257108,-0.3495183587,-0.2233551294
-1.235796764,-2.14051916,-3.798529529,2.059743881,-0.6345835924,-0.02009529993
-1.308112935,-1.201256781,-2.493972532,2.340637207,-0.8001861572,0.173919186
-1.45787475,-0.6203372994,-0.4935334588,2.404428005,-0.9643995762,0.1819430143
-1.611821157,-0.73259882,1.185813712,2.379782677,-1.226237535,-0.06526277214
-1.706675615,-0.5517512545,1.65288645,2.387859106,-1.580852389,-0.5195192695
-1.974947197,0.2118769101,1.193336509,2.466557741,-1.935433626,-1.017695189
-2.22090641,1.806027678,0.2811944842,2.584803104,-2.129305601,-1.391795635
-2.18717599,4.352694859,-0.9347688673,2.609001637,-2.110355854,-1.579200983
-2.143990343,7.309906249,-1.959215667,2.294656038,-1.590822577,-1.626978874
-2.297268934,9.902087227,-2.040210528,1.59534502,-0.52087605,-1.488047361
-1.805990561,11.30819555,-1.552581617,0.9787456393,0.3054158986,-1.288799405
-0.8091562822,10.03823523,-0.6974325218,0.7009007335,0.7077462673,-0.9808411002
0.3348801894,8.397827743,0.5322141948,0.7556771636,0.885692656,-0.47146523
1.750129557,6.96723146,1.837584553,1.042202353,1.233453274,0.1746112555
2.489351887,5.436707654,2.661877907,1.486674666,1.272858381,0.6556857228
1.11868605,2.955900308,3.21110841,1.869929433,0.6284974217,1.030865669
-0.6403358391,0.5255085597,3.902655381,1.925055981,-0.8100435138,1.022499204
-2.783694314,-2.41080442,5.197874933,1.706719637,-1.853983521,0.6456030011
-5.589325735,-5.604356715,5.088070157,1.407870173,-1.998272896,0.2179443091
-6.343353712,-7.088198266,3.43743061,1.194803476,-2.009105206,-0.2578669786
-5.80555441,-7.016696041,1.677305436,1.007256269,-2.071310043,-0.5547574162
-3.993696711,-5.427089931,1.099499411,0.9606323838,-2.054614067,-0.6000583172
-1.222711364,-3.186940768,0.1787964782,0.9873970151,-1.982716918,-0.5189273357
1.196016542,-1.669699053,-0.2318184588,1.021426439,-1.797679186,-0.3963870108
2.937686606,-0.7600807012,0.0377419939,1.02466321,-1.558934569,-0.2741760612
4.387492323,0.1027642089,0.4798018705,1.030555367,-1.394919753,-0.1671926081
5.19680175,0.400827118,1.090552719,1.08225441,-1.240948796,-0.04403959215
5.681203808,0.7405570855,1.487596811,1.140835166,-0.990688622,0.04930766672
5.544827253,0.8377087152,1.759887273,1.157297969,-0.7275062203,0.1137836054
5.188355409,0.6239192496,1.992427909,1.112673521,-0.5316616297,0.1502572
4.785841069,0.1449544144,2.15728354,1.010818481,-0.4448961616,0.1875622869
4.502434754,-0.2894569933,2.212218953,0.8567346334,-0.3903972507,0.2337425649
4.44722783,-0.4785919102,2.205064697,0.6932594776,-0.3372939527,0.2805701196
4.366633952,-0.5825859532,1.924276456,0.582100749,-0.3731923103,0.3424529135
4.041044446,-0.4740437454,1.508942966,0.5262613893,-0.3760760427,0.3941347897
3.440971059,-0.5221832147,1.194658113,0.5192838907,-0.3275849521,0.444514066
2.67231396,-0.7870388507,0.9267056801,0.5394248366,-0.303932935,0.4784993231
1.958537038,-1.057571948,0.8526251294,0.5535177588,-0.363350451,0.4987374842
1.245857262,-1.175171322,1.006498471,0.5224986672,-0.471463412,0.4722002447
0.2277399574,-1.208503099,1.384234344,0.445179373,-0.5353457332,0.4092921019
-0.9845987739,-1.258652739,1.664644692,0.3710677028,-0.5900853872,0.2911449373
-2.446896016,-1.337349259,1.492314487,0.2633550763,-0.5840525031,0.1153525859
-4.019644515,-1.391843065,1.30662182,0.1093613803,-0.4971478581,-0.01561864465
-4.789253507,-1.300723702,1.13965285,-0.01363564655,-0.4237921536,-0.05967665091
-4.623796695,-0.9731377609,0.617262422,-0.0662644878,-0.3882033527,-0.04274468869
-4.229493426,-0.7009732632,-0.1445107623,-0.06614863873,-0.3610394001,-0.003036423121
-3.803156019,-0.7025286759,-0.509380724,0.002521243878,-0.3965586126,0.05820174888
-3.239362445,-0.9047253189,-0.6397574547,0.1180654168,-0.4897362292,0.1074105799
-2.697295549,-1.172784135,-0.812040021,0.2506726682,-0.5726147294,0.1441876441
-2.209301312,-1.409155435,-1.171712414,0.3797608912,-0.6546776891,0.177284345
-1.748058012,-1.556719739,-1.628441744,0.4762332439,-0.7341919541,0.2124854326
-1.381441498,-1.486277837,-2.070433232,0.5267568827,-0.7992492318,0.2384307534
-1.41568922,-1.236270811,-2.292421786,0.5244222283,-0.7931919098,0.2538177371
-1.728926318,-1.070034539,-2.334151973,0.4866040051,-0.7242618203,0.2639060616
-2.021152191,-0.9070932171,-2.300151796,0.4341783524,-0.6655942202,0.2818694413
-2.223862629,-0.9434680143,-2.189603217,0.398109585,-0.6412265897,0.3057507873
-2.337708204,-1.206021803,-2.06849145,0.3511211872,-0.665189445,0.3417862356
-2.271189028,-1.635237396,-1.655572328,0.2587598264,-0.777461648,0.3927950859
-1.917292588,-2.099633607,-0.9482596325,0.1401781589,-0.9795032144,0.4617003798
-1.269053721,-2.433369303,-0.416821975,-0.0153357964,-1.181131005,0.545941174
-0.526703907,-2.633279881,0.008984101444,-0.1782952696,-1.288536668,0.6611570716
0.2753805372,-2.587691265,0.598121376,-0.310007751,-1.297604918,0.8269095421
1.024121514,-2.357122514,1.299500297,-0.377505213,-1.264135122,0.8603818417
0.9885837518,-1.448960791,1.686343606,-0.3721565306,-1.131450891,0.5226219296
-0.9288830241,1.418135445,1.46754245,-0.3040708601,-0.8624409437,-0.1809980273
-4.485224676,9.888398893,-0.1747480796,-0.2786030471,-0.4794307053,-1.251745105
-8.884214252,20.08232504,-1.689623066,-0.1945062578,0.294734031,-1.451489329
-3.656697046,18.29304041,-1.288899116,0.01441367343,0.9144234061,-1.094666243
3.712314303,6.580507687,-0.5473264238,0.05406489223,1.124439359,-0.7055772543
5.505007283,0.6883014131,-0.4402732855,-0.2502438724,1.147206426,-0.3648769259
6.262596752,-0.8911416148,0.8618091373,-0.6182215214,1.139225483,-0.1421422064
5.040972306,-0.2985790419,1.829689416,-0.8177442551,1.175204515,0.08468107879
3.051608169,-0.09008651364,1.53678462,-0.8027742505,1.153914809,0.2739119828
1.032529277,0.37703357,0.898572057,-0.6941678524,1.010754466,0.4245968163
-0.3936339916,2.224744673,1.141711536,-0.6583716273,1.099700212,0.4308407605
-1.328909347,4.105083787,1.473862592,-0.6479136348,1.4602741,0.2639037073
-1.704995407,5.112402635,0.6130822137,-0.5295712948,1.521571755,0.253621757
-0.2576414669,5.445063394,-0.8654682443,-0.3890152276,1.338955879,0.439535439
2.711060163,5.194670584,-1.367118374,-0.2602564096,1.154524446,0.6777390838
4.682995319,4.721417112,-1.016312301,-0.3932525218,0.8933255672,0.8480064273
5.845030096,4.131311869,1.519682971,-0.9136788845,0.575227499,0.84356004
5.782940428,2.89887786,4.697598429,-1.5033952,0.4202315211,0.7664428949
4.630912957,1.333200907,5.211811688,-1.847627282,0.826166451,0.7485454082
3.804239431,0.4314098878,3.138953275,-1.967012525,1.436170578,0.7145099044
3.284697378,-0.7083294711,0.8864742075,-1.972676516,1.745211244,0.7315948606
3.44655032,-1.461020647,0.03210018862,-1.877275944,2.002349377,0.7460707426
3.649017597,-1.621708637,-0.6398635454,-1.750969887,2.202881098,0.6927389503
3.435900916,-1.974665165,-1.059557569,-1.675989151,2.176787615,0.5535402894
2.428386838,-2.650969851,-0.5370081511,-1.621456742,1.941341162,0.3713121116
1.257564651,-3.143046097,-0.1728527674,-1.532401085,1.433799624,0.1963594705
0.2871466706,-3.702082248,0.07868687548,-1.392871857,0.8561969995,0.05578805506
-0.4988555306,-4.204948183,-0.1647656148,-1.286544442,0.3809127212,-0.03774322569
-1.173410742,-3.888884338,-0.3360746599,-1.258381963,0.04350810871,-0.007435159292
-1.488949395,-3.261736189,0.07573767029,-1.30046761,-0.1610301137,-0.009527871385
-2.069752556,-2.406830256,0.796117937,-1.328865767,-0.09451597184,0.01641120017
-2.36156225,-1.512709917,0.9201102273,-1.283347726,0.1456321776,0.1207165644
-1.737568474,-1.178497836,0.2048912889,-1.178548455,0.3579988182,0.2664236724
-1.140471765,-1.375782157,-0.3590934241,-1.001626372,0.4372054935,0.4707781374
-0.4423004074,-1.563410761,-0.9391159566,-0.9093645215,0.5513108969,0.6743652225
0.3625394729,-1.3495003,-1.093555992,-0.9249181747,0.5888854265,0.8182070851
0.6929091992,-1.14420043,-0.7630851437,-1.010966659,0.4901662171,0.8951386213
0.8805474478,-0.9854641585,-0.360738561,-1.15352273,0.4153851867,0.8968513012
1.048296755,-0.7301987731,-0.06781973677,-1.283731341,0.4589720666,0.8293591142
1.146172899,-0.3704237965,-0.1552687415,-1.324123502,0.4488150477,0.7170403004
1.051293306,-0.09492226323,-0.5856738362,-1.319591045,0.4613955617,0.5402154326
0.7621683211,0.01358721133,-0.9975782286,-1.324944496,0.6193031669,0.3096216619
0.5262412579,-0.05058861599,-1.422740162,-1.32381475,0.8142728209,0.0964897871
0.5809913775,-0.3457061193,-2.092536196,-1.302042603,1.006139398,-0.06346872449
0.7830585489,-0.833042477,-3.069797321,-1.285130858,1.168570161,-0.1953782141
0.967779741,-1.520334421,-3.904923618,-1.27852118,1.318270683,-0.3112028241
1.34942022,-2.141933703,-4.316426444,-1.2668823,1.408292651,-0.4100108445
1.766091096,-2.331717439,-4.355833741,-1.225791812,1.408359766,-0.4787568748
2.111560777,-2.208040791,-4.260325202,-1.116617441,1.365408301,-0.5125886798
2.479834702,-1.945976247,-4.413257756,-0.9405716062,1.271400332,-0.5327003598
2.437407472,-1.551567763,-4.529163771,-0.7642161846,1.215629816,-0.5098760128
2.194186745,-1.157470246,-4.392441762,-0.6083594561,1.201671362,-0.4539821446
1.449198984,-0.8679507088,-4.212911709,-0.5084730387,1.211761713,-0.3770390749
0.4232435325,-0.7917384067,-4.080488275,-0.4487383366,1.236496687,-0.299818337
-0.483693325,-0.9093594085,-4.259773414,-0.4167486727,1.18666327,-0.2564673424
-1.157385198,-0.9956932916,-4.442732272,-0.4006938338,1.003590345,-0.2899608612
-1.450054139,-1.274016896,-4.659034305,-0.346798867,0.7466754317,-0.4060875475
-1.267408584,-1.726052224,-4.708289919,-0.166739881,0.5300499201,-0.6147800088
-0.8940078178,-2.278935113,-4.388187612,0.1823020577,0.3181920946,-0.8152062297
-0.9431678623,-2.470344989,-3.639990826,0.655764699,-0.01979873143,-0.9096310139
-1.050519984,-2.038768512,-2.70348739,1.093325138,-0.4593779445,-0.9244681001
-0.9483034716,-0.4745961186,-0.4872976331,1.302792311,-0.8827995658,-0.8816026449
-1.161505201,1.500354294,2.966618102,1.310927868,-1.054040432,-0.855371356
-2.269041495,2.540025843,5.144398778,1.386150479,-0.9839311242,-0.8873599172
-3.380657168,2.691618088,3.577161152,1.63117516,-0.865973413,-0.976141274
-3.889524097,2.681598798,0.4722809735,2.024452925,-0.8204767704,-1.044904947
-3.954865169,3.040264352,-2.096760682,2.427372694,-0.7923365235,-1.082409143
-3.903872064,3.794834766,-3.659504504,2.640993834,-0.8071498275,-1.139935255
-4.01360845,4.942605456,-4.046313911,2.502810478,-0.7261027694,-1.208437204
-3.799482007,6.043831252,-3.303931948,2.034288883,-0.422980994,-1.261669755
-3.065884824,6.70872081,-1.904739104,1.486968279,-0.07494040579,-1.246521831
-1.910098001,6.561161766,-0.4572998236,1.16197896,0.1349020451,-1.175167799
-0.9911837052,5.538756993,0.7391571556,1.112776279,0.09058708698,-1.056010246
-0.675320351,4.263411478,1.968925161,1.224759579,0.1264004707,-0.7744448781
-0.3329617885,3.547423601,2.932937658,1.471325159,0.2971524298,-0.261090368
0.3280193637,3.060242142,3.197995831,1.691342235,0.5890290141,0.3487929702
0.856634365,2.941582444,3.098295101,1.76680696,0.8030284643,0.6286036968
0.3999205246,2.017132434,3.192656223,1.658346534,0.4149745107,0.6444247365
-0.4413879687,0.2270318091,3.985917602,1.370299578,-0.4226762354,0.6810759902
-0.1611860027,-0.7175146481,5.139813204,0.9359023571,-1.157423258,0.4917300344
-0.6546981265,-2.158960826,5.348997222,0.4689396024,-1.168061733,0.116584897
-2.093368994,-3.92883524,4.7453942,0.2354839593,-0.9349078536,-0.1864431649
-2.007410082,-4.533551776,3.075866412,0.3036475778,-1.229099751,-0.3348805606
-0.9318950654,-4.29444959,1.504372589,0.6444520354,-1.78080976,-0.310579747
1.087343694,-4.112077007,-0.5104679347,1.030187368,-2.124061584,-0.2116076201
2.378425414,-3.770709794,-1.571487393,1.242683649,-2.166074514,-0.1110391989
3.054036273,-3.265101282,-0.9305459889,1.262728095,-2.055345535,-0.03560041636
3.744172792,-2.653753929,0.1410170749,1.18557632,-1.874334693,-0.02575364523
3.732291508,-2.123485608,0.9265747472,1.110279083,-1.584605336,-0.06816938519
3.288043766,-1.62617906,1.052308913,1.142383218,-1.238088608,-0.08741018921
2.884532523,-1.544808352,0.6298863413,1.254818559,-0.8608031273,-0.03151785955
2.897609447,-0.8847276561,0.416435606,1.346263289,-0.5208953619,0.04565016553
2.82603708,-0.01529401524,0.9267258461,1.351855397,-0.3634749949,0.0869095996
2.615997907,0.5359668254,1.906184919,1.284164548,-0.3700873554,0.1396521628
2.729554143,0.8249971177,2.56924317,1.164429545,-0.3705855608,0.2104764283
3.047954322,1.038444638,2.697248787,1.001350641,-0.375071913,0.2925918102
3.320658334,1.085676345,2.498636725,0.8262793422,-0.3837530613,0.3700217009
3.320129926,0.932792891,2.077629573,0.7005629539,-0.349968493,0.4488387406
3.059428487,0.5872223808,1.456684663,0.6550735831,-0.3198587,0.5431502461
2.535112352,0.2875356699,0.8171481578,0.6450728774,-0.2682887018,0.6276073456
1.72584238,0.006650105539,0.537853662,0.6295714378,-0.2636058033,0.6815336943
0.6621873132,-0.2702636326,0.6308724297,0.5875190496,-0.3566265702,0.7100625634
-0.4525763022,-0.4466460354,1.072170967,0.5153568387,-0.4565043449,0.6822430491
-1.673052163,-0.7070294945,1.419676244,0.405641824,-0.5247539878,0.6167063713
-2.8547637,-0.8875234243,1.573127269,0.254098475,-0.5660684705,0.5243930817
-3.599886486,-0.9675099842,1.592781817,0.05801069736,-0.6017138362,0.4351135492
-3.762160869,-1.029541201,1.384233467,-0.1154625639,-0.6405335069,0.3933484256
-3.117005647,-0.9658844288,0.8727706763,-0.2180259675,-0.6665049195,0.4300118983
-1.958229579,-0.7025485497,0.04531359819,-0.2460730523,-0.675961256,0.5058531165
-1.050208141,-0.5790110173,-0.8211512559,-0.2261222452,-0.6981198192,0.5928239822
-0.73171853,-0.4422264654,-1.326214701,-0.1788164526,-0.7384046912,0.7005935311
-0.6274938932,-0.3966232366,-1.595670817,-0.09688724577,-0.7839815021,0.8110947609
-0.7955056503,-0.6893997297,-1.676675029,0.02707986347,-0.7792996764,0.8767850995
-1.309001993,-1.396228149,-1.940152655,0.1553480923,-0.708473742,0.8414447308
-2.33358411,-2.157676631,-1.993400846,0.2682380378,-0.5871553421,0.7013910413
-3.20223566,-2.997701222,-2.041006354,0.3915021718,-0.4461555779,0.4697263539
-3.66304583,-3.564844107,-2.465760583,0.5135956407,-0.4073583782,0.207762897
-3.772429749,-3.429422075,-3.090831926,0.668296814,-0.546239078,-0.06502521783
-3.723908295,-3.027795332,-3.807172854,0.8132919669,-0.6710181832,-0.1278623194
-2.690427709,-2.469746438,-4.145685262,0.888168335,-0.7554414272,-0.01691954769
-1.277224753,-1.992123665,-3.269785933,0.8471542597,-0.8293477297,0.1499682665
-0.9085735188,-2.245077267,-1.702864533,0.7534525394,-0.9329324365,0.3466432691
-1.136944175,-1.797017273,0.02019318546,0.5437374115,-1.010671616,0.2656619251
-2.989037146,0.4121101441,1.86473238,0.3853988945,-1.074547529,0.03812039644
-5.665076265,5.648653538,2.279365905,0.2704151273,-1.213837624,-0.5075290799
-9.285793065,15.01560045,1.707248739,-0.03882658854,-0.5395518541,-1.32199645
-11.34384437,25.21424486,1.662269195,-0.4085519612,0.5534120798,-1.379041791
-1.084437743,18.36179421,3.456436339,-0.5657287836,0.8017699718,-1.106606722
7.005276821,6.164105398,2.777449575,-0.6372073293,0.5140390396,-0.7633478642
9.849288534,-0.04559095383,0.4203443039,-0.7006092072,0.5635280609,-0.4546280801
11.8230436,-3.440583521,-0.2544602065,-0.6880099177,0.8910832405,-0.1782707423
11.04005432,-3.968448873,-0.2583618901,-0.6305444837,1.030949831,0.2804422081
8.288201247,-2.195869291,-0.1083802952,-0.5642825961,0.8519830704,0.7354602814
5.596894709,0.1823731677,0.3745078509,-0.4771244824,0.9024662375,0.8452174067
2.002245539,1.718850914,0.2436895139,-0.4152753651,1.313760996,0.6691620946
-1.312968851,3.554315699,-0.1043383264,-0.3273380399,1.540544391,0.2861337662
-4.141163985,5.909463113,-0.5423556496,-0.2916065454,1.206186414,0.06034281477
-4.091914509,6.304277839,-0.5627551713,-0.4658403993,0.8275732994,0.1754891127
-0.7416860896,4.445590584,0.4491200243,-0.6922780275,0.7816847563,0.4528621137
2.746104881,3.279935863,1.428143044,-0.8620524406,0.85407722,0.6244139075
4.958412681,2.723665085,2.308575925,-1.091494203,0.8858982921,0.6316005588
6.084878717,1.644768025,2.75648219,-1.411699653,1.060002208,0.4848510623
5.416406624,-0.06069441494,2.062941999,-1.626417875,1.290334582,0.3449859023
4.609661203,-1.394144913,0.5861304939,-1.60296154,1.585068464,0.2478231639
4.141579288,-2.011633837,-1.181743686,-1.39961946,1.888084173,0.1525565684
3.321884076,-2.236854797,-2.28292652,-1.181018949,2.116118431,0.06088045239
2.598490015,-2.199946916,-1.975367176,-1.062625766,2.294935226,0.06005158275
2.305470068,-1.413933317,-0.6450140601,-1.120344996,2.141980648,0.1036038548
1.430500421,-0.1770563566,1.383026137,-1.235956311,1.880792737,0.04177483916
-0.3342126654,-0.2987210808,1.780526449,-1.347939014,1.601266742,-0.06638358533
-1.826399727,-1.46570442,1.57737382,-1.332781076,1.337861896,-0.1711919904
-2.7838308,-2.35590437,0.8467185357,-1.267105103,0.9902502298,-0.154399693
-2.794268023,-2.694467632,0.5645055221,-1.20938313,0.610417068,-0.07434419543
-2.528060972,-2.680966346,0.6720999276,-1.161690116,0.3374113739,0.0278535448
-2.086911196,-2.355221649,0.7579787605,-1.109677672,0.1810240149,0.1207117289
-1.492195537,-1.879123894,0.7725415388,-1.034891844,0.134582743,0.208721742
-0.9749234753,-1.409958568,0.5374290069,-0.9639891386,0.1197100878,0.3030570447
-0.5859063298,-0.9847142169,0.2870075544,-0.9222171903,0.0385473147,0.4368526638
-0.1481947115,-0.7487444836,0.2984431406,-0.901973784,0.0600887835,0.5564579368
0.1280573479,-0.7082575749,-0.03023877866,-0.9325737953,0.1509672999,0.6833631396
0.2845221673,-0.6722872669,-0.2266451479,-1.000811338,0.1725017577,0.8114623427
0.3120481799,-0.7020996368,-0.08581044375,-1.073526382,0.1587198973,0.9261516333
0.2716378435,-0.8036731747,0.04659311661,-1.093708992,0.1377537996,1.01932919
0.3600920798,-0.9033721508,-0.1164466973,-1.069754958,0.1144119874,1.055633187
0.6014964054,-1.097638585,-0.3855851252,-1.042123556,0.002115414944,1.015103102
0.8873425147,-1.106235149,-0.2222292311,-1.057082295,-0.01955579221,0.8674358726
0.8854019021,-1.020813704,-0.1260122519,-1.064042687,-0.05825906247,0.6379044652
0.7955503662,-1.090010575,-0.1218288287,-1.051015854,0.0206165798,0.3588832021
1.087419097,-0.9984767848,-0.5534620039,-1.037943244,0.1823498309,0.08896460384
1.478092485,-1.070732458,-1.397498753,-0.9942429066,0.3791220188,-0.1107951105
1.708370144,-1.165268937,-2.346235794,-0.9558768272,0.5664460063,-0.2273292542
