x (Accelerometer),y,z,x (gyroscope),y,z
-0.08260024954,0.006911386824,-0.07310790631,0.02194909565,0.02262664959,0.001619454008
-0.07204414953,0.008604746738,-0.0842827958,0.02920274623,0.02391482145,0.00006736381329
-0.06514649898,0.02712941447,-0.07110416527,0.03357351571,0.0190284811,-0.002874191152
-0.06421279832,0.02916618099,-0.01581716233,0.03152261674,0.01562389452,-0.006434571464
-0.08589951028,0.02236497654,0.02178805344,0.03209253401,0.00302527938,-0.005955468863
-0.0814647427,0.03609627251,0.02373918751,0.03933206946,-0.001211543567,-0.007036445662
-0.1213395839,0.05226677833,0.01689092905,0.03904986754,0.001127351075,-0.001779014478
-0.1195694324,0.01419248374,0.03070785747,0.03670948371,0.0003891233355,-0.004784391727
-0.1188422872,-0.01253887132,0.04251636869,0.03407571837,-0.002403467894,-0.007491210941
-0.1184512421,-0.02494154903,0.04757482112,0.03033690341,0.004708237946,-0.01282525621
-0.130951608,-0.03915390652,0.02849076595,0.03244506568,0.007965549827,-0.0193625167
-0.116661436,-0.02479951021,0.02669920636,0.03345094249,0.009768510237,-0.01808579825
-0.1100708056,0.01259995385,-0.01446925486,0.03406624123,0.01130885445,-0.01129702199
-0.0895760799,0.05848258411,-0.0369195716,0.04214653745,0.008256604895,-0.0009634245653
-0.09955321097,0.05836012677,-0.01577156963,0.04127686843,0.003885774873,0.003306360915
-0.109553796,0.0298448109,0.02968962034,0.03538355976,-0.0009782230482,0.009983704425
-0.08649002352,0.01637859561,0.05447744012,0.03514391184,-0.01244491618,0.01100337692
-0.05807451476,0.04677636422,0.03605915537,0.04248811305,-0.0280790031,0.01290114596
-0.04140117399,0.0813522953,0.0468558592,0.05298063532,-0.04135052115,0.0140582202
-0.04954897074,0.09053191932,0.01961246296,0.05644514039,-0.03805219382,0.01562948525
-0.07335011757,0.081030516,-0.01765840629,0.04632904008,-0.03716762736,0.0166217871
-0.118121937,0.04131576073,-0.01823182226,0.03434960917,-0.03383760899,0.005838382524
-0.1579564462,0.02988105126,-0.01498188055,0.02063027024,-0.0307013914,0.0009263795218
-0.1453588305,0.03114683341,0.01740706187,0.01325970516,-0.02688960917,-0.00760718761
-0.1219889877,0.01862579001,0.0486877508,0.008262405172,-0.01926351711,-0.01303386409
-0.09187544288,0.001700958699,0.04971650933,0.02682197653,-0.01561765093,-0.01947285607
-0.04442147166,-0.03719283558,0.02882043629,0.04631081969,-0.002105752006,-0.01732936688
-0.06610160774,-0.02166968776,-0.004271101448,0.08109303564,0.01550653018,-0.009094606154
-0.1028580247,-0.002345978604,-0.02509761638,0.09302650392,0.0403945446,0.001899300842
-0.05005721252,0.03139233261,0.02483048987,0.07469516993,0.04555202276,0.001935519744
-0.01964972624,0.01155658228,0.1466588802,0.02608846687,0.02710035816,-0.0006428725901
0.04494001564,-0.06082300975,0.250648247,-0.01192362979,0.008641457185,-0.003042913508
0.06268054725,-0.09339958371,0.2274889052,-0.03138014302,-0.001701486297,-0.004713688046
0.08756305958,-0.0534007508,0.1045709661,-0.03898559883,0.002937474288,-0.007042355835
0.09308452641,-0.0380666958,-0.01418517722,-0.04156121612,0.01597961411,-0.005576183088
0.0981931016,-0.06935176865,-0.1294283439,-0.03715235367,0.009901748039,-0.006112277508
0.1030300202,-0.04340630327,-0.1452016671,-0.02862012573,-0.01359343342,-0.005994925275
0.1397132258,0.02431669513,-0.1393026722,-0.01481962483,-0.02814121731,-0.001197240315
0.168076639,0.0289475698,-0.1447486627,-0.00159290852,-0.0222674273,0.005089716054
0.1241159168,-0.03068009268,-0.1512391937,0.01186670735,-0.006138257682,0.004338704515
0.07246427464,-0.02576893977,-0.1602022524,0.02674963698,0.0007100077346,0.007363462821
0.109708402,-0.002545008308,-0.1316267308,0.02657306939,-0.00107164681,0.01043994632
0.1294770785,0.008044774768,-0.0527279661,0.0158082135,-0.008462293074,0.01046463009
0.1307037707,-0.0171688692,0.01651215886,0.006391809322,-0.01717802137,0.007191604935
0.1087313006,-0.05715221229,0.02466331661,-0.00001437938772,-0.02806789801,0.001474638586
0.09173062758,-0.03092150023,0.02384206336,-0.009082708508,-0.02870972082,-0.0006124807405
0.05415580695,-0.004803600889,0.01722235296,-0.001030264655,-0.0271227695,-0.003860892495
0.00661788377,0.01049421375,-0.03643149582,0.00002195034176,-0.007959993556,-0.004309368785
0.01127623097,-0.02417904023,-0.06414192504,0.006779041141,0.003679565154,-0.005717975553
0.002882788895,-0.04609013552,-0.08318155656,0.007104746066,0.01383552887,-0.002755741356
0.007860211981,-0.01835866351,-0.05210135864,0.007880479097,0.01870959252,-0.0009128758684
0.01194879647,0.005984919629,-0.01815232728,0.01031620614,0.02230885625,-0.00378589402
-0.002287818676,-0.03034340808,0.00288286196,0.003018621355,0.01487062033,-0.007335261907
-0.02153422481,-0.0286602773,0.05492693745,0.0005820951192,0.001208072528,-0.009525178932
-0.01269742288,-0.02880553098,0.1014899512,-0.005775787868,-0.01332501229,-0.01958760619
-0.007953443222,-0.03514350183,0.09474807571,-0.004023960792,-0.02064524218,-0.01283409633
0.01594765685,-0.05462152476,0.06479015982,-0.007489798591,-0.02328656614,-0.01541256905
0.002996624533,-0.0577013706,0.05602116243,-0.01387685724,-0.02561736479,-0.01698276773
-0.02255501922,-0.04925882869,0.04351648564,-0.01573729701,-0.01557479613,-0.01819899119
-0.04912453478,-0.03515285418,-0.02708615985,-0.008676990867,-0.01587573439,-0.01630894653
-0.05999919921,-0.03933247796,-0.08016016291,-0.004030582029,-0.013060214,-0.01611835696
-0.08698401758,-0.06122954473,-0.08993746056,-0.00248994329,-0.009009812027,-0.01896527596
-0.1018419795,-0.04374620275,-0.102634445,0.002345869783,-0.01039779745,-0.01867202111
-0.08979322978,-0.06339198346,-0.1022393082,0.003163193818,-0.01046757214,-0.01387007535
-0.08717289121,-0.06073007077,-0.08929097935,0.005179391243,-0.001587928273,-0.01538087707
-0.1070415209,-0.08481763332,-0.1034048449,0.008717667311,0.005390618928,-0.01547888201
-0.1076799649,-0.062945701,-0.07948211752,0.01082852483,0.01405049954,-0.01323814876
-0.08098426571,-0.06300386092,-0.04640402378,0.0113427816,0.02091293037,-0.009553399868
-0.05745937854,-0.06462444786,-0.008611176479,0.007607955951,0.01625828445,-0.007868776098
-0.05634389158,-0.06167845754,0.006957564053,0.00163395342,0.0131964488,-0.006494585425
-0.0186811004,-0.03880991539,0.02318506075,0.0004350886447,0.008459593169,-0.001861666795
0.003188493843,-0.04963058461,-0.01626958228,0.006221604999,-0.0009301798418,0.007035155315
0.02297952824,-0.04606646239,-0.06546294451,0.01947942004,-0.007707207464,0.01677147485
0.04309204969,-0.005959200665,-0.1181575929,0.0294609461,-0.01710257307,0.03507085517
0.04063735001,0.02520575293,-0.1267488956,0.05034934729,-0.05083044246,0.04196469486
0.014703502,0.02976414688,-0.06947627181,0.05869782716,-0.07422631234,0.0246259179
0.001294204529,-0.0648404287,0.128281512,0.03265898675,-0.07019779831,0.00422180118
-0.0180099962,-0.08328238658,0.2680447875,0.004340265878,-0.05322867259,-0.004143453669
-0.03181304224,-0.08707710269,0.2011450882,-0.01063864678,-0.03190359473,-0.006247934885
-0.02401376666,-0.09465922838,0.07441431273,-0.01809842885,-0.009714405052,-0.009744665585
-0.04956475283,-0.08624269769,0.04731470888,-0.0166839119,0.004126548767,-0.02376476489
-0.05342522765,-0.0665107,0.04222176966,-0.01595473848,0.01375414152,-0.02632885613
-0.004461801714,-0.05517682056,0.02121639103,-0.01373503078,0.01426405832,-0.02021844871
0.03379712873,-0.03185059777,0.01339373458,-0.01749674603,0.01317242905,-0.01074744854
0.02788666257,-0.02992226005,0.04141863658,-0.02581549808,0.01165176462,-0.008366334252
0.02513553724,-0.04450228181,0.08987783932,-0.0376079753,0.01015693229,-0.01256507449
-0.001080927105,-0.06018909576,0.07132628359,-0.03419383988,-0.0006518522277,-0.01398821641
0.09561514087,-0.0301277195,-0.03898585648,-0.02055366151,-0.0198649615,-0.008300769143
0.1284899671,0.003975625633,-0.1151350302,-0.004042033572,-0.03224642575,-0.004105370492
0.1018535969,0.02090864026,-0.1473550458,0.003468347248,-0.03284803405,-0.006950692274
0.0359283686,-0.01996814453,-0.1688800644,0.01581890509,-0.02839544043,-0.007338919677
0.02477737145,-0.06518266627,-0.1998117937,0.02615010552,-0.0290620327,-0.004676558077
0.0399925493,-0.05192687885,-0.1687380255,0.03701568022,-0.02836955711,-0.008266436867
0.04342259681,-0.05784019455,-0.1128051259,0.04718575999,-0.02476576716,-0.002830393147
0.08051504076,-0.05608078366,-0.08551146081,0.0527885668,-0.0239206925,0.004718111828
0.07151070025,-0.03362520623,-0.03528174126,0.04721456766,-0.0198844038,0.007903252728
0.01485131298,-0.06572188771,0.01918868459,0.03679966927,-0.01552869752,0.01009779982
0.007474427534,-0.0928211993,0.0777513482,0.02966746129,-0.01611805521,0.01078809146
0.01324745798,-0.09398264429,0.07800269261,0.02353446744,-0.0123827057,0.01605369337
0.02275850591,-0.09191577489,0.06346329513,0.01767338254,-0.009041504003,0.01674585044
0.02152048854,-0.08418985682,0.04782908815,0.01426415052,-0.01971007511,0.01663938351
0.04693206624,-0.07970511262,0.030214521,0.009257674217,-0.02722098678,0.01873076335
0.0580979687,-0.0808127816,-0.02908814732,0.0116833346,-0.02238066494,0.01740011759
0.07574987218,-0.08324205457,-0.05491057084,0.02104967274,-0.01260526478,0.01878602616
0.05149404039,-0.06395838517,-0.1013607718,0.02481138706,-0.0005536619574,0.0223370865
0.07510514454,-0.06303600963,-0.157561967,0.03231830522,0.01345616393,0.02329768799
0.0952899275,-0.03655103054,-0.1571557243,0.04354358837,0.01466944348,0.02647321858
0.1031783427,-0.02646042916,-0.1044569843,0.05116608739,0.01919548586,0.03191325814
0.1094390836,-0.01636602839,-0.08865794214,0.05492577702,0.02669712901,0.03879833221
0.1342917853,-0.02725391763,-0.06459668307,0.05061198771,0.02333914861,0.0382566452
0.1434589151,-0.03203150729,0.02295300556,0.04661940038,0.008064460009,0.04573962092
0.1294228641,-0.008702069633,0.06692424924,0.0322191529,-0.00749665685,0.04402587563
0.1330778794,0.001408113232,0.1008808794,0.02319531702,-0.01887213811,0.04085956886
0.09857669409,-0.0283601253,0.1048649806,0.02415139042,-0.02148549818,0.03536679968
0.08031250393,-0.0409290995,0.08793839569,0.02145183831,-0.01904122159,0.03077702969
0.08066928147,-0.02500555418,0.03479074287,0.02506042086,-0.01170101669,0.03017755225
0.08132569956,-0.03025368397,0.02252688911,0.01989309676,0.003037691116,0.027130723
0.05176248207,-0.05163549469,0.04466799377,0.01843847893,0.01202372834,0.02570433542
0.06208835351,-0.06486614766,0.07527765156,0.01418437436,0.01475357357,0.02859931253
0.09366196097,-0.04674129291,0.07124269696,0.01331458613,0.02171054855,0.03200735897
0.1296639063,-0.03295680545,0.09212064981,0.002514484804,0.02303081378,0.03410112485
0.1049828348,-0.04508709596,0.0875192935,-0.01030597277,0.02911373973,0.03844340891
0.1083126368,-0.03920592897,0.05648059663,-0.01063756458,0.0324961096,0.04054612294
0.0999583577,-0.04987900641,-0.003588964403,-0.00922662206,0.03427936882,0.04217730835
0.1306187228,-0.0525596238,-0.04631459193,-0.008955648169,0.0341087617,0.0419036746
0.1221295652,-0.04718085337,-0.06504968754,-0.003358482383,0.03145065904,0.04087889194
0.1336820559,-0.04309036919,-0.1052069259,0.002069626469,0.02793398499,0.0404324159
0.1207252514,-0.057384852,-0.115305126,0.009373079054,0.0234702602,0.03925156966
0.1230606355,-0.06778057381,-0.1032709894,0.01041169558,0.0189594496,0.03791287914
0.1008136594,-0.05884352637,-0.06561842734,0.01504373085,0.01881750301,0.03682977334
0.07872143534,-0.06014788697,-0.03340659504,0.01397656556,0.01963687688,0.03732170537
0.04890548521,-0.06314063905,-0.01005143842,0.005820901133,0.01405276265,0.03653101251
0.05370272942,-0.07126373975,0.02720598683,0.001594739384,0.01334034093,0.03628396615
0.0382064696,-0.07124211244,0.03618073593,-0.001804785687,0.01359041221,0.03406635299
0.00119388596,-0.07264262688,0.03637421267,-0.0002950765775,0.02184160426,0.02936059795
-0.04675225269,-0.05950286707,0.01764496228,0.0008370331489,0.02760841325,0.02879840508
-0.03210976016,-0.05328793807,0.02902911061,-0.002462586388,0.0273099523,0.02557646111
-0.02030694803,-0.05033142636,0.06524257976,-0.002221037634,0.02692219801,0.02524143644
-0.02081877001,-0.04110474833,0.03429097666,-0.001413427992,0.02915320359,0.02333431505
-0.03290383315,-0.05541764358,0.00391278953,-0.00296392059,0.02322021313,0.02655567415
-0.02288352052,-0.04089227462,0.005244914916,-0.006935152225,0.01648630202,0.02611961216
-0.03886668708,-0.05007335994,0.01504910057,-0.004598761443,0.0060136877,0.02542186342
-0.03946640653,-0.02810907315,-0.003497194466,0.000155632617,-0.0008141761646,0.01929733157
-0.06766483847,-0.03864332665,-0.01409165372,0.001079749432,-0.008346660063,0.01670287922
-0.06199680277,-0.03122866648,-0.002079144362,-0.002533831866,-0.01132407226,0.01357362792
-0.09883081498,-0.02520779875,-0.001411620364,-0.0008227508515,-0.01678594947,0.009153580293
-0.09957454602,-0.03530512214,0.001770516804,-0.004107969347,-0.0142639894,0.006823023316
-0.09525514845,-0.05391425328,0.008264554998,-0.007791653741,-0.00150345359,0.007187610026
-0.09124430537,-0.0752773593,0.02937807018,-0.007894230075,0.006707016379,0.005275152624
-0.1203252923,-0.0656388856,0.08074936097,-0.01336169988,0.01014036313,0.002658596961
-0.09924392582,-0.05637450591,0.1129728837,-0.02434296161,0.0135709988,0.0005511572235
